bot_label,propagator,Di,Bi,treated,purchase
0,0.0,1.0,0.0,1.0,3.0382901744047826
0,0.0,1.0,0.0,1.0,2.176102239835422
0,0.0,0.0,0.0,0.0,-0.09081607250312103
0,0.0,0.0,1.0,-1.0,1.017190394686877
0,0.0,0.0,1.0,-1.0,1.1503893175354392
0,0.0,1.0,1.0,0.0,3.1125979437172258
0,0.0,1.0,0.0,1.0,2.761002638946268
0,0.0,1.0,1.0,0.0,3.899918066539147
0,0.0,0.0,1.0,-1.0,1.050560701083831
0,0.0,0.0,0.0,0.0,-0.08160294180797939
0,0.0,0.0,1.0,-1.0,1.3549317121946667
0,0.0,1.0,1.0,0.0,3.9213693610491775
0,0.0,0.0,0.0,0.0,0.9675563104846618
0,0.0,0.0,1.0,-1.0,1.1538860356354608
0,0.0,1.0,1.0,0.0,4.066106548646983
0,0.0,0.0,1.0,-1.0,0.9709451085590461
0,0.0,0.0,1.0,-1.0,0.8487012942238503
0,0.0,1.0,1.0,0.0,4.060302811479353
0,0.0,1.0,1.0,0.0,3.2078192880756786
0,0.0,1.0,1.0,0.0,4.095819044819645
0,0.0,1.0,0.0,1.0,2.8443632957087757
0,0.0,1.0,1.0,0.0,4.347354991395342
0,0.0,1.0,1.0,0.0,3.7106844219928212
0,0.0,1.0,1.0,0.0,3.683462871639442
0,0.0,1.0,0.0,1.0,3.1921114448914456
0,0.0,0.0,1.0,-1.0,1.045168095720538
0,0.0,1.0,0.0,1.0,2.890100290739192
0,0.0,1.0,0.0,1.0,2.780285854488934
0,0.0,0.0,0.0,0.0,0.4641599678560597
0,0.0,0.0,1.0,-1.0,1.0234181744310884
0,0.0,1.0,0.0,1.0,3.1068402341691543
0,0.0,0.0,0.0,0.0,0.06357701944763632
0,0.0,1.0,1.0,0.0,3.0869615915462316
0,0.0,1.0,1.0,0.0,4.108018892104961
0,0.0,1.0,1.0,0.0,4.146484801950975
0,0.0,0.0,1.0,-1.0,0.9249555198478654
0,0.0,1.0,0.0,1.0,2.941671602729631
0,0.0,0.0,0.0,0.0,-0.3482045616717803
0,0.0,1.0,0.0,1.0,1.843939118699692
0,0.0,1.0,1.0,0.0,4.054222559289343
0,0.0,0.0,0.0,0.0,0.2090046751005381
0,0.0,1.0,0.0,1.0,2.1198079052752368
0,0.0,0.0,1.0,-1.0,0.931861531224414
0,0.0,0.0,1.0,-1.0,1.7473654175829691
0,0.0,1.0,0.0,1.0,2.4445281709145132
0,0.0,0.0,0.0,0.0,0.23034679495615984
0,0.0,0.0,1.0,-1.0,1.88215420269797
0,0.0,1.0,0.0,1.0,1.910306998759188
0,0.0,0.0,1.0,-1.0,1.0263147935816137
0,0.0,1.0,0.0,1.0,1.7188879905216221
0,0.0,1.0,0.0,1.0,1.9300435639776927
0,0.0,0.0,1.0,-1.0,1.4046943899539948
0,0.0,1.0,1.0,0.0,4.101077387715469
0,0.0,1.0,1.0,0.0,3.0718498313026914
0,0.0,1.0,1.0,0.0,3.683501104403648
0,0.0,0.0,0.0,0.0,0.4487203789165281
0,0.0,1.0,1.0,0.0,3.7154410182747313
0,0.0,1.0,1.0,0.0,4.38446495108888
0,0.0,1.0,0.0,1.0,2.5769887969624383
0,0.0,1.0,0.0,1.0,3.281073087744884
0,1.0,1.0,1.0,0.0,4.323610853800045
0,0.0,0.0,1.0,-1.0,0.835118175734433
0,0.0,1.0,1.0,0.0,4.0845160744545765
0,0.0,1.0,0.0,1.0,3.109496114420933
0,0.0,1.0,1.0,0.0,3.8372411033537386
0,0.0,1.0,0.0,1.0,2.710176477852614
0,0.0,1.0,1.0,0.0,2.736456531371847
0,0.0,1.0,0.0,1.0,3.1082016439919613
0,0.0,1.0,1.0,0.0,3.982976879496119
0,0.0,0.0,1.0,-1.0,0.8871397933395679
0,0.0,1.0,1.0,0.0,3.1933536022332922
0,0.0,1.0,1.0,0.0,4.101613581878295
0,0.0,1.0,1.0,0.0,2.848907454726873
0,0.0,1.0,1.0,0.0,2.759759696196522
0,0.0,1.0,0.0,1.0,2.1046523477376153
0,0.0,1.0,0.0,1.0,1.8924833262883876
0,0.0,0.0,1.0,-1.0,2.0198409725063007
0,0.0,1.0,0.0,1.0,3.3152597945255433
0,0.0,0.0,1.0,-1.0,1.100465648014956
0,0.0,0.0,1.0,-1.0,0.8275466000493527
0,0.0,1.0,1.0,0.0,4.032132237963954
0,0.0,0.0,1.0,-1.0,0.8094710094369224
0,0.0,1.0,0.0,1.0,3.321704431189745
0,0.0,1.0,1.0,0.0,3.887684250079356
0,0.0,1.0,1.0,0.0,4.041454149394724
0,0.0,1.0,0.0,1.0,3.0615465149358863
0,0.0,1.0,0.0,1.0,2.0318500936747403
0,0.0,0.0,1.0,-1.0,0.6082902089726923
0,0.0,1.0,1.0,0.0,2.710715787203334
0,1.0,1.0,1.0,0.0,3.9095299448861818
0,0.0,1.0,1.0,0.0,3.0638863666663063
0,0.0,0.0,0.0,0.0,0.9724441571428458
0,0.0,1.0,0.0,1.0,2.8085705053697967
0,0.0,1.0,1.0,0.0,3.7303151361756597
0,0.0,1.0,1.0,0.0,2.919688491100131
0,0.0,1.0,1.0,0.0,3.9063047910640556
0,0.0,1.0,0.0,1.0,2.102567291518551
0,0.0,1.0,1.0,0.0,2.9347363075683366
0,0.0,1.0,1.0,0.0,4.120541531285866
0,0.0,1.0,0.0,1.0,1.8810700460559189
0,0.0,1.0,1.0,0.0,3.9488084661571463
0,0.0,0.0,1.0,-1.0,1.9303907240714762
0,0.0,1.0,0.0,1.0,1.8435266066195821
0,0.0,0.0,1.0,-1.0,1.125023731286746
0,0.0,1.0,0.0,1.0,2.8372808005810985
0,0.0,0.0,0.0,0.0,-0.1043283019941238
0,0.0,1.0,1.0,0.0,3.9853760708103607
0,0.0,0.0,1.0,-1.0,0.7405240688086521
0,0.0,0.0,1.0,-1.0,1.9350130083359
0,0.0,1.0,1.0,0.0,2.857738728051442
0,0.0,1.0,1.0,0.0,3.92236916150355
0,0.0,1.0,0.0,1.0,1.988014399465782
0,0.0,1.0,0.0,1.0,2.840017275371867
0,0.0,0.0,1.0,-1.0,0.9559848440359289
0,0.0,1.0,0.0,1.0,2.261733750470436
0,0.0,1.0,1.0,0.0,2.9948402883491028
0,0.0,1.0,1.0,0.0,4.229052434603845
0,0.0,0.0,1.0,-1.0,1.0692988884013521
0,0.0,1.0,1.0,0.0,4.154832121963763
0,0.0,0.0,1.0,-1.0,0.8451082062458348
0,0.0,1.0,1.0,0.0,4.020981433017103
0,0.0,1.0,1.0,0.0,3.026782584523095
0,0.0,0.0,1.0,-1.0,0.8774748522250129
0,0.0,0.0,1.0,-1.0,0.8354343351411436
0,0.0,1.0,1.0,0.0,2.70194692241854
0,0.0,0.0,1.0,-1.0,1.2992279273903264
0,0.0,1.0,0.0,1.0,2.8055194221295006
0,0.0,1.0,0.0,1.0,2.26924421464446
0,0.0,0.0,1.0,-1.0,0.9065013652684293
0,0.0,0.0,1.0,-1.0,1.8275013400550533
0,0.0,0.0,0.0,0.0,0.12450382806099954
0,0.0,0.0,0.0,0.0,-0.12623838834937143
0,0.0,1.0,1.0,0.0,3.1136917837848554
0,0.0,1.0,1.0,0.0,3.933437647029558
0,0.0,0.0,1.0,-1.0,1.0960848992235575
0,0.0,0.0,1.0,-1.0,0.806362787218579
0,0.0,1.0,0.0,1.0,3.1662702115969537
0,0.0,1.0,1.0,0.0,3.097594536532601
0,0.0,1.0,1.0,0.0,3.816069861987468
0,0.0,1.0,1.0,0.0,3.528587144202948
0,0.0,1.0,0.0,1.0,2.108024605280099
0,0.0,1.0,1.0,0.0,4.4580934141061075
0,0.0,1.0,0.0,1.0,3.320053563749752
0,0.0,0.0,0.0,0.0,-0.03776695604355676
0,0.0,1.0,1.0,0.0,2.9175456490790914
0,0.0,1.0,1.0,0.0,2.91930816331584
0,0.0,1.0,1.0,0.0,3.6339942899144377
0,0.0,0.0,0.0,0.0,0.8608329761300906
0,0.0,1.0,0.0,1.0,2.049353204795994
0,0.0,0.0,1.0,-1.0,1.3051915121769617
0,0.0,0.0,1.0,-1.0,0.8454456234043596
0,0.0,0.0,0.0,0.0,0.17641131987260214
0,0.0,1.0,1.0,0.0,2.7494813316993363
0,0.0,1.0,1.0,0.0,3.8827359949577733
0,0.0,0.0,1.0,-1.0,0.9084718811420948
0,0.0,0.0,1.0,-1.0,2.0743622162994986
0,0.0,0.0,1.0,-1.0,1.0914619293441623
0,0.0,1.0,1.0,0.0,3.192468348962869
0,0.0,0.0,1.0,-1.0,1.1541673920809874
0,0.0,1.0,0.0,1.0,3.0486336430804983
0,0.0,1.0,1.0,0.0,4.078072988701725
0,0.0,1.0,1.0,0.0,4.317706138219506
0,0.0,1.0,1.0,0.0,2.8978147637535474
0,0.0,0.0,1.0,-1.0,1.1549456638134323
0,0.0,0.0,1.0,-1.0,1.6383712147003497
0,0.0,1.0,0.0,1.0,3.082266848579522
0,0.0,1.0,0.0,1.0,2.9033500915041786
0,0.0,1.0,1.0,0.0,4.000514236486302
0,0.0,0.0,1.0,-1.0,1.2080172490107406
0,0.0,1.0,0.0,1.0,2.0329287619052794
0,0.0,0.0,1.0,-1.0,1.1770375082417854
0,0.0,1.0,0.0,1.0,3.294752963027681
0,0.0,1.0,1.0,0.0,4.077818793773144
0,0.0,1.0,1.0,0.0,3.2342082129240977
0,0.0,1.0,0.0,1.0,2.9346878044641587
0,0.0,1.0,0.0,1.0,1.9983580235460772
0,0.0,1.0,0.0,1.0,1.8954761167203045
0,0.0,1.0,1.0,0.0,4.208595518929275
0,0.0,0.0,1.0,-1.0,1.082818270758719
0,0.0,1.0,1.0,0.0,3.8985531076210154
0,0.0,1.0,1.0,0.0,4.030933766729267
0,0.0,1.0,1.0,0.0,4.208313677763717
0,0.0,1.0,1.0,0.0,3.9921464017924095
0,0.0,1.0,1.0,0.0,2.8102134378300474
0,0.0,0.0,0.0,0.0,0.026382351157482442
0,0.0,1.0,0.0,1.0,1.603886881786212
0,0.0,1.0,0.0,1.0,3.153754128879895
0,0.0,1.0,1.0,0.0,3.915734482535064
0,0.0,1.0,0.0,1.0,2.9061378527441786
0,0.0,1.0,0.0,1.0,2.1751391357559013
0,1.0,1.0,1.0,0.0,3.7269674245549664
0,1.0,1.0,0.0,1.0,3.3894197285640715
0,0.0,1.0,0.0,1.0,2.9039515916523553
0,0.0,1.0,0.0,1.0,2.895349811323021
0,0.0,0.0,1.0,-1.0,1.2042449486334326
0,0.0,1.0,0.0,1.0,2.1417390546220854
0,0.0,0.0,1.0,-1.0,2.4902459438150153
0,0.0,1.0,1.0,0.0,3.957758803273696
0,0.0,0.0,0.0,0.0,-0.02408132773288195
0,0.0,0.0,1.0,-1.0,0.7041368040073492
0,0.0,0.0,1.0,-1.0,0.933579544530235
0,0.0,0.0,0.0,0.0,0.8557137408856488
0,0.0,1.0,1.0,0.0,3.9102465973789
0,0.0,0.0,0.0,0.0,-0.3488375513107911
0,0.0,1.0,0.0,1.0,3.3321215119789027
0,0.0,1.0,0.0,1.0,2.716679303514872
0,0.0,1.0,1.0,0.0,3.4395594403216574
0,0.0,1.0,0.0,1.0,2.7623151156833963
0,0.0,1.0,1.0,0.0,3.87923208944077
0,0.0,1.0,0.0,1.0,1.7700891873485762
0,0.0,1.0,0.0,1.0,2.2196607081465025
0,0.0,0.0,1.0,-1.0,0.9724321642807813
0,0.0,1.0,0.0,1.0,3.0050771208812916
0,0.0,0.0,0.0,0.0,0.12207835286108255
0,0.0,1.0,1.0,0.0,4.057202505395623
0,0.0,0.0,0.0,0.0,0.1957134594892086
0,0.0,0.0,1.0,-1.0,1.7781044892727709
0,0.0,1.0,1.0,0.0,3.8904963798641137
0,0.0,1.0,1.0,0.0,3.1331934292139074
0,0.0,0.0,0.0,0.0,-0.5069108924168461
0,0.0,1.0,1.0,0.0,2.7249631041365516
0,0.0,1.0,1.0,0.0,4.100198446435989
0,0.0,1.0,1.0,0.0,2.9039501930010148
0,0.0,0.0,0.0,0.0,0.18722151002193954
0,0.0,0.0,0.0,0.0,1.1618360593706325
0,0.0,1.0,1.0,0.0,3.7603814239617925
0,0.0,1.0,1.0,0.0,4.081331417493376
0,0.0,1.0,1.0,0.0,4.240339571133501
0,0.0,0.0,1.0,-1.0,1.0294868803301944
0,0.0,1.0,1.0,0.0,3.8045070245508263
0,0.0,0.0,1.0,-1.0,1.175877988382674
0,0.0,0.0,1.0,-1.0,1.1270849053107992
0,0.0,1.0,1.0,0.0,3.108522156699759
0,0.0,0.0,1.0,-1.0,1.1431877786873983
0,0.0,1.0,0.0,1.0,2.401077427954476
0,1.0,1.0,1.0,0.0,4.176187512216194
0,0.0,1.0,1.0,0.0,4.361626362115795
0,0.0,1.0,1.0,0.0,3.087327694925859
0,0.0,1.0,0.0,1.0,3.0385457992999454
0,0.0,0.0,1.0,-1.0,1.139287734678288
0,0.0,0.0,1.0,-1.0,1.067645094737023
0,0.0,1.0,0.0,1.0,3.1303562523401234
0,0.0,1.0,1.0,0.0,4.000294200049082
0,0.0,1.0,0.0,1.0,2.8466590290926197
0,0.0,1.0,1.0,0.0,3.7991354575570773
0,0.0,1.0,0.0,1.0,2.800361654353627
0,0.0,1.0,1.0,0.0,3.725391489809821
0,0.0,1.0,1.0,0.0,2.786451597796179
0,0.0,0.0,0.0,0.0,0.35225322548397264
0,0.0,1.0,0.0,1.0,3.1508191327312485
0,0.0,1.0,1.0,0.0,3.8749945218630657
0,0.0,1.0,1.0,0.0,3.9219214612028983
0,0.0,1.0,1.0,0.0,4.022511506181291
0,1.0,1.0,0.0,1.0,2.868890994103128
0,0.0,1.0,0.0,1.0,3.013503371434865
0,0.0,1.0,1.0,0.0,4.155520827580583
0,0.0,1.0,1.0,0.0,3.992851453290365
0,0.0,1.0,1.0,0.0,4.067203148532398
0,0.0,0.0,1.0,-1.0,2.177298307871923
0,0.0,0.0,1.0,-1.0,0.9455736487963584
0,0.0,1.0,1.0,0.0,3.0569581198268727
0,0.0,0.0,1.0,-1.0,0.9381244814233277
0,0.0,1.0,1.0,0.0,2.9942942260331167
0,0.0,1.0,0.0,1.0,2.935053946983408
0,0.0,1.0,1.0,0.0,3.894226029288777
0,0.0,1.0,0.0,1.0,3.034742370597405
0,0.0,1.0,1.0,0.0,3.1133090631636424
0,0.0,0.0,0.0,0.0,1.0292608892002089
0,0.0,1.0,0.0,1.0,3.0997453916623865
0,0.0,1.0,1.0,0.0,3.852413643951754
0,0.0,1.0,1.0,0.0,3.759252961560044
0,0.0,1.0,0.0,1.0,3.083408700593521
0,0.0,1.0,1.0,0.0,4.137576278234951
0,0.0,1.0,0.0,1.0,3.0099714533199644
0,0.0,0.0,1.0,-1.0,1.2696071560849438
0,0.0,1.0,1.0,0.0,3.18153975959758
0,0.0,1.0,0.0,1.0,2.5361141681538
0,0.0,0.0,1.0,-1.0,0.9598382972008669
0,0.0,1.0,1.0,0.0,3.8002302407809263
0,0.0,1.0,0.0,1.0,2.851972641852097
0,0.0,0.0,0.0,0.0,-0.11309956127493126
0,0.0,1.0,0.0,1.0,3.0952062766876227
0,0.0,1.0,0.0,1.0,1.5683862872077485
0,0.0,1.0,0.0,1.0,2.2637102036181673
0,0.0,1.0,0.0,1.0,2.952140681771531
0,0.0,0.0,0.0,0.0,-0.04935871155775036
0,0.0,1.0,0.0,1.0,2.784131366795001
0,0.0,1.0,1.0,0.0,2.977154889709964
0,0.0,1.0,0.0,1.0,3.002647953533507
0,0.0,0.0,0.0,0.0,-0.024388985520055455
0,0.0,0.0,0.0,0.0,0.06781185118848608
0,0.0,1.0,0.0,1.0,1.8820735916097941
0,0.0,0.0,1.0,-1.0,0.8208368479178345
0,1.0,1.0,0.0,1.0,3.109665626099596
0,1.0,1.0,1.0,0.0,4.0197334907631594
0,0.0,1.0,1.0,0.0,4.039436211039473
0,0.0,0.0,0.0,0.0,0.21180545088839328
0,0.0,1.0,0.0,1.0,2.795487121747863
0,0.0,0.0,1.0,-1.0,0.8289519085498271
0,0.0,1.0,1.0,0.0,4.251443930165799
0,0.0,0.0,1.0,-1.0,0.7034233284851914
0,0.0,0.0,1.0,-1.0,0.7381175707337971
0,0.0,1.0,0.0,1.0,2.1635723662369992
0,0.0,1.0,1.0,0.0,3.0476400384044076
0,1.0,1.0,1.0,0.0,4.021046427411855
0,0.0,1.0,0.0,1.0,2.981668118379923
0,0.0,1.0,1.0,0.0,4.006253509405514
0,0.0,1.0,1.0,0.0,2.981577577061609
0,1.0,1.0,0.0,1.0,3.2710885405188836
0,0.0,1.0,1.0,0.0,2.920370374249985
0,0.0,1.0,0.0,1.0,1.9677252927444442
0,0.0,1.0,0.0,1.0,3.3588897610450146
0,0.0,0.0,1.0,-1.0,2.005501940405967
0,0.0,1.0,0.0,1.0,3.4464032779050355
0,0.0,1.0,0.0,1.0,1.9790040597962093
0,0.0,1.0,1.0,0.0,4.273482996492032
0,0.0,1.0,1.0,0.0,3.6689311923380643
0,0.0,1.0,1.0,0.0,3.0307288921631335
0,0.0,1.0,0.0,1.0,2.6831052873698127
0,0.0,0.0,0.0,0.0,0.16889086132091727
0,0.0,1.0,1.0,0.0,3.757426436758195
0,1.0,1.0,0.0,1.0,3.0567539108766693
0,0.0,1.0,0.0,1.0,1.943560824661913
0,0.0,0.0,0.0,0.0,-0.2316406370368058
0,0.0,1.0,1.0,0.0,3.6761280034204917
0,0.0,1.0,1.0,0.0,3.897791907283978
0,0.0,0.0,0.0,0.0,0.3481258891790662
0,0.0,1.0,1.0,0.0,3.9413029890221245
0,1.0,1.0,1.0,0.0,4.183444308423171
0,0.0,1.0,1.0,0.0,3.988591426467562
0,0.0,1.0,1.0,0.0,4.1753453547380905
0,0.0,1.0,1.0,0.0,3.6346177243390967
0,0.0,1.0,1.0,0.0,3.9193623386300933
0,0.0,1.0,0.0,1.0,2.1898811047586437
0,0.0,0.0,0.0,0.0,-0.032650989766635746
0,0.0,1.0,0.0,1.0,2.9827089434577907
0,0.0,0.0,1.0,-1.0,0.9139076176228413
0,0.0,1.0,1.0,0.0,4.229875876673425
0,0.0,0.0,1.0,-1.0,1.0595028707909893
0,0.0,1.0,0.0,1.0,2.0088044552350697
0,0.0,0.0,0.0,0.0,1.1286109090678584
0,0.0,1.0,1.0,0.0,4.1176449858235875
0,0.0,0.0,0.0,0.0,1.0425174092875074
0,0.0,0.0,0.0,0.0,1.309406299398169
0,0.0,1.0,1.0,0.0,3.9879424932721763
0,0.0,1.0,0.0,1.0,2.055616209593589
0,0.0,0.0,0.0,0.0,0.8714094893294219
0,0.0,1.0,0.0,1.0,3.030023045401226
0,0.0,1.0,0.0,1.0,3.3175523047490736
0,0.0,0.0,1.0,-1.0,0.8713484796422523
0,0.0,0.0,0.0,0.0,-0.22671856512769178
0,0.0,1.0,0.0,1.0,3.199351928563963
0,0.0,0.0,0.0,0.0,0.9702467695532642
0,0.0,1.0,1.0,0.0,3.019200840993954
0,1.0,1.0,0.0,1.0,2.9909773392613332
0,0.0,1.0,0.0,1.0,3.015824344785907
0,0.0,1.0,1.0,0.0,4.170106136704687
0,0.0,0.0,0.0,0.0,-0.16782483811985474
0,0.0,0.0,1.0,-1.0,0.7976451831789023
0,0.0,0.0,1.0,-1.0,1.0169936274075415
0,0.0,1.0,0.0,1.0,2.6787120621100335
0,0.0,0.0,1.0,-1.0,0.7253892927916143
0,0.0,1.0,0.0,1.0,2.3733366296663254
0,0.0,0.0,1.0,-1.0,1.1514936660122808
0,0.0,0.0,1.0,-1.0,0.9979887056261971
0,0.0,0.0,1.0,-1.0,1.247601387191688
0,0.0,0.0,0.0,0.0,-0.20811984601702901
0,0.0,1.0,0.0,1.0,2.936879375322828
0,0.0,1.0,1.0,0.0,4.1246907218848765
0,0.0,1.0,1.0,0.0,4.178134336286279
0,0.0,0.0,1.0,-1.0,1.1025833693655553
0,0.0,0.0,1.0,-1.0,0.49175223846235505
0,0.0,0.0,1.0,-1.0,1.8063835764670844
0,0.0,1.0,1.0,0.0,4.095413618471373
0,0.0,1.0,1.0,0.0,3.9288097013906387
0,0.0,0.0,1.0,-1.0,1.5080463241518345
0,0.0,1.0,1.0,0.0,4.1853116601934195
0,0.0,0.0,1.0,-1.0,1.1116163761237332
0,0.0,1.0,1.0,0.0,3.776610089250655
0,0.0,0.0,1.0,-1.0,0.9929406520794168
0,0.0,1.0,1.0,0.0,4.0482407928437905
0,0.0,1.0,0.0,1.0,3.2255567260255606
0,0.0,1.0,1.0,0.0,4.1762262194199264
0,0.0,0.0,1.0,-1.0,1.206597838903989
0,0.0,1.0,0.0,1.0,2.8152175968379995
0,0.0,0.0,1.0,-1.0,1.2824303396597263
0,0.0,0.0,0.0,0.0,-0.27608615046145385
0,0.0,1.0,1.0,0.0,3.8928170876667676
0,0.0,1.0,1.0,0.0,3.0861542269891284
0,0.0,1.0,1.0,0.0,3.970021681653372
0,0.0,0.0,1.0,-1.0,0.7987926284159217
0,0.0,1.0,1.0,0.0,2.8356900348793737
0,0.0,1.0,0.0,1.0,2.6903491354301914
0,0.0,1.0,1.0,0.0,3.106394927801438
0,0.0,0.0,0.0,0.0,0.25211376900842986
0,0.0,1.0,1.0,0.0,2.979921299319727
0,0.0,1.0,1.0,0.0,2.9199302369973155
0,0.0,0.0,0.0,0.0,-0.2944645856932979
0,0.0,1.0,0.0,1.0,2.1826403848504357
0,0.0,1.0,1.0,0.0,3.4422608666478984
0,0.0,0.0,1.0,-1.0,0.6405088391266205
0,0.0,0.0,0.0,0.0,-0.21268658763092138
0,0.0,1.0,1.0,0.0,3.864081391491171
0,0.0,1.0,1.0,0.0,2.8871364180635024
0,0.0,0.0,1.0,-1.0,2.045469190028696
0,0.0,1.0,0.0,1.0,3.3228499094560453
0,0.0,0.0,1.0,-1.0,1.2017194573720207
0,0.0,1.0,1.0,0.0,4.105519476554863
0,0.0,1.0,1.0,0.0,3.8552142591882794
0,0.0,1.0,1.0,0.0,3.776074353263909
0,0.0,0.0,1.0,-1.0,0.8406449387387398
0,0.0,1.0,0.0,1.0,2.3096133602757476
0,0.0,1.0,1.0,0.0,3.9876513397084197
0,0.0,1.0,1.0,0.0,3.9106327492674757
0,0.0,1.0,0.0,1.0,2.9632488539500015
0,0.0,1.0,1.0,0.0,4.164923643927693
0,0.0,1.0,0.0,1.0,1.7374300650900416
0,0.0,0.0,0.0,0.0,1.2829748271844845
0,0.0,0.0,1.0,-1.0,1.0312952513892597
0,0.0,1.0,1.0,0.0,3.956731204340855
0,0.0,1.0,0.0,1.0,2.088569222749348
0,0.0,0.0,1.0,-1.0,1.0436794146259873
0,0.0,0.0,0.0,0.0,-0.06883929129347625
0,0.0,0.0,1.0,-1.0,0.9494578655916787
0,0.0,1.0,1.0,0.0,3.8262274906268097
0,1.0,0.0,1.0,-1.0,2.1312781501718603
0,0.0,1.0,0.0,1.0,2.8936012381177676
0,0.0,1.0,1.0,0.0,3.8087483155135433
0,0.0,1.0,1.0,0.0,4.033172704530707
0,0.0,1.0,1.0,0.0,3.265828256549111
0,0.0,1.0,1.0,0.0,3.990331075244036
0,0.0,0.0,1.0,-1.0,0.8783797486096621
0,0.0,1.0,0.0,1.0,3.080779204167195
0,0.0,1.0,0.0,1.0,2.3873424924805104
0,0.0,1.0,0.0,1.0,2.7096188941136505
0,0.0,0.0,1.0,-1.0,1.0764405575570588
0,0.0,1.0,0.0,1.0,3.041017325046371
0,0.0,1.0,0.0,1.0,3.2323067607118237
0,0.0,0.0,0.0,0.0,0.19818183473696904
0,0.0,0.0,1.0,-1.0,0.9626581776380442
0,0.0,0.0,1.0,-1.0,0.6630965489150233
0,0.0,1.0,0.0,1.0,3.161312753579252
0,0.0,1.0,0.0,1.0,2.832961461961703
0,0.0,1.0,1.0,0.0,3.810651917808562
0,0.0,0.0,1.0,-1.0,1.2296701161382253
0,0.0,1.0,0.0,1.0,1.8178299244722695
0,0.0,1.0,0.0,1.0,3.280568948020049
0,0.0,0.0,1.0,-1.0,1.0671689442810626
0,0.0,0.0,1.0,-1.0,1.0638236800172565
0,0.0,1.0,1.0,0.0,4.061452956101118
0,0.0,1.0,0.0,1.0,1.6723152748516417
0,0.0,0.0,1.0,-1.0,0.6447222767306848
0,0.0,0.0,0.0,0.0,0.043110610757736964
0,0.0,1.0,0.0,1.0,3.113601471845284
