ID	Label
18222124	0
1019275826783768582	0
904740814705762304	0
58564927	0
219076381	0
872636298	0
1025420294997999616	0
1081570786123616256	1
1121494681014231040	0
2732818747	0
3068882985	0
271160889	0
986871796472233984	0
36089934	1
18719885	1
49630962	0
108252113	0
3104711736	0
1368106057	0
991691912640950272	0
19026735	1
948292091142135808	0
761649960823717889	0
1257742586485276672	0
2792929317	0
53840622	0
1274779504670412800	0
57210658	1
930223334138228736	0
546526842	1
3042431139	0
1094272792336494593	0
1053914864425594880	0
966548268888018944	0
489568818	0
76671779	0
234333956	0
30700869	0
105197171	0
1156610212448501760	0
375339348	0
621020931	0
44071224	0
1180525870500458498	0
42085800	0
560982944	0
57276155	0
19848997	1
753699850873663489	0
91408245	0
4734445293	0
1295616650780106752	0
1311452094	0
278843876	1
1297035374376738816	0
319087865	0
1213209891080265728	0
225045155	0
1608692317	1
12980242	0
991125669441568768	0
2901412129	0
27649623	0
1241424973375381505	0
1261677489270775810	1
385408255	0
3065240504	1
4744588402	0
1289545493501161472	0
4498249279	1
1274684460802473987	1
449497694	0
189545795	0
332327894	0
432501363	0
19116407	0
3069778420	0
1190020607171276800	0
4836517581	1
1263808754685968384	0
1181957805617668097	0
58664786	0
15229048	0
952179189960110080	0
578978051	0
2159566546	1
97102414	0
308489632	0
170034717	0
378672980	0
8760142	1
2422721936	1
1292908738735677443	0
559277522	0
737016506224017408	0
34409543	0
1035873121046286336	0
1031158461822722048	0
19033431	0
104789575	0
1188384006	0
47796415	0
37075882	0
592541538	0
1298386708023652356	0
801132243209043969	0
4910896514	0
136626182	1
888543840054980609	0
300796191	0
115772405	0
1007599468362027009	1
307328583	0
64889549	0
920217922517258240	1
2657911471	0
762975055	1
1122161966511009797	0
1834789321	0
1180390760	1
1137203841726701568	0
622119533	0
46852946	1
2177038028	0
1178776780930453505	0
1271244183811117057	0
1160623107079643136	1
267217389	0
22708797	0
2984372761	0
73646876	0
926907686788182017	0
293758896	0
428605324	0
704779947353751552	1
1263205048168964098	0
613561939	1
1298196657020891139	0
1425522733	0
1140981540068839425	0
564997461	0
384257137	0
30631787	0
857002556	0
913923562284691457	0
152414719	0
2756346142	0
1300180354872082432	0
1201646461273939968	0
1638685898	1
49945488	0
1294863663996772353	0
2732646795	1
142668472	0
17481852	0
2972651238	0
869964768	0
1298020726792888320	0
22588582	0
432262629	0
221899622	0
1152227150	1
3254533218	0
276969947	0
705925369338183680	0
141888846	0
2171396685	0
217112759	0
245817003	0
1200247120592162818	0
3718032078	1
3108004717	0
1935350814	0
1287075946831347714	0
4336872737	0
84557013	1
1167742512255160320	1
1245848069452726274	0
4188803985	0
779141031346462724	0
507182348	0
1045836259942440962	0
197933464	0
1253425901670240265	0
10866812	0
389664186	1
1120298243441799169	0
1343300677	0
66017025	0
3079927208	0
2980821249	0
3044447116	0
319193892	0
381370586	0
787431742563115008	0
146739121	0
1297677157754437633	0
926450817208586241	1
1266434588538216452	0
254122800	0
1297663918568083464	0
795313047124508672	0
1016849966306922497	0
621634356	1
882568420302172160	0
818058554389073920	0
28804598	0
49604440	0
4458624980	0
18079284	0
3302352162	0
436913249	1
1300191386373939200	0
856760726295379968	0
469924560	0
749185087892131840	1
1238411524122849280	0
1929030181	1
765025328431456256	0
1114681563759955968	0
67179386	0
3320020368	0
266979133	0
1517708563	0
736043042642235392	0
24843079	0
1168867101672652800	1
27095131	0
1249091321572327428	0
733361090763972608	0
1139952171880001539	0
2289983292	0
447553733	0
793870422924075008	1
214729450	0
238475044	0
785247857662132224	0
337959722	0
1074611303992434688	0
256573865	0
384997197	0
1720554090	0
107225267	1
2534310320	1
1099007735859896320	1
33196091	0
1243077468832935937	1
3145656464	0
712852767006654464	0
2847560430	0
233667643	0
5475342	0
223489273	0
56895062	0
287938981	1
3238691863	0
1271086553536888833	0
62223784	0
1264738650392272896	0
1547221	0
4665519134	0
826622374414004224	1
2790891218	0
2165472352	1
454304089	0
1164247195270275073	0
1081212733	0
15966784	0
1266396098035212288	0
1645269446	1
1216628117466316800	0
1286140769330495489	0
21163925	1
35787166	0
1299747953314328579	0
247985496	0
1298290894072877058	0
356513777	1
127893958	0
89267233	0
531976957	0
60954521	0
14446902	0
714594469	1
1082219938247520256	0
1224370079061594113	1
165561968	0
1295408364411912192	0
220327369	1
882660427947266048	1
95610140	0
1295766625447108613	0
11381522	1
756459802776182784	0
143849464	0
1275728820457345025	0
348053313	0
1222970698374754306	0
41262102	0
1112326345	0
1566069020	0
935459959	0
1288164317938950144	0
432472370	0
43275163	0
838795887639949312	0
14438509	0
836913667	0
979716599832858624	1
1177837806619697153	0
2792405680	0
1091307751475691520	0
288539782	0
182779458	0
979774540388511744	0
23605171	1
967863446548049920	0
484501939	0
339712161	0
742728261713731584	0
387479625	0
1168966809229365248	0
799320451251961856	1
752492750587650052	1
3063654190	1
1297965385841430528	0
123752851	0
1271877149507620865	0
22549812	0
2188108719	0
820883159889940480	1
772506155838955520	1
946615293291450368	0
569229676	0
1196566885543927813	0
1168642531355222021	0
1022140103836225536	1
187650590	0
1135940220216586240	0
248426184	0
15358891	0
43123742	0
2863996955	1
586809611	0
364854363	0
389184213	0
26329010	0
1273053116494155776	0
1136043204346822657	0
21774183	1
4160602641	0
1054554872849133568	0
19429480	0
731318426	0
896455429479378944	1
1295170272849530880	0
2526221744	0
1104357701163909120	0
580501572	0
17391089	0
104035555	0
873295120422117376	0
1287353811527335940	0
1055218472014233600	0
253793146	0
1244574644239241216	0
1250460498841219074	0
125255820	0
1297996413704404993	0
825426418062544896	1
729153642800943105	1
2407656823	0
193125511	0
584504886	0
1261633126314520576	1
17920019	1
83864876	0
19983050	1
2520214076	0
918382814655143936	0
55815840	0
228423237	1
158040369	0
947660182770933760	0
36598894	0
2246827119	0
1297967499418447874	0
540532705	1
384876397	0
2689139809	0
1413801319	0
19808235	0
1199306516093919232	0
2994920949	0
633161608	1
1181943185616101378	0
3130906425	1
1156024314	1
338554914	0
44966632	1
711146574	0
1216258832	0
4907282686	1
3024392340	1
607710343	0
24580902	0
512005806	1
320777136	0
69416519	0
1296947095958675457	0
1201349327118954498	0
2434869540	0
377188743	0
4531076896	1
1230141755376521217	0
1024479342783541251	0
721304914870329344	0
40532389	0
21841004	1
14113766	1
1101056989	0
1275299668579119104	0
798348275183185920	0
1005334288689053696	0
1164443128675201024	0
594632933	0
2786030136	0
1430528365	0
39215243	0
817712402766712832	1
334317382	0
16925496	0
4238914565	1
12815132	0
1299172698195542016	0
533321911	1
4122335320	1
2607064011	0
4239389836	1
1297660672998879232	0
285009037	1
1144317345135042562	1
50285664	0
1326258109	0
21046388	0
24373832	0
155591086	0
18034575	0
2747048534	0
1385203406	0
1244282478703128576	1
1012441753213812736	0
2395487153	1
365447998	0
1194072234098339840	0
19557898	1
335394822	0
350985742	0
599829834	1
887291830597013505	0
1090921702731771904	0
322101911	0
394570385	1
234732008	0
59611845	0
35219547	0
822115996685115392	0
352210632	0
791900591492595713	0
2184681223	0
27139214	0
4222130308	0
3457798696	0
429400896	0
292002041	0
1154027927203282945	0
1068307122	0
853206336804274176	0
32513763	1
1189141046413975552	0
71061850	0
1156967477739343872	0
2849529252	0
1298901265259171840	0
64488804	0
1263832741470261249	0
1187426398157365254	1
2338793034	0
2458673340	0
900808248	0
1298612619247587330	0
1109365755995283456	1
137035916	0
1155170745988931585	0
32498911	0
85933414	0
128372940	0
1520262590	1
2851354567	0
114769870	1
12015232	0
2704639076	0
3444602774	1
3141296663	0
432406875	0
20166176	0
963201164446707712	1
272566480	1
64749053	0
1127861702643437568	0
353391236	0
3681734480	0
2277287354	0
951369199607255040	0
637090084	0
4895743659	1
1288781112227926016	0
781899715889684480	0
3051431908	1
302966888	0
133502159	0
849407603872583684	0
1256994464339558405	0
607085216	0
793159222636716032	1
250922825	0
159157067	1
41194705	1
747139176915677185	1
1267486116330049539	0
156330362	0
169426475	0
177014514	1
953361077055696898	0
375941343	0
18258916	0
113818653	0
110743000	0
163830125	0
844323352995074053	0
1297439714325278720	0
1142960204440641536	1
191604314	0
1219973771617980416	0
29844055	0
2362868408	0
1297943549099433984	0
1114804627755528196	0
344821034	0
19486465	0
744012035298496512	0
847604617	0
24914494	1
2171063189	0
45655457	1
819798648003305473	1
6085812	0
71838762	0
56243683	0
1271095103436853251	1
24219893	0
1216090654272577536	0
1915810897	0
1681768812	0
1637069245	1
798246037	0
885699681757544449	0
22562425	0
2962620905	0
1287038394699255811	0
1185538265551687680	0
1264510660823732224	0
884937779158949893	0
1145981354221408256	0
1149664745357754368	0
1455858674	0
834150426605916163	0
580439509	0
2199541	1
1165551653505753089	0
1127906391648346112	0
815785411456958464	0
3025338878	0
1013189642	1
3795821783	1
49064306	0
79367880	0
475810823	1
1019596562123632642	0
3056223733	0
725080140	0
861263169309638657	0
297752973	0
993660471034212352	0
198357693	1
318626141	1
243246720	0
1535380848	0
1296554431371149316	0
81578629	0
2406961576	0
758215424622391296	0
1074520297469038592	0
978618752840404992	1
9738592	0
19785801	1
3235543915	1
756904307967008768	1
581860268	0
64592216	1
2937554854	1
3008911656	0
38790563	1
2204462834	0
28138607	1
27397230	1
1286854231119613952	0
1196461264270233600	0
774445471	0
868900285	1
19970709	0
722225900	0
326661260	0
1094748067868233728	0
263349374	1
149827409	0
432740815	0
51687809	0
171190001	0
1121783719235166209	0
1298663908773945345	0
1243034169153896453	0
951457762835337217	0
2616766921	0
908791620673396736	0
111509737	1
3227792698	0
841376922	0
1297426923669401600	0
184623229	0
3078764009	0
895401381342961664	0
82299300	0
1222321504664391680	0
10426482	0
630186213	0
893050300935884802	1
1242654966734630912	0
2720082615	0
3002386853	0
64639742	0
1060877671	0
823182174530650118	0
1112849163249729537	0
2673539289	0
885013855742636032	0
110940114	0
324644562	1
565242027	0
1154951252662456322	0
170498028	0
28603068	0
1560657444	0
326680214	1
892283616939692033	1
948658453840584705	0
960820886	0
853537238	0
81757278	0
315954783	1
1285866513728036864	0
2767943742	0
1088580703086878720	0
28760134	0
1033768712	0
2259809232	0
2488379388	1
215952717	0
54692326	0
1279617986014466049	0
1083152446652850180	0
2678014438	0
43059664	0
241321371	0
776860630934360064	0
64576418	0
1070397854294917120	0
51757652	0
209272379	0
444015501	0
1268989019649650689	0
1296894450657103875	0
31401881	0
127481877	0
1161979897	0
630916916	0
346241644	0
474531610	0
127766426	0
721264926061420544	0
3135551	0
223315184	0
184970791	0
1245463328077631498	0
826199955928973312	0
383508069	0
921728681382313984	0
1229718782	0
2949271982	0
2462912396	0
510928854	0
2360465490	1
1200375115223109632	0
708329012959940608	0
3301380271	0
11783502	0
775913834062180353	0
804007756097290240	0
1040874937085554688	1
946952914735697920	0
1175897456086794246	0
250410891	0
4470298653	0
168265969	0
153811390	0
1046859455281999873	0
1101027021159772161	1
251646869	0
231577426	0
2437055000	0
1288316522574815232	0
2943119227	0
858053158613929984	1
290201576	1
2689206181	0
1056837504	0
2910899094	1
24081073	0
1972416769	0
785120282814087168	0
1294270658524917765	0
4764422695	0
2517897416	1
1559941878	0
24040577	0
382460715	1
749089854	0
2810461271	0
148526885	0
2318138706	1
348365607	0
3469209855	0
1627443788	1
1006506380	0
2218344690	0
66812413	0
404065075	0
2985261877	1
73918298	0
1235193400279867394	0
20507398	0
990035896669016064	0
1281303039572357120	0
909157757382742016	0
349378585	0
4916965540	1
137857547	0
1186656134	0
851350818703933441	0
210627341	0
1294243186630508544	0
3102489727	0
1203439859899228160	0
3298421166	0
2836548787	0
1275845880499732480	0
1298008198209708032	0
703025839911342080	0
234879428	0
973541268910477312	0
496523323	0
92704040	0
1279279629803667456	1
976187853632761856	0
826049226	1
698238696622002177	0
48366535	0
249905418	0
300451398	0
1197798754985873408	0
127579805	0
395521947	1
1219554786519011329	0
1297795951374086146	0
145759238	0
499470477	0
48112382	0
326870082	1
726527188539863041	0
4460754923	0
853351680787841029	0
24217618	0
93739330	1
839579005728747537	0
604386534	1
2941204142	1
25028833	1
1257655523958284291	0
4487233392	0
752555109612150784	0
605643	1
168204153	0
1150404447043854336	0
43963465	0
4924112085	1
286066639	0
21824969	0
464353133	0
399032853	0
758859344561569792	0
52072790	0
210186414	0
1182663626248916997	0
540905716	0
276175724	0
1186109785093095424	0
255507031	0
596401075	1
1285273487943192576	0
2764824818	1
740906596419567621	0
899173668370108416	0
124476322	0
21255978	0
827204576	0
2385387600	0
2278230751	1
435278603	0
513310692	0
1289268533118066689	0
727170225930653696	0
1297780601777520640	0
1300260996208979969	0
1211814299737317377	0
740922030216904704	1
999822378581610497	0
427962144	0
695494471966986240	0
849568836	0
2889424876	0
424423665	0
394639170	0
170066361	0
710354522812653568	0
742234854117507072	1
4871806252	0
412715025	0
634308264	0
1067493245142282240	0
249820656	0
18627062	1
1679870917	0
1285175858064502789	0
191710901	1
77508707	0
3021981659	1
1209246514318462976	1
281418927	0
115278792	1
2794916483	1
914856568281337856	0
1203107764161142784	0
1159297636987482113	0
1470618589	0
2429570039	0
771170784	0
543975202	1
70903729	0
88703120	1
1087414248609927170	1
4817072546	0
761356227658059776	0
32493647	0
1216353184270163968	0
409162409	0
236435956	0
718167032	0
82507349	1
1207539700728246272	1
1275802360212643841	0
451279595	0
478038456	0
987102350241345536	0
524487154	0
3248564450	0
127348803	0
23348842	1
2577555067	0
862832824931536896	0
2408378791	0
1493424079	0
460708213	0
20337159	1
476848835	1
527437994	0
3351746919	0
3225636721	0
3017297005	0
4009761375	0
203632224	0
1287621124931506180	0
900707688664846339	0
1599883327	0
136629382	0
1189915825219788801	0
921711628457934848	0
705877933	1
1261507552023633922	0
20290383	0
2301816432	0
27319943	0
242543310	1
412135727	0
594023922	0
819496012070981632	0
1243565468633436161	0
159129713	0
3034907230	0
1123572091553484800	0
2655631358	0
1265778607974219776	0
1157836491126640640	0
1084175764449357824	0
101573582	1
1297771270076071937	0
1002597151967449088	0
1264419747405455361	0
707484470392332288	0
234351774	0
3012040097	1
758400746349920256	0
455226443	0
319735479	0
1068949806159183872	1
1400765972	1
598168233	1
357925121	0
1122283009762320386	0
250157926	1
1123835695364280324	1
121697150	1
872932315	0
856406793567830016	0
1189661282	0
962788619869138944	1
1297910142319689729	0
3310426861	0
1116404101246607365	0
1248373172656844800	0
543950602	0
862499592193138688	0
377034979	0
3363624711	0
26905821	0
560477849	0
16609467	0
1264934310177419264	0
263340598	0
1269602390744989696	0
70159739	0
2260441	0
126127769	0
452764844	0
229793458	0
978391886615515136	0
2683606149	0
370879267	0
250256563	1
108457463	0
1123118625282506752	0
258703448	0
4115054363	0
178326209	0
1412407878	0
191230576	0
72644483	1
937592906528854018	0
39898545	1
1215853773614206977	0
1300108401788301314	0
50705273	1
52059505	1
534336170	0
1183336574999678977	0
1253050563400470530	0
857792211991367680	0
114950826	0
185328662	0
3070335817	0
1298360578835185666	0
1050131177728819216	0
1370207959	0
3055189209	0
1631926194	0
415250653	0
23734018	0
38623068	1
908061302601519104	0
2197431512	0
826170654	0
1277786222522331137	0
827986398770712576	0
1295994999084023816	0
2889622395	0
2199918062	0
1064640961844776960	0
846447492	1
22549560	0
1215551042512834560	0
544691100	1
185736013	1
925000569303060480	0
86802019	0
818857721244110849	0
1215760850440552449	0
1214289279536386048	0
32754887	0
1201187716483780608	0
297194448	0
4295925742	0
1965812496	0
316237000	1
96444937	0
319417650	0
57636224	0
1002607964304257024	1
231550159	0
1284689397410144256	0
2600302686	0
3965936474	0
3231008632	0
1066361740231872512	1
744372838321242112	0
483343122	0
1190737320720445445	0
1256526460338294785	0
982133109859627008	0
746003127355088896	0
1296055252714549248	0
26322490	0
1122593416519528448	0
808017770759725058	0
74624716	0
772499748	0
293454517	0
1282023174469750784	1
884880553345941505	0
1599700082	0
1149748104066977794	0
21774546	1
1032276513062674433	0
816548619432009728	1
22436206	0
15323569	1
819200364675072000	0
316097758	0
55386535	0
22610257	0
1297803897403318272	0
34925629	1
20851642	0
3431985813	0
2485325036	0
822511523234869248	0
131675325	0
2499229069	0
410700446	0
59673614	1
722292835668652034	0
1512141301	0
796161245258940416	0
21344318	0
1878871010	0
984032060	1
730805025736409088	0
1289768948913917952	1
335659459	0
1245392946989387783	0
32666553	1
1289937199140675584	0
6853362	0
179329885	0
2455782954	0
2186755171	0
1007847136208310272	0
2929653429	0
387472346	0
19717649	1
27928219	0
289089192	1
15784621	1
1284187363560894468	1
2566999332	0
835153840957698048	0
1276436948916338690	0
1175138755499483139	0
54154301	1
1435480466	0
851115811	0
18146147	0
2604642782	1
1078401427347857408	0
105507765	0
1296824500168929281	1
20264905	0
830701811241623552	0
1108993952	1
191460567	0
185294949	1
32784976	0
151343938	0
2375992730	0
43815496	0
45389484	0
927020759708569600	0
763959596	0
3194592704	1
1047749296177799168	0
1150336139909160961	0
2575615746	1
130547398	0
704965078769131520	0
2586341939	0
23375422	0
24969337	0
602841856	0
963239166770282499	1
1444261260	0
335493019	0
786152098077356032	0
503961115	0
828921366606909440	1
535982752	0
66012980	0
818927131883356161	1
1173866013466611713	0
1362739393	0
1297531436237561859	0
1298079219595923456	0
2324715174	0
1297644646458433541	0
1294808838755872769	0
89386570	0
151288753	0
5746402	1
922088031959572482	1
3711030980	0
1158374869379223552	0
1278222575684837377	1
1187181211635965952	1
817315055708442624	1
250225297	0
1278780252899213315	0
455413031	0
282268980	0
978366898277699584	0
1209485589193428994	0
1035496215629254656	0
84219973	1
1269286556969234432	0
551889181	0
50770373	1
919546563122421760	1
2495902070	0
999567982614335489	0
80505441	0
1287804639770030081	1
3480580754	1
441680401	1
823334841789779968	0
1254696229730242560	0
1242747589897961473	0
3356121964	1
1153580746033917952	0
16434604	0
2151179169	0
103208615	0
31563647	0
1282334442	0
182533651	0
772388352	0
140531481	0
20170584	1
1192660595973115904	0
35766968	0
19903099	0
889444922197233668	1
37655864	0
707582221734047744	0
772521069609639937	0
2492404718	0
368926287	0
936768102754332672	0
171282906	0
2564018904	0
1243609186706944000	0
44374570	0
105492444	0
784709280	0
1236087555864621057	0
528904014	0
2563365812	0
81825702	0
16570573	0
1157630183215718402	0
1141174874762809344	0
2570407923	0
1296658058228019202	0
1287713985953796097	0
424648718	0
208143086	1
807263870083600385	0
46636018	0
3515214453	0
212989743	0
1291808349684731905	0
3302563433	1
20927588	0
1273749691507920896	0
959642041897467904	0
110822488	0
128069727	1
948454719231545344	0
1298308298203189248	0
993151006769909761	0
1279578003211722754	0
58383732	0
900997303569272832	0
1174363421514620928	0
897027563725365248	0
295737837	0
46698376	0
405033226	1
483518501	0
863425536	0
2209513853	1
938482701014880256	0
993600746456203264	0
27472095	1
315603038	0
81136269	0
63195697	0
1682783586	0
975372192056832002	0
57885908	0
1248145627344547840	0
20053295	1
224761631	0
121553239	1
43087696	0
1016428758868414465	0
1251435655961477120	0
2893187036	0
111969629	1
1296123948392943616	0
816690234981228545	0
1075287490519539713	1
2666832318	0
4199485991	1
19223342	0
773607030527561732	1
1017527091317927941	0
1299016970709405698	0
1146118685351915521	0
2845593646	0
957053936908648448	0
2353432515	0
180221357	0
1300162938041491457	0
1098518930711179264	0
787411736	0
837404445331894273	0
1282994423043747841	0
874022892886867968	0
3191438139	0
188484035	1
985953946228461568	0
1154799379	0
772756140832718852	0
1147036297	0
1171920440287268864	1
161424825	0
154319623	0
1112353967617597441	0
169069523	1
132130976	0
78312924	1
135246107	0
87154044	0
961334582992924672	0
378742064	1
83367875	0
926688000	0
846789572667301888	0
145371604	1
15122331	0
1163068624946520064	0
709878002	0
1285940623556481026	0
168467390	0
2157978521	1
1243218645288767488	0
596744235	0
379209090	1
119819464	0
1293042159524835329	0
619496668	0
32508369	0
92228976	1
739135498178826240	1
940482369009672192	0
1298330357142626305	0
64959401	1
1209916990657351680	0
1071579125595471872	0
4746633741	1
1250677008582848514	0
955284575189716995	0
2791846907	1
141303134	0
109431441	0
935380561580961793	0
335531730	0
173767229	0
21596702	0
1089690822201798657	0
164748714	0
778319440781807616	1
718009445863788544	0
828606726895185921	1
260463263	0
83223563	1
699680295889469440	0
1233274095652999169	1
38489753	0
429090457	0
1044679664424431618	0
564527003	0
872439902314479617	0
1282145909665603584	0
237765603	0
787041364374593536	0
998164539974664193	0
3246561712	0
1214770452	0
58869555	1
231700994	0
220890503	0
1297601985101750272	0
1161943410967752704	0
33395719	0
1066830971213885443	0
840671631563452417	0
336649613	0
139793743	0
1737045704	0
1295673848914948098	0
731864580222148612	0
136417564	0
573146503	0
868229911076630529	0
44093110	0
1011711992761991168	0
18654548	0
1272324968844603392	0
1095324426881646592	0
14327149	0
2226671694	1
1280119187562811392	0
601336144	1
112880396	0
26839121	0
21651982	1
31365833	0
4241299229	0
2682497504	0
586778888	0
1143410384621060096	0
418374003	0
1073779666849357824	0
133906547	0
393113534	1
4857164423	0
1297778501550878720	0
133760424	0
811021530	0
67662430	0
504143250	1
739259723350958080	0
1298600350207729666	0
232164936	0
20452322	1
1298336121487753216	0
1242109709500342273	0
2178551731	0
10809702	0
3017134836	0
257095131	0
4641091348	0
828636736137916420	1
860232761600122880	1
962024930	0
200754200	0
80660848	0
1055924892997206016	1
1289547662434488326	0
1217518705908813825	0
2903908275	0
185089138	0
1014209436217462784	0
2612015564	0
3884007499	0
46315529	0
201356711	0
300807792	0
1280726274239942658	0
1297643890753908736	0
1005838678260899842	0
2861664180	0
1535143063	1
1279158869420359682	0
148756309	0
718823161198997505	0
1447973666	0
514542342	0
307407940	0
1257302055946838017	1
1150616082358689792	0
274636870	0
790240476938903552	0
1297841563981221890	0
811059421732143104	1
422029981	0
16696584	0
47996559	0
26593416	1
1147342646979026944	0
247858237	0
1342859496	1
927896851	0
899818438885093380	0
4482274096	0
1275359237712027653	0
1275131854610448394	1
965706379	0
381048540	0
17826187	1
147975612	0
801818306	0
57997375	0
476435118	0
294647541	1
58397872	1
892540878782439425	0
1061257515852292096	0
4406020523	1
921386658402131971	0
1097706443640311808	0
1170311492190842880	0
1945632410	0
1298059419775713280	0
157222976	0
3228440163	0
1394150024	0
702920458547515392	1
1013539070679638016	0
328049559	0
1250397761851265025	0
35962482	0
1182948003314692097	0
112319252	0
1072888414352171008	0
751865539497046016	0
2352090564	0
1283849839772565505	0
426152983	1
53544165	1
1477008230	0
700506695999602688	0
154060850	0
2167830536	0
1206294483727474690	1
351707485	0
25140900	1
153151374	0
968692946374717440	1
1293696552322633728	0
432899489	0
1481181889	0
1044101701987270657	0
131913636	0
335607490	0
1025029669387751425	0
3407421814	0
3272031590	0
2502331398	0
1047369257942753280	0
275094386	0
1166886414509891584	0
420206366	0
22553814	0
1298181211811020801	0
1094105264188518401	1
1285962637789007873	1
21288298	0
840842760294879232	0
36672856	1
59454488	0
288085551	0
130679461	0
1242315272653926403	0
857047815217831937	1
1165745269226405888	0
41252321	0
487756251	0
1172911025672400896	0
818591060	0
1073904619804389376	0
1297937612171345921	0
2152082259	0
28211610	0
53439304	0
962771944201424897	0
3169413316	0
322935803	0
809954036455735296	0
2332939014	0
1474745377	0
1293918913701408774	0
205738190	0
976390301123272704	0
876398290123845633	0
72870697	0
2581692251	0
110753806	0
96423812	0
1153777642610577408	0
1710369650	0
97191179	0
1220805913755508738	0
1287458273537531910	0
25867475	0
365521483	0
335383053	1
1198800692191924224	0
1260247917014679553	0
840897602	0
225075386	1
927749377136918528	0
712831237484838912	0
1253520096187740161	0
790246267888762885	0
14422101	0
1007565630	1
76135640	0
1036349255814926337	1
2249313115	0
568318811	0
68286007	0
1008384135575023616	1
838620852446953472	0
1059391232538042368	0
1711689427	0
178111058	0
876155810648387584	0
16248401	0
869081675036114945	0
15589731	1
12398822	0
722851912022765568	1
351838853	1
1091682345390931969	0
114342003	0
4764899185	1
772876331780599812	0
39941478	0
748679439693803520	0
105963047	1
560076599	0
1267840102518198274	0
2229582871	0
291035898	0
1243810855075975170	0
96610271	0
1194094198305280001	0
15766082	1
1296673319601737730	0
1038765566629228545	0
240270115	0
1212791085090557952	1
1150198182674149376	0
2859793342	0
570049195	0
1296068098840317953	0
4328577983	0
2364022374	0
1201482826404835328	0
1258366327204560896	0
814046996	1
1270561032566640640	0
174973734	0
137132503	0
893110723294965760	0
1258088371060170753	1
3329913773	0
370910518	1
783348962636009473	0
1000316080668065792	0
4286906729	1
2950244441	0
1026510292199591937	0
1110419846083366913	0
2718410715	0
16129800	1
560904091	0
585473045	0
1126147463956639744	0
862475873609555970	1
3193948561	0
834493127713030154	0
18774600	0
1245351254202691589	0
107434351	0
769575164753379328	0
578682105	0
166602596	1
764325974	0
1246469773476708352	0
1194719912	0
95654469	0
5986972	0
224610965	0
2905323226	0
1478661360	0
82660006	0
983761072644648960	0
176469419	0
2200426008	0
169640417	0
152606005	0
1196230615760285698	1
30887511	0
142765929	0
75997923	0
333701866	0
1585943190	1
757050768	0
872803300697157632	1
701041490001317889	0
724836502786695168	0
1045949533	0
2990757718	0
113288047	1
1565400366	0
252747905	1
572325732	0
37600261	0
1037356311925739522	0
40725502	0
28351278	0
1007441584722534401	0
1296017645095936001	0
102323621	1
238475531	0
153807598	1
