id,followers,membership,mentioned,post,like,pinned
u406617765,2,0,0,40,0,0
u1484245537247354883,2,0,0,30,0,0
u1479240146532937733,2,0,0,80,0,0
u732828997936132097,1,0,0,199,0,0
u1250044919596679169,3,0,0,207,0,0
u1318667236220063745,1,0,0,241,0,1
u1119950301589430273,1,0,0,122,0,0
u1162609081,2,1,0,44,0,1
u355428046,1,3,2,105,0,1
u1343117749929832449,4,0,0,38,0,0
u1164236689793060864,16,1,10,277,0,1
u1438963025868902403,2,0,21,100,0,1
u1637933383,1,1,0,209,0,1
u983786655105593348,1,0,0,42,0,0
u1230915286531854337,1,1,0,41,0,1
u2766007172,3,1,0,40,0,0
u799200604040163328,4,2,8,206,0,1
u394298709,1,0,0,81,0,1
u1156200950664761345,1,0,0,188,0,0
u499497572,1,15,31,65,0,0
u538738239,1,0,0,199,0,0
u944333624580636672,2,0,0,201,0,1
u1084141894723084288,1,0,0,57,0,0
u1135614461685960704,1,1,5,123,0,1
u1463063051901366275,1,0,0,58,0,0
u1404468916970209280,1,0,0,146,0,1
u1447952579594436610,16,0,0,218,0,1
u745415412838457344,2,0,18,68,0,0
u1442476829860777993,1,0,0,217,0,0
u279073373,2,0,0,52,0,1
u798988663359012864,1,0,0,58,0,0
u235182044,2,1,0,263,0,0
u267157767,1,1,0,203,0,0
u1162448263406129152,1,0,13,58,0,1
u3420240633,2,0,1,240,0,0
u47963966,1,0,0,40,0,0
u1229343792345632769,1,1,0,200,0,1
u1433220979287805954,3,0,0,44,0,0
u1285355069303447554,2,0,1,68,0,1
u949418983119310849,0,0,3,208,0,1
u879354305849040896,11,0,1,209,0,0
u1456312095872536583,4,0,0,45,0,0
u1120779913617903617,2,2,0,49,0,0
u271021608,1,0,0,200,0,0
u980360782939590657,1,0,24,46,0,1
u18169311,1,0,3,50,0,0
u2543721052,1,1,0,626,0,1
u3573010994,1,0,0,40,0,1
u1458908448528089104,1,0,0,40,0,0
u220685344,1,0,0,222,0,0
u1291649204511813632,1,0,0,143,0,1
u25849330,1,0,0,40,0,0
u1357041681867104258,1,1,5,65,0,1
u1912793935,10,5,11,237,0,0
u1001773365995196416,1,0,0,32,0,0
u25820473,1,0,2,46,0,0
u3098766091,7,4,58,276,0,1
u1513795807,1,0,0,9,0,0
u1357194132200988673,1,0,1,53,0,1
u2900063008,1,0,1,55,0,0
u844995804905574400,1,0,6,41,0,0
u1374891081746284550,2,0,0,42,0,0
u1283111178395410438,2,1,0,43,0,0
u1478804820,2,0,0,241,0,1
u1267888867681722368,1,0,8,45,0,0
u1336303084427993088,2,1,0,40,0,0
u145681921,2,0,1,227,0,0
u1315354451763441667,3,1,0,212,0,0
u1200502211391959042,3,1,29,70,0,0
u1035557609770811392,2,0,26,65,0,0
u1153718395440914432,3,1,0,212,0,0
u361991728,2,0,0,92,0,0
u2908699057,0,0,1,226,0,1
u1152210900872519685,1,1,24,69,0,0
u1074687105605951488,1,0,0,197,0,1
u3266833710,2,3,0,201,0,0
u1249492913114890240,1,0,0,33,0,1
u891589717782822912,0,0,0,40,0,0
u14747430,3,4,2,116,0,1
u1417747040856154112,1,1,1,130,0,0
u1484094481011982337,4,0,0,14,0,0
u973308265000984576,1,0,4,67,0,1
u1105413728567259136,1,0,0,200,0,0
u50318402,1,0,1,236,0,0
u872024833428774912,6,0,1,215,0,0
u1130259036912459777,1,0,0,199,0,0
u1187937876362706944,1,0,0,40,0,0
u84344194,1,1,0,96,0,0
u896543550,1,0,0,40,0,0
u1031623544,1,1,1,40,0,0
u1175958294827098113,4,0,0,120,0,1
u42018531,1,0,4,53,0,0
u1271125053317529608,1,0,1,58,0,0
u1252967125,1,0,0,40,0,0
u1554093775,6,1,5,128,0,0
u1180223671530610689,1,0,0,40,0,0
u841708349641113601,1,0,12,236,0,0
u1425010893088169988,12,0,0,132,0,0
u855121435,1,0,0,168,0,1
u1469663582,3,0,1,57,0,0
u3053663748,1,3,0,231,0,1
u1385436386,2,1,0,42,0,1
u1484090932177903617,1,0,0,2,0,0
u1463383166572380162,1,0,0,79,0,1
u1157367373936177153,2,2,10,83,0,1
u932615364957102080,2,9,0,41,0,1
u66696458,1,0,0,50,0,1
u1280948390126325768,3,2,71,55,0,1
u2709487664,5,7,1,41,0,0
u1444084307530641415,0,0,0,130,0,0
u2492003419,1,0,0,69,0,0
u1356494490308022278,1,0,1,79,0,0
u986305669467959298,1,0,3,85,0,0
u1869270200,1,0,1,40,0,1
u3917391331,2,0,8,59,0,1
u76703578,1,0,0,200,0,0
u54317231,4,6,7,89,0,0
u1232403766772666376,1,0,0,226,0,1
u48112016,1,1,1,41,0,0
u961772873634398208,1,1,0,40,0,1
u999721881405149185,1,0,0,201,0,1
u1450247625618296839,2,0,0,59,0,1
u3345520012,1,0,0,40,0,0
u327681510,1,0,0,205,0,0
u720228997,2,5,16,83,0,1
u1474315167928401923,1,0,0,54,0,1
u1418134936733687808,1,0,0,49,0,1
u1247202600602275842,10,0,6,248,0,0
u1231547806789382145,1,1,2,40,0,0
u3188359392,1,0,0,198,0,0
u1057980701973364739,1,1,0,40,0,1
u974262519593349120,1,0,16,209,0,0
u1191898487622963200,1,1,0,204,0,0
u1124993425936388096,0,0,0,143,0,0
u1400872878753685509,2,2,0,55,0,1
u1080721335091834880,5,3,22,222,0,0
u546652450,1,0,0,200,0,0
u1441020907468754946,9,1,24,75,0,1
u735919923919216640,6,0,0,178,0,0
u562124809,0,2,0,213,0,0
u789116359204540416,0,1,0,42,0,0
u965477363931738112,0,0,0,83,0,0
u905935847257628673,0,0,0,200,0,0
u1225708549071761408,0,0,0,40,0,0
u29776366,0,0,0,40,0,0
u1413813811,0,0,0,40,0,0
u1182600164546170885,0,0,0,42,0,0
u876605660,0,3,0,43,0,0
u1214251782961975296,0,0,2,47,0,0
u2240803728,0,1,0,208,0,1
u980962992312520704,0,0,1,66,0,0
u1253462934476533763,0,0,5,78,0,0
u3367041147,0,1,1,72,0,0
u36668387,0,1,0,57,0,1
u3314680173,0,0,1,204,0,0
u2251567346,0,2,5,53,0,1
u2457513954,0,2,1,40,0,0
u1245382582310756353,0,0,4,45,0,0
u128318960,0,2,0,201,0,0
u1487153221,0,1,11,52,0,1
u3352832481,0,2,6,52,0,0
u1356680007381364737,0,0,10,53,0,1
u866986820013260806,0,1,0,56,0,1
u14510678,0,0,1,318,0,1
u1269630184141062145,0,2,2,181,0,1
u2694294601,0,0,0,93,0,0
u387612230,0,2,1,50,0,1
u546029429,0,2,25,56,0,0
u138323645,0,0,1,51,0,0
u1100113042359111681,0,0,0,200,0,0
u1027127493730492416,0,1,1,244,0,0
u1630702176,0,0,3,41,0,0
u4625321353,0,1,0,200,0,0
u74518561,0,0,0,79,0,0
u1440561558472441863,0,0,9,52,0,0
u216592469,0,0,0,45,0,0
u1340508181168943111,0,0,0,103,0,1
u871861023413649409,0,4,0,46,0,1
u839284391180394500,0,0,0,40,0,0
u2281510448,0,2,1,201,0,1
u3044303442,0,8,32,105,0,1
u63289705,0,1,0,105,0,1
u4555258043,0,0,0,46,0,0
u796998696047087616,0,0,0,199,0,0
u1192209317102882817,0,0,3,61,0,0
u704261360054575104,0,0,1,196,0,1
u1369087786863656961,0,0,0,200,0,0
u22660726,0,4,3,292,0,1
u1418586970071183361,0,0,2,258,0,1
u47376621,0,0,1,46,0,0
u1255426719454048260,0,0,0,200,0,1
u1382577669997539328,0,0,0,222,0,1
u1243553076423909382,0,1,0,106,0,0
u396588662,0,0,0,40,0,0
u1169636691243687939,0,2,2,45,0,1
u4187472616,0,0,2,47,0,0
u1287982978925174785,0,0,1,226,0,1
u937062855266000903,0,0,1,42,0,1
u3294478912,0,1,0,40,0,0
u1259936624781045760,0,1,0,77,0,1
u1247532438688956418,0,1,0,255,0,0
u1243226632644710401,0,1,1,46,0,1
u1410616625259184128,0,0,4,62,0,0
u2471009922,0,5,72,221,0,0
u797111715133554688,0,0,0,158,0,0
u1249343480784203778,0,0,0,40,0,0
u774276177636814848,0,0,2,64,0,1
u1133098836216373248,0,0,0,185,0,1
u316511039,0,1,5,129,0,1
u557467945,0,1,1,43,0,0
u16492892,0,0,0,200,0,0
u19442437,0,0,0,199,0,1
u2477568151,0,0,1,47,0,1
u2821142156,0,0,0,40,0,0
u1174591180576907264,0,0,0,42,0,1
u56000383,0,1,0,51,0,0
u2999138977,0,3,0,42,0,1
u266568360,0,1,0,49,0,0
u1026721967066427392,0,1,2,54,0,1
u134530332,0,4,6,250,0,0
u95232489,0,0,5,104,0,0
u3152477810,0,0,2,40,0,0
u3953328852,0,0,0,64,0,1
u286783492,0,1,0,39,0,0
u49428313,0,6,4,118,0,0
u1425701898905022468,0,0,0,40,0,0
u2995631530,0,0,0,224,0,0
u424507376,0,0,0,200,0,0
u866571632785190912,0,0,6,46,0,0
u307158332,0,2,0,41,0,1
u1472243058456637442,0,0,0,147,0,0
u21524609,0,1,2,98,0,1
u984126059711991808,0,0,119,119,0,0
u708387810319839232,0,1,0,214,0,1
u1175146565855563780,0,0,1,66,0,1
u1040657461068357632,0,0,0,200,0,0
u1085864632986804224,0,0,936,1017,0,1
u1355918864509509637,0,8,21,61,0,1
u932763523284852736,0,0,0,65,0,1
u2987195231,0,1,0,66,0,0
u1452368356011507712,0,1,0,58,0,1
u23164604,0,4,0,43,0,1
u1225451412433317888,0,0,2,232,0,0
u882543541871935488,0,0,1,220,0,0
u1062690407195250689,0,0,0,200,0,1
u347878343,0,0,0,43,0,0
u2568706093,0,0,0,196,0,1
u407161019,0,0,17,53,0,0
u3116811179,0,18,1,78,0,1
u1266754632438743041,0,0,2,166,0,1
u1107973811360722949,0,4,10,247,0,0
u1130531601752838144,0,0,0,60,0,1
u25447997,0,0,0,200,0,0
u4485422069,0,0,0,202,0,0
u1257715722962305036,0,0,0,41,0,1
u42405584,0,0,9,46,0,0
u994143588652060672,0,0,0,44,0,0
u1339663967120199680,0,0,7,6,0,1
u2869552821,0,0,1,210,0,0
u1144522442683101184,0,1,2,45,0,1
u246300756,0,1,0,40,0,0
u1385190773285703685,0,0,0,40,0,0
u1173236821,0,0,0,200,0,0
u2525870220,0,1,1,40,0,1
u944221702380191745,0,1,1,54,0,1
u1185384614413533184,0,0,0,118,0,0
u45829231,0,1,0,50,0,0
u1228276372461834245,0,0,1,59,0,1
u1224675016069042177,0,0,5,65,0,1
u727063773824081920,0,0,9,222,0,0
u137423588,0,1,9,48,0,0
u1175830597975117824,0,0,12,62,0,0
u40087520,0,1,2,279,0,1
u707903319298088960,0,1,20,241,0,0
u778566194949398529,0,2,0,40,0,0
u832264157034594304,0,1,0,51,0,0
u1053336112029143040,0,0,41,81,0,0
u798598398316138497,0,0,4,45,0,0
u4259312181,0,1,0,142,0,0
u912629402948825089,0,0,0,40,0,0
u1411166766,0,2,3,221,0,0
u1061118346408742913,0,0,5,85,0,0
u847737097,0,0,3,201,0,1
u3399019198,0,0,3,209,0,1
u978237422474547200,0,1,4,43,0,1
u2540678306,0,0,100,173,0,1
u1026776359778099200,0,1,3,40,0,0
u1337787393865179138,0,3,0,45,0,0
u218700154,0,0,4,51,0,0
u1044940790315839488,0,0,1,45,0,0
u735721116400902144,0,1,3,45,0,0
u199642436,0,1,0,44,0,0
u107016153,0,0,1,210,0,0
u2571447860,0,2,18,47,0,0
u1189651242391343105,0,2,0,43,0,0
u1055401324592947203,0,0,0,40,0,0
u1455020855189295106,0,0,7,53,0,1
u1316739027471675394,0,0,0,225,0,1
u94413557,0,5,1,52,0,1
u1025195576038551552,0,0,4,326,0,1
u608033385,0,3,3,57,0,0
u983509438563745792,0,0,0,43,0,0
u39301317,0,1,152,182,0,0
u1154780393351962624,0,0,0,41,0,1
u983703919019921408,0,4,1,41,0,1
u3190639120,0,0,15,44,0,0
u813961984676745216,0,1,0,40,0,0
u3314329218,0,0,0,42,0,1
u885827631056384004,0,0,0,40,0,0
u704421396798173189,0,3,4,56,0,1
u281105883,0,0,0,200,0,0
u4239957073,0,8,0,41,0,0
u176768591,0,0,0,192,0,1
u1284582091439603719,0,0,0,200,0,0
u1130952505,0,1,5,66,0,1
u1370458877121073153,0,0,7,40,0,1
u3389629325,0,0,0,200,0,0
u3249271969,0,0,0,180,0,1
u1278100348075274243,0,0,3,40,0,0
u712304624762494977,0,0,1,255,0,1
u968289004171874304,0,0,1,60,0,0
u3195095473,0,0,0,75,0,1
u725626792585891841,0,0,0,40,0,0
u2791049351,0,0,0,40,0,0
u1024607692042784768,0,1,0,41,0,1
u1335356612396118016,0,0,0,147,0,0
u711843393417179136,0,0,1,214,0,1
u91120385,0,0,0,40,0,0
u1350099382985760768,0,0,0,40,0,0
u1346406185432473601,0,0,0,200,0,1
u1049058218284998656,0,0,0,40,0,1
u1090864636918943745,0,0,0,53,0,1
u2355725533,0,1,8,220,0,1
u1212516830419415040,0,2,4,214,0,0
u90492171,0,0,0,36,0,0
u518863413,0,0,0,80,0,0
u3052496101,0,7,46,81,0,0
u1029012820854231040,0,1,0,51,0,0
u1128559234205999105,0,1,14,56,0,1
u1224454866048778240,0,2,0,47,0,0
u39492747,0,0,0,200,0,0
u59165985,0,0,0,48,0,1
u1329673170,0,2,0,196,0,1
u1420117912904294400,0,0,0,90,0,0
u3515415867,0,2,2,51,0,0
u236361035,0,0,0,149,0,0
u1235269040282554369,0,0,1,45,0,0
u1920839472,0,0,2,210,0,0
u3292247598,0,0,2,93,0,1
u95929337,0,0,1,76,0,0
u755819693684895744,0,1,0,40,0,0
u12449312,0,0,0,200,0,0
u528451491,0,0,0,96,0,1
u2304869472,0,0,9,73,0,1
u2919257502,0,3,0,199,0,0
u1062697529006010371,0,0,9,40,0,0
u1622514817,0,0,32,220,0,0
u706525860,0,0,0,197,0,0
u86536075,0,0,0,41,0,1
u268430797,0,0,0,200,0,0
u524394076,0,0,0,48,0,0
u2515899612,0,6,3,225,0,0
u3394452003,0,2,0,44,0,1
u535447290,0,1,0,200,0,0
u3977398405,0,3,4,50,0,1
u1344499345773752321,0,1,0,202,0,1
u2471363833,0,1,9,42,0,0
u408453445,0,1,2,238,0,1
u2540565186,0,0,0,41,0,0
u724836600,0,2,0,44,0,0
u1335991765514530816,0,0,0,120,0,1
u714918100773134336,0,0,0,200,0,0
u94858525,0,0,0,89,0,1
u2845682863,0,2,0,42,0,0
u1213064380700483584,0,0,0,115,0,0
u50125665,0,1,6,42,0,0
u1244991974454644736,0,0,6,43,0,0
u148674677,0,0,0,40,0,0
u573824089,0,0,0,200,0,0
u168879790,0,0,2,48,0,0
u4103532134,0,0,0,198,0,0
u925770721871187968,0,0,0,192,0,0
u2799498125,0,0,1,43,0,0
u971676800,0,0,0,199,0,0
u3386291783,0,2,1,52,0,0
u1281518349747453952,0,1,45,73,0,0
u1278501817316339713,0,0,2,40,0,0
u585441589,0,1,9,73,0,0
u3379883164,0,0,4,49,0,0
u1428853340,0,0,0,208,0,1
u280666291,0,2,1,238,0,0
u1026612140,0,0,0,22,0,0
u859133660280176640,0,6,4,73,0,0
u969157810289303554,0,0,6,66,0,0
u53903601,0,0,1,49,0,0
u943797345073942533,0,2,1,41,0,1
u108534950,0,1,5,40,0,0
u1336610595026710529,0,0,8,216,0,1
u1400741599,0,7,6,127,0,1
u959199530951507971,0,0,0,200,0,0
u3240143771,0,8,0,216,0,0
u1052565013624311809,0,2,4,51,0,1
u1478205486826541058,0,0,5,25,0,0
u1207860381370081280,0,1,12,62,0,1
u884966006883401729,0,1,2,50,0,0
u202403559,0,2,0,41,0,0
u1964922566,0,0,7,41,0,0
u1372063693,0,0,0,40,0,0
u4644353981,0,0,11,61,0,0
u1308845520241258497,0,0,12,54,0,0
u272285827,0,2,6,41,0,0
u1374531183187492866,0,7,4,182,0,1
u1068932467,0,0,0,40,0,0
u725634285483483138,0,0,8,43,0,1
u959377114314178560,0,0,1,46,0,0
u999375199324770304,0,0,0,200,0,0
u1361174686542016514,0,0,0,43,0,0
u427514540,0,0,0,73,0,0
