id,followers,membership,mentioned,post,like,pinned
u825464693338710016,1,0,0,195,0,0
u3105132380,1,0,6,232,0,1
u1380226936207777797,2,0,0,81,0,1
u1482839782405251072,1,0,0,25,0,0
u805942710314139648,1,0,0,41,0,1
u2399894024,1,0,0,209,0,0
u1452643536495599621,1,0,0,13,0,0
u273362014,2,0,0,133,0,0
u403465253,1,0,0,200,0,0
u1345451609313181697,1,0,0,40,0,0
u6011782,5,0,0,199,0,1
u1227798589788704768,1,0,0,90,0,0
u32140995,1,2,0,116,0,0
u1438796305065775104,6,0,0,292,0,0
u1388361090460000256,1,0,1,168,0,1
u1178880327973916672,3,2,3,50,0,0
u751755895,1,0,0,237,0,0
u2427769760,17,0,0,199,0,0
u56406333,1,0,29,119,0,0
u156513815,1,0,2,263,0,1
u1466606925081100289,4,0,2,254,0,0
u1669796893,0,0,0,143,0,0
u837623983516213248,2,0,0,17,0,0
u163039131,1,0,0,200,0,0
u278214504,0,0,1,40,0,0
u1361331571307941889,0,0,0,40,0,0
u819224055106523137,0,2,0,43,0,1
u51519930,0,0,0,199,0,0
u425401486,0,0,2,171,0,0
u1258482261638426631,0,0,1,200,0,0
u581068927,0,0,0,40,0,1
u1876367312,0,7,9,83,0,0
u1250780694953025536,0,0,0,41,0,1
u1456991889383694337,4,0,0,230,96,0
u1308924366676094981,0,0,1,41,0,1
u876975148045180928,0,0,1,41,0,0
u965026716,0,3,3,136,0,1
u971781381419237376,0,1,3,233,0,0
u1176514403010863104,0,0,6,79,0,0
u1445780965159170057,0,1,0,42,0,1
u25161572,0,2,2,233,0,0
u290804938,0,0,0,200,0,0
u81111450,0,3,1,172,0,1
u1309740381500665857,0,8,3,181,0,0
u1363016089928523778,0,0,4,243,0,0
u242251282,0,7,4,56,0,0
u882964348410490881,0,0,2,71,0,1
u113288191,0,0,1,159,0,0
u50485184,0,7,9,63,0,1
u2377965165,0,0,0,107,0,0
u1087030235353305089,0,0,0,239,0,1
u998467645547667457,0,1,1,57,0,0
u390830812,0,2,0,86,0,1
u914919306,0,2,0,46,0,0
u1471475005926035458,0,2,1,175,0,1
u2841642789,0,4,0,45,0,0
u1270325682976043013,0,0,1,44,0,0
u16777464,0,1,1,193,0,1
u1039597099623559170,0,1,3,168,0,1
u1251531541504761856,0,1,12,251,0,1
u939675074285543424,0,2,24,78,0,0
u2680336646,0,4,1,41,0,1
u1180075033881907201,0,0,0,40,0,1
u1007707906064732160,0,0,1,93,0,0
u1369632965433712642,0,0,6,54,0,0
u2978608072,0,8,18,61,0,0
u1057971429566754816,0,0,0,81,0,1
u1429514676648480781,0,0,2,118,0,1
u1638610531,0,2,17,116,0,1
u976714620,0,0,0,200,0,0
u35225144,0,3,17,327,0,0
u472360846,0,0,0,222,0,1
u203695712,0,0,0,19,0,0
u2324928444,1,0,1,1086,93,0
u1104766226,0,2,0,40,0,0
u3807291922,0,6,14,58,0,0
u133188015,0,3,1,42,0,0
u1334682026843254785,0,0,1,51,0,0
u1359999361405628417,0,0,0,83,0,1
u3064129438,0,0,0,200,0,0
u755726,0,0,8,109,0,0
u1202326698,0,0,0,200,0,0
u37309964,0,4,3,40,0,0
u1292369749557608448,0,0,25,80,0,1
u2470813680,0,0,13,201,0,1
u1250316420283379713,0,3,4,53,0,1
u315055101,0,0,0,40,0,0
u1220776476515229705,0,0,0,200,0,1
u201834107,0,0,3,223,0,0
u20419811,0,0,0,200,0,0
u1173604453238419456,0,0,0,200,0,0
