id,followers,membership,mentioned,post,like,pinned
u2874914885,1,1,0,253,0,1
u28414859,260,4,25,1123,90,1
u91440853,0,0,7,67,0,0
u119937435,1,1,4,73,0,1
u308552033,49,3,89,1042,73,0
u20529031,1,1,2,204,0,0
u2476130260,1,15,92,199,0,1
u981028883641217025,161,0,2,1077,70,1
u202610289,1,6,10,163,0,1
u1039229226996654080,20,0,62,849,21,0
u2583210447,373,0,2,1249,94,0
u873534859259650048,100,0,15,1163,62,1
u45832693,1,0,0,92,0,0
u1713873013,1,2,1,223,0,1
u104781254,1,1,1,96,0,1
u239975608,1,0,0,91,0,0
u119055102,264,12,38,1024,75,0
u2592325153,288,13,141,1345,66,1
u9149492,1,0,3,327,0,1
u528665371,213,12,20,1112,76,0
u47519455,293,0,1,990,68,0
u3467931076,256,0,3,1001,69,0
u294028805,4,5,8,319,0,0
u27545047,1,2,6,86,0,1
u1430751525911990273,2,0,0,70,0,0
u17483462,106,8,13,1688,77,0
u65750827,261,3,35,1073,83,1
u2246670524,3,1,1,342,0,1
u291765925,184,0,6,970,78,0
u1285628066346274817,80,1,32,524,39,1
u18337507,194,6,16,1184,68,1
u957700600468267008,1,0,0,201,0,1
u2801042705,241,17,148,1089,96,1
u705733502,3,1,0,321,0,0
u1479064212743806979,1,0,0,89,0,0
u100560178,1,0,0,289,0,0
u784496896870014976,1,1,4,169,0,0
u828728154193698816,155,0,9,953,52,0
u716576919328841728,298,7,22,1066,86,1
u1329481993965375489,5,0,4,82,0,1
u153252061,40,3,7,260,0,1
u15245653,249,18,36,1322,76,1
u1179794429386862592,416,0,1,340,57,1
u428441121,225,1,14,1158,63,0
u47087250,431,2,15,1115,88,1
u1264252764345044993,19,3,49,851,78,1
u3314048909,275,11,54,1043,96,0
u177433164,195,2,3,972,84,0
u22264384,2,5,4,137,0,1
u480501022,1,0,0,67,0,1
u28368988,1,0,1,66,0,0
u41792496,1,18,3,106,0,0
u547871798,161,7,128,1074,95,1
u118133101,1,4,51,141,0,0
u1148571519989288960,7,0,8,142,0,1
u63202158,3,1,2,142,0,1
u1231288602912489472,15,10,59,1286,100,1
u919889023,1,8,0,55,0,0
u3384328197,181,4,83,1021,89,0
u822931753878847490,1,2,26,110,0,1
u322531105,328,3,17,1016,69,0
u37896651,2,10,26,376,0,0
u553621292,7,0,0,196,0,0
u45767372,6,0,9,62,0,0
u1219292652748800000,2,18,41,264,0,1
u72598303,88,2,4,1098,81,1
u53017384,239,3,144,1086,77,1
u2750800116,1,0,0,40,0,0
u27648213,2,4,0,90,0,1
u51746591,1,8,0,99,0,1
u767717409532682240,1,0,5,69,0,0
u709294370155933697,3,1,2,130,0,1
u962645509209866240,1,0,5,102,0,0
u1278131645317435393,2,1,6,62,0,1
u820354372827758592,517,16,138,1173,86,1
u589032635,237,5,12,1014,91,0
u1400453141372362759,89,0,15,336,23,0
u2206722907,1,0,9,328,0,1
u596268186,4,0,0,140,0,1
u710463119886262272,288,37,32,1282,61,1
u106616233,1,0,11,124,0,0
u614599403,0,0,9,258,0,1
u27884506,211,4,166,1281,74,1
u819277869272731648,2,0,5,173,0,0
u1003697563,1,0,0,121,0,0
u1254946754107109377,1,5,133,242,0,1
u718070887786917888,1,0,3,65,0,0
u1543237478,244,1,179,1038,91,1
u5383942,208,10,103,1065,85,0
u34550789,0,0,0,83,0,0
u13162762,1,1,27,240,0,1
u1015270771646717953,3,0,1,165,0,1
u20733757,1,5,0,390,0,0
u2299828074,1,3,5,128,0,1
u27829587,1,1,4,190,0,1
u3725655197,153,4,10,276,83,0
u1154603162050994178,1,2,11,226,0,0
u1291291985035382784,2,1,0,43,0,0
u1293601315873083392,2,0,0,48,0,1
u827915198,109,3,25,1103,68,0
u886832413,19,14,95,1060,92,1
u89568605,1,0,0,81,0,1
u3259242518,0,1,2,130,0,1
u3232924232,274,15,52,1248,81,0
u22308774,2,0,2,112,0,0
u2314999288,2,0,2,255,0,1
u221278192,4,8,4,193,0,1
u1429124412524175367,6,0,34,996,94,0
u1472724272627941380,1,0,1,123,0,1
u1343603158854086662,379,0,17,1139,53,0
u957273434,1,0,0,115,0,1
u2464408747,267,0,5,471,79,0
u706452981844148224,3,1,3,315,0,1
u36158849,1,12,50,175,0,0
u1251694332958126080,1,0,1,248,0,1
u549573235,236,5,48,1007,77,1
u1463062640058535938,1,0,0,91,0,0
u63027782,1,1,3,160,0,1
u1171690670786056192,214,1,81,1368,87,1
u245103469,3,0,3,250,0,0
u21386213,1,0,11,140,0,0
u3307497155,9,0,1,81,0,0
u14519041,1,9,12,105,0,0
u257642411,98,20,93,1010,80,0
u98065954,296,1,48,1131,81,0
u1168227245338628096,28,11,1088,669,0,1
u4561161202,126,1,9,1124,73,1
u22453823,276,0,25,1169,62,1
u1061221844467007488,1,0,0,238,0,1
u598232506,11,15,60,696,2,0
u722528529716383744,326,4,146,1331,97,1
u124531889,1,3,13,65,0,0
u25113881,1,0,0,135,0,0
u721826174733684736,219,3,168,1007,69,0
u1015848216,101,0,3,1069,80,0
u1191189143264481280,2,1,1,64,0,1
u2474246924,1,1,0,171,0,1
u762247459,79,0,0,1112,66,1
u1713188785,98,2,48,1413,70,1
u3052530873,1,0,10,157,0,1
u106245943,181,0,17,400,3,1
u1342782477434142725,109,0,1,148,90,1
u1286208384136617984,1,1,1,44,0,1
u52474702,341,6,4,1001,86,0
u110224454,1,1,1,55,0,1
u14666934,218,19,103,1017,80,0
u797601576,4,1,9,117,0,0
u3044632774,1,11,0,191,0,1
u15066958,201,38,14,1037,76,0
u1478225612,1,0,3,124,0,1
u1049713500967202816,2,0,7,51,0,1
u110441210,112,7,359,1194,78,1
u15983306,3,0,0,123,0,1
u1695864248,48,0,1,1094,95,1
u991445713895686144,1,0,0,80,0,0
u2778013681,1,0,1,262,0,1
u215752444,1,0,2,268,0,0
u14098166,13,4,9,451,0,0
u15446531,454,38,515,1697,78,1
u1349170292564905988,308,18,439,675,91,0
u27311044,438,10,193,1133,57,1
u711630415,1,0,0,95,0,0
u15883300,134,0,6,1010,77,1
u39070218,1,0,7,148,0,1
u17577666,1,7,45,127,0,1
u127708877,165,4,67,1097,70,0
u1425220245321666567,1,0,5,248,0,1
u707795850932658177,492,0,3,1146,85,1
u139779018,1,3,36,148,0,1
u799178390829838340,12,3,13,1062,99,0
u103508957,1,2,104,1015,73,0
u2172525175,172,0,1,849,51,0
u22330739,319,47,518,1342,86,1
u788433085910151168,1,0,4,76,0,1
u50937243,1,2,4,104,0,1
u4902428686,1,4,1,136,0,1
u27602873,345,11,13,1150,86,1
u1088582419320590336,58,3,26,1054,66,1
u1434181035281903622,2,0,0,184,0,0
u20555002,1,0,4,199,0,1
u15420070,1,0,9,366,0,0
u4391165297,6,1,13,238,0,1
u133793934,1,0,13,57,0,0
u358165174,3,3,8,135,0,0
u908404715876167680,1,2,9,108,0,1
u1183735925735444481,2,0,0,41,0,1
u50954938,1,0,4,138,0,0
u16987190,1,1,4,133,0,0
u336058734,19,4,113,458,0,1
u802982833346187264,2,0,7,165,0,0
u3134386371,3,0,2,163,0,0
u1315053256343719936,9,11,648,810,0,1
u737062063617478656,3,0,0,44,0,1
u17250722,1,0,4,203,0,0
u432543523,1,0,2,255,0,0
u10178852,2,0,4,163,0,1
u874592708093816833,342,0,0,491,94,0
u1217344026,1,7,8,450,0,1
u22795742,67,3,63,1115,79,0
u14903380,117,0,0,1029,55,0
u19390127,192,1,6,995,91,0
u1306706676490424321,4,0,1,99,0,0
u4068347835,12,22,25,570,6,1
u156279849,189,0,3,1060,82,1
u1435917162,2,0,15,85,0,1
u618733,2,3,30,315,0,0
u1351234883776098311,5,4,23,101,0,0
u16019108,3,8,2,273,0,0
u231015328,1,1,19,283,0,0
u899650936464842752,1,1,0,183,0,0
u1189972333772955650,131,2,0,1162,60,1
u7334062,4,0,79,302,0,1
u15524875,293,28,33,1075,91,0
u3023433581,2,1,6,141,0,1
u1389202063758921730,5,0,0,40,0,0
u3948675683,2,1,7,111,0,1
u3360085175,2,0,1,162,0,0
u14801863,1,18,20,461,0,1
u3189001238,11,16,23,100,0,1
u18000120,1,0,0,104,0,0
u1174701342943670277,1,0,16,91,0,1
u45189614,1,1,1,163,0,0
u268424944,64,2,15,1253,82,0
u196277177,1,7,56,176,0,1
u6508432,308,3,22,1024,62,1
u377761671,84,0,23,1006,54,0
u44950782,299,10,161,1154,67,0
u6742412,1,5,11,233,0,1
u646033,1,2,6,50,0,1
u2186755171,20,3,1,293,0,0
u3412052653,163,0,0,1194,76,0
u1732196958,2,2,1,104,0,1
u969782256,88,3,2,1189,80,1
u733565878415949824,2,2,15,339,0,1
u1960370958,139,15,280,1343,93,1
u19380675,1,2,0,43,0,1
u1055736426199949312,1,2,6,110,0,1
u1217628182611927040,88,7,175,1140,96,0
u20674741,239,9,83,1124,66,0
u35205643,1,7,1,218,0,0
u2359297928,168,4,7,1203,67,0
u547517426,1,1,0,108,0,1
u226636723,2,1,59,117,0,1
u351856704,4,0,7,131,0,1
u23305501,1,0,26,191,0,1
u19945621,1,2,0,254,0,0
u49610064,2,1,1,109,0,1
u4221272169,74,0,9,996,78,0
u2461968937,79,0,1,1148,90,1
u142455605,2,0,0,206,0,0
u15492201,1,4,0,131,0,1
u1401015246718914560,4,1,1,193,0,1
u1357451217841004546,1,3,0,84,0,1
u398510830,1,0,0,143,0,0
u135994766,2,1,2,173,0,0
u14341961,223,1,7,1081,78,0
u1219356047636402177,1,2,0,120,0,0
u1210233737356730368,1,0,3,408,0,0
u2464974152,1,0,0,63,0,0
u1214559172810821633,1,1,4,316,0,0
u159279277,4,4,16,245,0,0
u14986408,2,2,0,85,0,1
u17122257,1,0,7,143,0,1
u1408727533,176,10,54,1054,45,0
u2739826012,232,5,125,1116,59,1
u936736302,2,0,0,56,0,0
u2856217393,0,0,1,81,0,1
u1395857490911404032,5,0,1,88,0,1
u24695651,143,1,486,1080,78,1
u398172747,338,34,51,1145,87,0
u478845151,1,0,26,45,0,0
u740328126,129,0,6,1043,68,0
u1094554931053375489,1,0,8,176,0,0
u1443386296571891712,4,0,0,129,0,0
u3434517197,1,2,2,184,0,1
u1266385870631903232,15,0,3,132,0,0
u461919971,281,12,96,1099,83,1
u598947276,1,5,4,169,0,1
u1523386495,4,0,0,267,0,1
u158106469,1,51,639,605,0,0
u16706124,1,0,7,58,0,1
u204412130,87,0,2,994,95,0
u4032005788,4,0,6,234,0,1
u1394399438,110,25,31,1143,25,0
u125008202,1,1,0,78,0,1
u936685568242737153,1,0,0,97,0,0
u4063427052,1,2,0,58,0,0
u14313383,1,9,28,251,0,0
u68332473,1,0,0,120,0,1
u851152688829964288,2,0,4,176,0,1
u2841795280,2,3,5,327,0,1
u1110577936707584000,1,0,1,41,0,0
u1045599938195976192,1,0,0,40,0,0
u141972502,1,0,0,41,0,0
u3094649957,234,14,307,1665,83,1
u1202683638308950017,67,19,1421,1474,65,1
u179492928,4,6,10,150,0,1
u28766519,1,0,0,92,0,1
u15078456,379,7,19,1079,93,1
u274087087,1,4,0,267,0,1
u617602505,313,16,539,1189,66,1
u27136199,220,2,70,1029,56,0
u47678782,481,26,147,1163,93,0
u8976262,4,2,11,197,0,1
u1851857544,253,4,2,1159,75,0
u611788464,361,5,30,1041,94,0
u1530574280,2,0,0,252,0,0
u1058473484,4,0,3,180,0,1
u4362149975,1,0,0,244,0,0
u125322205,3,8,1,290,0,1
u1663068252,1,2,2,70,0,0
u1423127004510138368,1,0,0,94,0,0
u76980293,69,11,73,1035,39,0
u137822442,1,0,0,225,0,0
u2729027472,7,0,3,302,0,0
u774510439824822273,343,7,186,1434,68,1
u22673907,2,2,5,94,0,0
u154169277,139,15,288,1329,68,1
u2868001134,1,3,8,60,0,1
u1167159986037936129,60,2,17,403,96,0
u737703283,1,0,3,136,0,1
u2861799124,1,0,0,57,0,0
u19401654,1,3,6,112,0,1
u1176559771,120,6,10,1043,75,1
u250188760,280,17,150,1131,50,0
u1204064283027496962,74,0,0,601,71,1
u127331013,1,0,2,67,0,0
u44478236,3,3,20,118,0,0
u14077382,343,14,121,1162,85,0
u1106780149,2,3,0,75,0,1
u110927863,1,0,12,60,0,1
u199531815,1,4,9,50,0,1
u337104974,6,3,134,290,0,1
u153324320,182,16,197,1053,76,1
u491544706,3,0,0,82,0,1
u1479501372806647809,6,0,1,326,0,0
u414025542,1,0,1,231,0,1
u237235302,1,4,19,95,0,0
u38435672,1,2,1,42,0,0
u287156977,243,13,71,1326,99,0
u40364621,1,1,23,120,0,1
u21189705,3,1,0,307,0,1
u4690897274,389,0,0,1053,71,1
u492590266,188,1,99,1042,91,1
u44606764,7,11,212,1471,47,0
u107301385,299,0,0,1186,62,0
u1466430823754784769,4,0,0,81,0,1
u203779185,3,3,8,204,0,1
u1135098471793549317,236,5,146,1126,86,1
u1482581556,43,148,565,1058,91,1
u16182427,3,1,1,58,0,1
u250179709,1,1,0,135,0,0
u68768975,130,36,81,1022,1,1
u2885593463,1,1,0,147,0,1
u1371487234621325314,3,0,0,82,0,0
u2942323255,1,1,0,226,0,1
u1312009873736036354,18,2,26,114,0,1
u380599418,80,0,9,150,69,0
u967810396483674112,8,3,83,434,0,1
u553855829,17,6,5,283,0,0
u10167932,2,8,17,145,0,1
u925112851894865920,13,12,1073,901,0,1
u968962192329584640,12,0,3,384,0,0
u968831639857061888,2,0,10,209,0,1
u43652900,239,0,0,1039,98,0
u20776190,2,9,39,169,0,1
u309119004,1,1,8,251,0,1
u983613907,2,1,6,390,0,1
u50064333,146,1,0,1081,66,1
u24956100,2,1,14,127,0,1
u921089742367727616,1,0,0,94,0,1
u1144017591402401792,68,1,228,1182,71,1
u1567967654,4,2,0,50,0,0
u27715051,2,2,9,343,0,1
u29843511,149,122,500,1415,95,0
u1001609711702044674,1,0,3,151,0,0
u83011510,290,2,82,1184,61,1
u279944539,55,0,3,996,73,1
u62584472,1,2,58,99,0,1
u1232444581461078016,2,0,0,164,0,1
u1380819143285424130,571,0,0,1072,75,0
u516447539,2,0,0,75,0,0
u634639463,3,0,9,161,0,0
u548384458,1,22,134,529,0,1
u266564506,3,0,1,159,0,1
u37115912,1,4,0,81,0,1
u276661507,1,0,0,39,0,0
u12506632,1,9,3,205,0,1
u793195728843771904,1,1,0,285,0,1
u2207087880,2,5,2,167,0,1
u1302099397799366656,2,0,0,116,0,1
u780573361000722432,170,16,146,1143,68,1
u861175488,289,0,104,1104,89,1
u2447030716,3,0,1,330,0,0
u134941111,1,5,53,375,0,0
u14221435,3,39,7,82,0,1
u3112274653,1,0,0,93,0,0
u18022037,1,9,10,385,0,1
u60543356,1,4,2,131,0,1
u1234574497551978496,1,0,2,437,0,1
u22752860,2,5,3,289,0,1
u695323855414550533,2,1,3,155,0,1
u50848248,2,0,0,277,0,0
u361422333,1,0,1,62,0,1
u964199305803436032,3,0,0,242,0,0
u17217640,39,14,33,1231,46,0
u368774906,1,2,1,246,0,1
u2730745332,4,8,45,166,0,0
u1316765678817353728,128,1,3,1127,87,0
u701228042216050690,2,0,1,109,0,1
u30378270,505,5,70,1215,63,1
u1311121747114995712,4,0,1,162,0,1
u3292745711,26,1,0,1000,18,0
u257246857,2,0,5,407,0,0
u580224794,8,1,50,340,0,1
u1925927425,20,3,3,281,0,1
u1256296984748621825,132,0,6,319,72,0
u1063810429,1,0,0,245,0,0
u48200258,2,2,4,446,0,1
u1166752450537295873,18,0,14,259,89,0
u176101985,1,0,9,368,0,0
u313156779,4,0,1,114,0,1
u526758250,97,0,0,1000,49,0
u65563900,38,6,2,289,0,1
u28872298,184,0,57,1040,72,1
u209754177,1,2,54,265,0,1
u886947554696605696,384,0,1,1057,88,0
u55479513,1,1,3,225,0,0
u17905685,192,0,15,993,89,0
u153511048,0,2,0,87,0,1
u727843475656454144,0,0,0,83,0,1
u825105593497186304,3,2,0,150,0,1
u117273391,1,0,1,51,0,1
u1226577054,1,2,20,96,0,0
u358647853,2,1,14,137,0,1
u1063714554,1,0,1,128,0,1
u14307494,2,8,19,131,0,1
u1257262753384927236,1,1,0,61,0,1
u62800938,4,2,24,150,0,1
u1232406874567380992,1,1,1,168,0,0
u228667300,3,2,3,303,0,0
u42242586,1,6,27,99,0,0
u398771672,4,0,0,218,0,1
u1202417654285373441,2,0,0,58,0,1
u252250951,1,13,13,132,0,1
u17468298,292,0,13,999,94,0
u1273776346771132417,1,1,2,62,0,1
u131053564,227,1,0,1054,89,0
u15701348,1,2,0,105,0,0
u418916171,1,1,0,43,0,1
u227364434,80,1,100,1001,68,0
u1096503765719543808,0,0,14,551,40,0
u441824522,2,0,0,198,0,1
u183048286,1,1,1,157,0,1
u1323564044159209472,1,0,1,292,0,0
u5474512,1,1,0,225,0,1
u20871866,1,2,3,442,0,1
u243840731,1,6,1,201,0,0
u1075513155168686082,2,0,1,122,0,1
u2273829730,1,0,5,170,0,1
u1083472286089396224,6,6,22,301,0,1
u519072324,320,5,46,1167,93,1
u423979718,1,2,0,73,0,1
