id,my_sent,num_inf_source,num_following,num_ego_edge,inf_s_rate,ego_rate
u1397136484654800897,-0.8689,1,2,2,0.5,1
u1003004687573020672,0.5411,36,354,861,0.101694915,0.411149826
u26832834,0.9712,8,82,219,0.097560976,0.374429224
u763974897286598657,0.7783,4,61,79,0.06557377,0.772151899
u34277354,0.296,28,214,251,0.130841121,0.852589641
u1127233448815616000,0,15,136,397,0.110294118,0.34256927
u113015471,0.5994,16,110,235,0.145454545,0.468085106
u1167179680270749697,-0.3804,2,5,7,0.4,0.714285714
u3423735975,-0.9993,10,79,135,0.126582278,0.585185185
u1440683443998711812,0.9294,2,2,2,1,1
u3064320599,0.9387,41,204,386,0.200980392,0.528497409
u71543212,0.9505,68,369,429,0.184281843,0.86013986
u83405465,-0.561,1,1,2,1,0.5
u51687101,0.947,18,66,117,0.272727273,0.564102564
u114412574,-0.9777,100,341,526,0.293255132,0.648288973
u15640653,-0.7712,1,1,1,1,1
u1140667771518423040,0.743,61,280,715,0.217857143,0.391608392
u548264245,0,25,95,135,0.263157895,0.703703704
u1874245267,0,3,44,73,0.068181818,0.602739726
u1368076911516258304,-0.9881,25,131,275,0.190839695,0.476363636
u150285998,-0.6614,16,79,112,0.202531646,0.705357143
u1389961515705454597,0.9246,14,147,449,0.095238095,0.327394209
u1503171794,0.1008,37,329,655,0.112462006,0.502290076
u442213499,-0.8736,17,214,233,0.079439252,0.918454936
u2182641,-0.9362,29,171,457,0.169590643,0.374179431
u1111701057225150465,0.9217,1,3,5,0.333333333,0.6
u268328453,0.7783,51,361,808,0.141274238,0.446782178
u1682312826,-0.7003,55,450,694,0.122222222,0.648414986
u37700619,-0.9944,74,389,774,0.190231362,0.502583979
u4559961313,0.7669,14,122,147,0.114754098,0.829931973
u15857116,-0.4276,1,1,1,1,1
u16630098,0.8516,28,206,326,0.13592233,0.63190184
u450184256,-0.7351,74,349,817,0.212034384,0.427172583
u2723963928,-0.8519,33,278,451,0.118705036,0.616407982
u45891623,0,38,305,541,0.124590164,0.563770795
u275454299,-0.9983,2,5,8,0.4,0.625
u749640763059933184,-0.9881,96,420,1097,0.228571429,0.382862352
u1214475126315634689,0.9512,67,338,1302,0.198224852,0.259600614
u47837509,0,1,7,10,0.142857143,0.7
u247658865,0.7574,35,204,340,0.171568627,0.6
u412677577,-0.4019,53,285,674,0.185964912,0.422848665
u16520284,0.4019,22,144,598,0.152777778,0.240802676
u13914392,-0.9948,68,359,735,0.189415042,0.488435374
u1222751,0,18,107,140,0.168224299,0.764285714
u1410319974242177029,-0.1862,2,5,20,0.4,0.25
u541741212,0.8105,74,369,2272,0.200542005,0.162411972
u3158280662,-0.8402,1,4,5,0.25,0.8
u1633142401,0,8,56,84,0.142857143,0.666666667
u1194208970728263680,-0.9908,1,4,9,0.25,0.444444444
u176087555,-0.9963,47,386,756,0.121761658,0.510582011
u432748384,-0.9977,19,346,758,0.054913295,0.45646438
u1480423084838506496,0.8577,1,3,3,0.333333333,1
u66369181,0.9989,47,178,397,0.264044944,0.44836272
u22362095,-0.9946,27,246,392,0.109756098,0.62755102
u2652379146,-0.1027,26,151,219,0.17218543,0.689497717
u49567800,0.8622,3,5,15,0.6,0.333333333
u98247788,-0.4215,53,408,1071,0.129901961,0.380952381
u18290951,0.7351,26,202,296,0.128712871,0.682432432
u3363584909,-0.955,4,32,33,0.125,0.96969697
u607698782,-0.9996,76,444,579,0.171171171,0.766839378
u194207046,-0.976,3,181,280,0.016574586,0.646428571
u348591850,0.969,1,9,28,0.111111111,0.321428571
u521747968,0.4215,87,468,981,0.185897436,0.47706422
u20449650,-0.5848,14,94,133,0.14893617,0.706766917
u1953117589,-0.9971,68,449,601,0.151447661,0.747088186
u109589477,0.1726,41,369,550,0.111111111,0.670909091
u25531757,0.7047,44,269,366,0.163568773,0.734972678
u329818631,-0.8122,113,493,776,0.229208925,0.635309278
u105589263,0.4549,47,262,422,0.179389313,0.620853081
u1445432327367237638,-0.9837,23,203,286,0.113300493,0.70979021
u473431649,-0.9744,15,154,242,0.097402597,0.636363636
u1171828029137596419,-0.765,20,142,202,0.14084507,0.702970297
u1230462958020460544,0.0772,49,242,574,0.202479339,0.421602787
u91583544,0.9117,1,1,2,1,0.5
u1336339632011657224,0.9931,63,342,1496,0.184210526,0.228609626
u882977989,0.9576,1,2,2,0.5,1
u865549909381890048,-0.9595,1,155,247,0.006451613,0.627530364
u1102052803638255617,0,24,167,296,0.143712575,0.564189189
u1001875491043889152,-0.0356,29,153,263,0.189542484,0.581749049
u786293766,0.4466,25,150,334,0.166666667,0.449101796
u18014546,0.9357,1,3,5,0.333333333,0.6
u1012176842,0.4295,2,5,12,0.4,0.416666667
u2306974591,0.6597,11,81,108,0.135802469,0.75
u702264372115038208,0,16,114,175,0.140350877,0.651428571
u48518416,-0.7143,42,247,524,0.170040486,0.471374046
u23784804,0.0772,41,349,658,0.11747851,0.530395137
u1484931838372155404,-0.9588,1,4,4,0.25,1
u42843031,-0.296,16,153,205,0.104575163,0.746341463
u324140951,-0.3818,20,151,366,0.132450331,0.412568306
u1049203577640640513,-0.7155,8,43,59,0.186046512,0.728813559
u13475852,-0.872,13,180,433,0.072222222,0.415704388
u439418320,-0.8345,7,54,257,0.12962963,0.210116732
u130496027,-0.9967,101,509,2220,0.198428291,0.229279279
u63147879,-0.9565,90,606,1741,0.148514851,0.348075818
u1951616070,-0.6808,26,249,991,0.104417671,0.251261352
u2570770229,0.4939,21,104,168,0.201923077,0.619047619
u12340562,-0.9903,81,419,593,0.193317422,0.706576728
u78406161,0.0772,19,170,314,0.111764706,0.541401274
u819991243073712133,-0.9431,24,166,218,0.144578313,0.76146789
u851935440,0,17,141,218,0.120567376,0.646788991
u369085369,-0.6486,37,216,329,0.171296296,0.656534954
u1010033533279014913,-0.3302,16,176,218,0.090909091,0.80733945
u29896200,0.7378,19,133,193,0.142857143,0.689119171
u1716121,-0.5228,53,322,566,0.164596273,0.568904594
u156611885,0.8999,40,237,479,0.168776371,0.494780793
u2418383227,0.0516,24,168,284,0.142857143,0.591549296
u338221257,0.9555,1,2,3,0.5,0.666666667
u1301128855042822144,0.3382,1,2,2,0.5,1
u897060827316072448,-0.0258,6,32,152,0.1875,0.210526316
u19700387,0.8147,74,396,723,0.186868687,0.547717842
u7918722,-0.25,16,227,247,0.070484581,0.91902834
u894982813853863938,0.9862,30,324,519,0.092592593,0.624277457
u25178222,0.0222,37,333,620,0.111111111,0.537096774
u817165422,-0.9149,29,299,394,0.096989967,0.758883249
u479577685,-0.7189,54,389,599,0.138817481,0.649415693
u2336873018,-0.2762,1,22,22,0.045454545,1
u447342992,0.6124,70,353,430,0.198300283,0.820930233
u108977933,-0.9994,18,77,133,0.233766234,0.578947368
u1105471472636776449,-0.5423,7,46,57,0.152173913,0.807017544
u1543764128,0.2023,1,20,29,0.05,0.689655172
u334470578,0.3612,18,100,721,0.18,0.138696255
u756129,0.6676,35,183,374,0.191256831,0.489304813
u1046562319902240768,-0.1979,1,1,1,1,1
u189068159,0.9697,37,89,111,0.415730337,0.801801802
u14176770,-0.9894,51,458,669,0.111353712,0.684603886
u561297215,-0.9061,1,1,1,1,1
u2750548111,0.8514,24,227,633,0.105726872,0.358609795
u321596887,-0.7003,18,94,128,0.191489362,0.734375
u473190579,-0.1779,21,89,168,0.235955056,0.529761905
u1655628048,-0.9222,1,1,1,1,1
u7450112,-0.8836,27,182,237,0.148351648,0.767932489
u161455525,0,1,12,19,0.083333333,0.631578947
u142012757,0.7184,16,95,151,0.168421053,0.629139073
u36515907,0.5894,33,301,1140,0.109634551,0.264035088
u87316632,0.9286,46,359,687,0.128133705,0.522561863
u1104480552323899399,0.2023,30,180,230,0.166666667,0.782608696
u391494971,-0.9901,106,474,961,0.223628692,0.493236212
u144090338,0.6581,45,368,493,0.122282609,0.746450304
u2280672794,-0.8779,34,213,375,0.159624413,0.568
u10486052,0,19,127,245,0.149606299,0.518367347
u706863698976051200,-0.9955,7,123,205,0.056910569,0.6
u751178310017835008,0.631,1,1,2,1,0.5
u1326817712895627265,0.8996,1,26,47,0.038461538,0.553191489
u1909261734,0,2,16,27,0.125,0.592592593
u3430269892,-0.1779,18,147,287,0.12244898,0.512195122
u2979974975,0.5664,1,1,1,1,1
u16060248,-0.9953,42,196,337,0.214285714,0.581602374
u202590356,0.5106,54,343,523,0.157434402,0.65583174
u3079463050,0.1179,28,201,314,0.139303483,0.640127389
u278937589,0.8356,1,1,1,1,1
u2431419187,0.9636,14,97,101,0.144329897,0.96039604
u725639768663576576,-0.9667,1,12,20,0.083333333,0.6
u3082871337,-0.5994,8,70,166,0.114285714,0.421686747
u2333045815,0.1343,8,59,329,0.13559322,0.179331307
u14986849,-0.6705,7,24,52,0.291666667,0.461538462
u45827605,-0.807,26,160,533,0.1625,0.300187617
u983780245768757250,0.949,17,83,410,0.204819277,0.202439024
u2706720373,0.7906,21,160,227,0.13125,0.704845815
u840671388428095488,0,1,1,1,1,1
u949778836048277504,0.9252,38,241,327,0.157676349,0.737003058
u15608380,-0.9938,22,248,638,0.088709677,0.388714734
u33150951,-0.5994,16,158,188,0.101265823,0.840425532
u196745496,0.7003,47,319,601,0.147335423,0.53078203
u38269159,0.4051,2,2,2,1,1
u138529583,0.9423,21,70,160,0.3,0.4375
u463810564,-0.4019,18,117,145,0.153846154,0.806896552
u443288053,-0.9834,54,225,527,0.24,0.426944972
u1015958510935293952,-0.0258,62,312,510,0.198717949,0.611764706
u1226935161398398976,-0.0258,16,90,176,0.177777778,0.511363636
u1165240801,0.8176,1,2,3,0.5,0.666666667
u37860248,0.8068,85,559,966,0.152057245,0.578674948
u1326145610374844416,-0.9135,4,7,17,0.571428571,0.411764706
u14361941,0,24,117,660,0.205128205,0.177272727
u376618837,0.4404,45,302,847,0.149006623,0.356552538
u2232848496,-0.34,17,97,131,0.175257732,0.740458015
u1548721730,0.4939,10,88,304,0.113636364,0.289473684
u890000028,0,1,3,4,0.333333333,0.75
u3054361064,-0.8225,36,252,357,0.142857143,0.705882353
u32807399,0.9287,18,116,366,0.155172414,0.316939891
u1277959379426226180,-0.9136,2,7,16,0.285714286,0.4375
u20708202,-0.8324,87,355,824,0.245070423,0.430825243
u847801154473996288,-0.984,18,80,159,0.225,0.503144654
u2312262702,0.7579,103,410,812,0.251219512,0.504926108
u1482459276958642178,0.4632,1,1,2,1,0.5
u21724904,0,41,290,447,0.14137931,0.648769575
u296316503,0,18,111,266,0.162162162,0.417293233
u36549444,0.2593,3,27,72,0.111111111,0.375
u500026501,-0.4404,27,187,353,0.144385027,0.529745042
u31599039,-0.9921,29,269,561,0.107806691,0.479500891
u378643551,0,1,6,9,0.166666667,0.666666667
u374208504,0.7096,15,100,162,0.15,0.617283951
u14989146,-0.25,26,145,313,0.179310345,0.463258786
u1308540064285118465,-0.4767,26,158,197,0.164556962,0.802030457
u1317141761689485312,-0.0811,4,13,19,0.307692308,0.684210526
u379923901,0.8658,36,218,631,0.165137615,0.34548336
u26716739,-0.1531,23,128,309,0.1796875,0.414239482
u47359057,-0.9271,31,234,490,0.132478632,0.47755102
u1113245091102175232,0,26,153,287,0.169934641,0.533101045
u707484470392332288,0.9186,34,273,540,0.124542125,0.505555556
u18435068,0.5622,3,36,38,0.083333333,0.947368421
u873847190,0,19,106,178,0.179245283,0.595505618
u59912689,-0.6524,9,78,144,0.115384615,0.541666667
u373715406,-0.9594,24,233,406,0.103004292,0.573891626
u2288646894,0.7756,1,1,1,1,1
u50275521,0.9677,40,208,327,0.192307692,0.636085627
u1915100918,-0.2023,1,3,4,0.333333333,0.75
u1272885964533387264,0.5707,3,10,18,0.3,0.555555556
u3303039694,0.8402,1,1,2,1,0.5
u1234921098,-0.0258,1,2,4,0.5,0.5
u3429057748,0.4767,21,164,684,0.12804878,0.239766082
u1450477844,0.7269,9,102,165,0.088235294,0.618181818
u1398183481616732161,-0.9949,5,47,72,0.106382979,0.652777778
u230366837,0.1027,28,283,343,0.098939929,0.825072886
u1220671426262253568,-0.9374,76,342,577,0.222222222,0.592720971
u50085192,-0.0516,20,143,203,0.13986014,0.704433498
u25776739,-0.9542,40,187,400,0.213903743,0.4675
u439138083,-1,16,165,237,0.096969697,0.696202532
u1405182426012258313,-0.2023,44,213,313,0.20657277,0.680511182
u1637260062,-0.9864,1,1,1,1,1
u1463444812388995077,0.5994,130,582,842,0.223367698,0.691211401
u110326494,-0.9944,35,403,1075,0.086848635,0.374883721
u23053980,-1,49,394,790,0.124365482,0.498734177
u1243560408025198593,-0.9978,115,588,1431,0.195578231,0.410901468
u76115927,-0.8687,1,4,7,0.25,0.571428571
u15474568,0.9403,59,383,1002,0.154046997,0.382235529
u112873844,-0.9702,36,278,505,0.129496403,0.55049505
u332185953,-0.9879,16,275,338,0.058181818,0.813609467
u240491240,0.4215,25,137,315,0.182481752,0.434920635
u20267484,-0.9668,65,448,690,0.145089286,0.649275362
u33629621,0.4168,18,125,163,0.144,0.766871166
u912187569961611264,-0.9976,1,6,11,0.166666667,0.545454545
u1331049750,0.6377,82,543,825,0.151012891,0.658181818
u611906387,0.9638,9,85,111,0.105882353,0.765765766
u1181284826,-0.2207,29,259,341,0.111969112,0.759530792
u1359972223046483968,-0.7964,1,1,1,1,1
u2654306088,-0.9865,11,157,221,0.070063694,0.71040724
u2475151315,-0.9666,1,2,3,0.5,0.666666667
u1453320862824808452,-0.6154,21,159,280,0.132075472,0.567857143
u1038814091371012096,-0.8628,21,171,231,0.122807018,0.74025974
u895750890392506368,-0.8399,1,3,3,0.333333333,1
u19968025,-0.4804,54,391,614,0.138107417,0.636807818
u2631058867,-0.6124,1,1,1,1,1
u2318374983,0.8591,16,227,277,0.070484581,0.819494585
u785722,-0.6249,1,1,1,1,1
u2156874201,0.7223,8,22,81,0.363636364,0.271604938
u852956673438351360,0,75,349,923,0.214899713,0.378114843
u584610998,0.4671,1,1,1,1,1
u827817925973245952,0,1,1,1,1,1
u75882028,0.296,5,70,181,0.071428571,0.386740331
u51562382,-0.6628,1,1,2,1,0.5
u369844667,0.9528,1,1,1,1,1
u14255325,0.3612,1,2,4,0.5,0.5
u114940732,-0.9209,3,13,99,0.230769231,0.131313131
u1307070289952608258,-0.3851,64,312,436,0.205128205,0.71559633
u409576747,0.7762,1,1,1,1,1
u217900950,0,2,36,68,0.055555556,0.529411765
u52172745,-0.8693,1,3,4,0.333333333,0.75
u858310695389200384,-0.9877,1,2,3,0.5,0.666666667
u973504247823257600,0.4019,3,6,9,0.5,0.666666667
u747212842470891520,0.4588,20,148,1156,0.135135135,0.128027682
u763052115392593920,0.9352,7,52,86,0.134615385,0.604651163
u2956797953,-0.2422,19,182,353,0.104395604,0.515580737
u104604540,0.9617,33,254,422,0.12992126,0.601895735
u711923017375473664,-0.5093,31,151,239,0.205298013,0.631799163
u843280014,0.3147,47,289,701,0.162629758,0.412268188
u35521239,0.623,11,41,61,0.268292683,0.672131148
u847162226914013185,-0.1759,1,3,6,0.333333333,0.5
u3351632566,0,33,238,1180,0.138655462,0.201694915
u60994120,-0.8271,1,3,5,0.333333333,0.6
u234385192,0.1759,1,2,4,0.5,0.5
u1769191,-0.9991,79,461,716,0.171366594,0.643854749
u258972661,-0.9548,23,171,494,0.134502924,0.346153846
u268177755,-0.8625,24,143,185,0.167832168,0.772972973
u68530022,-0.9403,3,28,46,0.107142857,0.608695652
u1184537212303630336,-0.92,54,316,399,0.170886076,0.79197995
u105224782,0.2263,56,352,523,0.159090909,0.673040153
u755390,0.5994,1,1,1,1,1
u739476462151962624,0.4019,1,2,5,0.5,0.4
u14726803,0.7579,49,296,438,0.165540541,0.675799087
u6958,0.8834,39,260,413,0.15,0.629539952
u875322158,-0.5994,20,136,188,0.147058824,0.723404255
u2540794650,-0.9837,1,4,4,0.25,1
u18055737,0.8513,28,153,198,0.183006536,0.772727273
u37723353,-0.9985,100,596,1876,0.167785235,0.317697228
u1454483755,-0.4389,1,1,1,1,1
u47128513,0.8316,9,94,139,0.095744681,0.676258993
u1120219494,0.5562,7,105,140,0.066666667,0.75
u29532455,-0.2263,28,167,341,0.167664671,0.48973607
u571558761,0.5423,42,300,416,0.14,0.721153846
u2856963192,0.6369,45,274,399,0.164233577,0.686716792
u39610093,-0.3578,62,296,687,0.209459459,0.430858806
u937027385505058822,-0.4404,27,223,778,0.121076233,0.286632391
u9283012,0,34,180,312,0.188888889,0.576923077
u17004618,-0.9993,67,417,769,0.160671463,0.542262679
u789974427098165248,-0.743,21,198,330,0.106060606,0.6
u3094342519,0.128,13,71,109,0.183098592,0.651376147
u15552773,-0.0258,6,51,123,0.117647059,0.414634146
u1434205230619627524,0,1,3,3,0.333333333,1
u902926941413453824,0.9808,53,270,487,0.196296296,0.554414784
u50393960,-0.6249,44,170,527,0.258823529,0.322580645
u34743251,0.4019,11,36,65,0.305555556,0.553846154
u245552796,0.6597,22,116,154,0.189655172,0.753246753
u1475197857884000258,-0.607,2,4,10,0.5,0.4
u25868334,-0.9153,2,22,38,0.090909091,0.578947368
u824721411579269126,0.1531,3,22,28,0.136363636,0.785714286
u366502149,-0.9549,63,334,468,0.188622754,0.713675214
u771102358243860480,-0.1027,35,250,575,0.14,0.434782609
u20831552,-0.9426,25,150,633,0.166666667,0.236966825
u268940970,-0.6662,61,324,650,0.188271605,0.498461538
u718724923930316800,-0.9897,16,115,127,0.139130435,0.905511811
u772876897613189121,0.5228,31,145,160,0.213793103,0.90625
u18618007,-0.5574,48,294,584,0.163265306,0.503424658
u25333609,-0.941,74,740,1732,0.1,0.427251732
u525554983,0,11,78,153,0.141025641,0.509803922
u1647629312,-0.6985,1,6,8,0.166666667,0.75
u1229052022885900290,-0.5388,33,216,511,0.152777778,0.422700587
u1420247798293811200,-0.4588,1,1,1,1,1
u567192377,0.9081,28,194,232,0.144329897,0.836206897
u268607372,0.6478,2,12,22,0.166666667,0.545454545
u4763858353,-0.9997,23,240,310,0.095833333,0.774193548
u28023025,-0.8738,34,198,356,0.171717172,0.556179775
u182043558,-0.7706,28,96,310,0.291666667,0.309677419
u616919165,-0.8955,20,135,138,0.148148148,0.97826087
u719663099,0.9266,2,8,17,0.25,0.470588235
u739070594688262149,0.5574,1,1,1,1,1
u14167540,0.9691,42,178,192,0.235955056,0.927083333
u57398614,-0.9851,1,22,31,0.045454545,0.709677419
u1204487975914082304,0.7626,1,4,7,0.25,0.571428571
u1291784927705354240,-0.8475,2,16,16,0.125,1
u1006460973887213569,-0.4019,14,115,244,0.12173913,0.471311475
u145766841,0,15,142,388,0.105633803,0.365979381
u1250035338728243201,-0.9592,1,1,1,1,1
u110388353,0.9096,25,102,141,0.245098039,0.723404255
u248256515,-0.9563,1,1,1,1,1
u23989927,0.8625,5,31,40,0.161290323,0.775
u221938964,0.1027,30,118,516,0.254237288,0.228682171
u18671872,0,1,2,3,0.5,0.666666667
u817062,0.8876,53,323,1016,0.164086687,0.317913386
u1396575560,-0.8625,28,182,248,0.153846154,0.733870968
u24239110,0.684,54,232,296,0.232758621,0.783783784
u1216316842362490881,0,1,3,6,0.333333333,0.5
u123231225,-0.8074,61,338,488,0.180473373,0.692622951
u36232215,-0.8953,37,351,671,0.105413105,0.523099851
u159955958,-0.8861,47,454,838,0.103524229,0.54176611
u45360352,0.8638,1,1,1,1,1
u296367503,0.2714,1,1,1,1,1
u443290756,0.7526,14,50,93,0.28,0.537634409
u1026622212407611392,-0.9477,6,51,83,0.117647059,0.614457831
u88494677,-0.9878,5,79,125,0.063291139,0.632
u18093805,0,12,121,238,0.099173554,0.508403361
u950439970845605888,-0.6249,21,172,263,0.122093023,0.653992395
u841385187049132033,-0.1383,1,2,2,0.5,1
u14834896,0.4215,31,161,331,0.192546584,0.486404834
u1188186536,0.6282,1,2,3,0.5,0.666666667
u3906531,0.6369,34,142,520,0.23943662,0.273076923
u15135596,-0.9517,21,189,219,0.111111111,0.863013699
u70377745,-0.8716,1,1,1,1,1
u51023770,0.9022,31,201,249,0.154228856,0.807228916
u2595086942,-0.9911,1,1,2,1,0.5
u48344613,-0.6249,24,357,826,0.067226891,0.43220339
u718554927438520320,-0.1211,45,301,822,0.149501661,0.366180049
u710606442143883265,0.6608,41,347,1330,0.11815562,0.260902256
u47876842,0.7909,42,438,1009,0.095890411,0.434093162
u1142890104853106688,-0.9816,16,129,287,0.124031008,0.449477352
u1232592111540654082,-0.2168,19,196,276,0.096938776,0.710144928
u877714558063964166,0.6111,18,145,236,0.124137931,0.61440678
u14244544,-0.9994,1,1,1,1,1
u1282482058179358725,-0.296,4,182,520,0.021978022,0.35
u1402070244080820225,0,3,70,157,0.042857143,0.445859873
u1397311540399800328,-0.296,2,76,131,0.026315789,0.580152672
u2985654401,-0.9714,33,246,475,0.134146341,0.517894737
u266463103,0.6249,44,200,358,0.22,0.558659218
u940367275,-0.8278,42,297,518,0.141414141,0.573359073
u26853,0,14,146,206,0.095890411,0.708737864
u47220472,0.3182,25,122,174,0.204918033,0.701149425
u272185225,0.3622,1,1,2,1,0.5
u449186485,-0.9557,37,223,324,0.165919283,0.688271605
u823669734,-0.9521,38,414,1547,0.09178744,0.267614738
u307540110,-0.7223,55,305,338,0.180327869,0.902366864
u1301167109225971713,0.5859,1,1,2,1,0.5
u2238992088,-0.3595,1,1,1,1,1
u106364904,0.9747,12,74,92,0.162162162,0.804347826
u1308989638036598785,0.743,1,7,7,0.142857143,1
u1023722115470688257,-0.2481,1,3,3,0.333333333,1
u40816180,-0.9964,38,307,633,0.123778502,0.484992101
u1216817889321209856,-0.7003,18,109,133,0.165137615,0.819548872
u3244716743,0.9808,1,1,1,1,1
u930227405997801472,-0.7184,10,65,91,0.153846154,0.714285714
u546832231,-0.5423,43,234,303,0.183760684,0.772277228
u23736936,0.4184,1,1,1,1,1
u60112188,-0.7128,1,1,2,1,0.5
u984569639593218053,0.5719,1,5,9,0.2,0.555555556
u311956171,0.9616,10,82,112,0.12195122,0.732142857
u2238505946,-0.9407,14,152,252,0.092105263,0.603174603
u1002899059705810944,0.3164,37,271,524,0.136531365,0.517175573
u43996441,-0.9834,36,250,471,0.144,0.530785563
u1726066843,-0.7269,18,86,139,0.209302326,0.618705036
u17350250,0.0516,35,193,646,0.18134715,0.29876161
u2545759886,-0.8491,52,350,526,0.148571429,0.66539924
u1124171894402486272,0.2481,19,151,362,0.125827815,0.417127072
u832016437,-0.9903,1,3,5,0.333333333,0.6
u950586151810818048,0.3182,20,199,488,0.100502513,0.407786885
u1304716856,-0.6021,81,410,487,0.197560976,0.841889117
u793931776045576192,0,5,45,47,0.111111111,0.957446809
u2713954545,0.4404,3,31,43,0.096774194,0.720930233
u420962518,-0.296,63,292,426,0.215753425,0.685446009
u20015311,0.25,51,321,648,0.158878505,0.49537037
u14532620,0.3254,39,317,386,0.123028391,0.821243523
u588308841,-0.8221,20,184,237,0.108695652,0.776371308
u160474784,0.4588,18,234,405,0.076923077,0.577777778
u443008648,-0.4939,16,135,166,0.118518519,0.813253012
u263874598,0,1,1,2,1,0.5
u1089159225148882949,0.802,13,99,201,0.131313131,0.492537313
u738088071149785088,-0.5994,9,135,201,0.066666667,0.671641791
u22195472,-0.9808,72,365,553,0.197260274,0.660036166
u117554842,0.34,15,103,137,0.145631068,0.751824818
u60573047,-0.1531,1,4,8,0.25,0.5
u1184539123,-0.2333,44,268,370,0.164179104,0.724324324
u1114620344424435713,0.9724,2,12,54,0.166666667,0.222222222
u865086135214755840,0.405,96,384,637,0.25,0.602825746
