id,my_sent,num_inf_source,num_following,num_ego_edge,inf_s_rate,ego_rate
u440804554,0.7644,1,3,7,0.333333333,0.428571429
u19959363,-0.8415,1,1,2,1,0.5
u759184088,-0.2732,1,3,4,0.333333333,0.75
u106561658,0,1,3,7,0.333333333,0.428571429
u2700544663,-0.4019,1,2,2,0.5,1
u1449374053601615878,-0.5994,1,7,14,0.142857143,0.5
u775389169552093185,0.4019,1,9,17,0.111111111,0.529411765
u1346909745601540096,0,1,3,7,0.333333333,0.428571429
u3000656643,-0.34,1,4,5,0.25,0.8
u1241484361549123585,-0.6486,1,2,6,0.5,0.333333333
u135026396,0.1298,1,2,4,0.5,0.5
u455672362,0.9246,1,3,5,0.333333333,0.6
u1726635955,0.2263,1,3,8,0.333333333,0.375
u787711350671872003,0.358,1,8,16,0.125,0.5
u2895393685,0.9712,1,1,1,1,1
u963306738391879680,0,1,1,2,1,0.5
u55828179,-0.8836,1,1,2,1,0.5
u229531168,0.9975,1,6,8,0.166666667,0.75
u288674345,0.9833,1,2,4,0.5,0.5
u1406656525284872193,-0.2023,1,7,11,0.142857143,0.636363636
u1205094687985610752,0.743,1,5,7,0.2,0.714285714
u2988835149,0.7184,1,5,6,0.2,0.833333333
u1284757949554937857,-0.5012,1,1,1,1,1
u182016585,0,1,1,2,1,0.5
u1391606867713949701,0.4352,1,2,4,0.5,0.5
u15813140,0.4019,1,2,4,0.5,0.5
u1259981836576579584,0.9018,1,1,1,1,1
u1265526660029460480,0,1,1,2,1,0.5
u58773772,0.9638,1,1,2,1,0.5
u913393358,0.7712,1,2,3,0.5,0.666666667
u1046446999703363585,0.9894,1,4,5,0.25,0.8
u391600060,0.4215,1,5,10,0.2,0.5
u859431971247804417,-0.25,1,3,4,0.333333333,0.75
u1257742177397903360,-0.7249,1,2,3,0.5,0.666666667
u1104617453164814336,0,1,1,2,1,0.5
u1951922341,-0.6705,1,3,8,0.333333333,0.375
u830370630,0.4926,1,1,1,1,1
u110802828,0.1027,1,1,1,1,1
u3249125365,-0.7272,1,2,3,0.5,0.666666667
u574998716,-0.128,1,4,5,0.25,0.8
u48160300,-0.34,1,2,2,0.5,1
u999310434615418880,0.8999,1,4,7,0.25,0.571428571
u3432331169,0.7034,1,4,7,0.25,0.571428571
u450577886,0.5994,1,1,1,1,1
u720385641423351809,0.4939,1,2,2,0.5,1
u185789804,-0.9094,1,5,9,0.2,0.555555556
u1338464910,0.5819,1,2,4,0.5,0.5
u146922125,0.4215,1,1,1,1,1
u2457833413,-0.368,1,1,1,1,1
u344585795,0.939,1,1,1,1,1
u57652640,-0.296,1,2,3,0.5,0.666666667
u249227352,0,1,1,2,1,0.5
u1247547546408488960,-0.0387,1,3,3,0.333333333,1
u3309433862,-0.9315,1,1,2,1,0.5
u117701668,0,1,1,1,1,1
u2802608553,0.8582,1,2,2,0.5,1
u1036287982553055232,0.7959,1,4,9,0.25,0.444444444
u3150162012,0.9954,1,4,11,0.25,0.363636364
u1177101779718279169,0.2225,1,1,2,1,0.5
u1351579286,0.9349,1,1,2,1,0.5
u394666072,0,1,1,1,1,1
u41806151,0,1,1,2,1,0.5
u1153796151650541568,0.296,1,2,4,0.5,0.5
u1331193102233722881,0.6486,1,4,10,0.25,0.4
u829018726049644545,0.7125,1,8,14,0.125,0.571428571
u5306652,0,1,2,2,0.5,1
u6798492,0,1,2,2,0.5,1
u15027480,0.9809,1,1,2,1,0.5
u1366005662031835139,0,1,3,6,0.333333333,0.5
u62516302,-0.128,1,5,17,0.2,0.294117647
u1150779590,0,1,2,2,0.5,1
u3647832673,0,1,1,2,1,0.5
u328029221,0.7337,1,2,3,0.5,0.666666667
u1119493090828521472,-0.4767,1,1,1,1,1
u1019655692418940928,0.7835,1,12,26,0.083333333,0.461538462
u815624222269722625,0.3182,1,3,5,0.333333333,0.6
u20790482,0.5574,1,2,3,0.5,0.666666667
u1042319696031174657,0.5719,1,2,3,0.5,0.666666667
u191084281,-0.25,1,3,7,0.333333333,0.428571429
u1129187574948474880,-0.0258,1,2,2,0.5,1
u329978211,0.9755,1,2,4,0.5,0.5
u1054788475931770880,0.3818,1,1,2,1,0.5
u135894059,0,1,6,10,0.166666667,0.6
u2289028861,-0.9738,1,4,6,0.25,0.666666667
u823364616214474752,0,1,6,12,0.166666667,0.5
u1083125650884571137,0.3595,1,3,7,0.333333333,0.428571429
u281728419,0.1739,1,9,17,0.111111111,0.529411765
u110819313,-0.9416,1,1,2,1,0.5
u179235678,0.5859,1,11,25,0.090909091,0.44
u1004318000584056832,-0.25,1,2,4,0.5,0.5
u2695466664,-0.1857,1,2,3,0.5,0.666666667
u1103739724106162176,-0.9437,1,4,10,0.25,0.4
u931754812290555905,0.9864,1,2,4,0.5,0.5
u1119202751718645760,0.7845,1,3,4,0.333333333,0.75
u229859565,0.6369,1,1,2,1,0.5
u968153220995473409,0.907,1,1,1,1,1
u565149752,0.9904,1,2,6,0.5,0.333333333
u2547336991,0.9739,1,4,5,0.25,0.8
u909815364846047232,0.2023,1,3,6,0.333333333,0.5
u1326934138503524353,0.8957,1,2,3,0.5,0.666666667
u543628476,-0.9131,1,6,6,0.166666667,1
u953016817890594816,0.3818,1,2,4,0.5,0.5
u121495620,0.578,1,2,2,0.5,1
u3103857701,-0.6739,1,3,6,0.333333333,0.5
u1281160150720667649,0.7777,1,1,2,1,0.5
u1278335004779712512,0.8955,1,4,8,0.25,0.5
u3872489297,0.7691,1,1,2,1,0.5
u1251927661993062400,-0.7351,1,2,2,0.5,1
u1082653484690952193,0.8225,1,1,1,1,1
u3297160441,0.7906,1,4,7,0.25,0.571428571
u4504667477,0.8264,1,1,2,1,0.5
u326369670,-0.9203,1,1,1,1,1
u2583287312,0.4753,1,1,2,1,0.5
u425091383,0,1,3,7,0.333333333,0.428571429
u87629909,-0.0352,1,31,81,0.032258065,0.382716049
u785212350156668928,-0.9628,1,1,2,1,0.5
u14201680,-0.9637,1,4,7,0.25,0.571428571
u26167367,0.7184,1,2,2,0.5,1
u2705830867,-0.4767,1,5,8,0.2,0.625
u129072643,-0.5719,1,12,30,0.083333333,0.4
u1424508038434668545,-0.8481,1,1,2,1,0.5
u54524611,0.9134,1,1,1,1,1
u3139198679,0.9399,1,1,1,1,1
u27902723,0.4019,1,5,8,0.2,0.625
u1361222471236550658,0,1,3,9,0.333333333,0.333333333
u18707397,-0.7003,1,3,4,0.333333333,0.75
u1136518049526210562,0.6597,1,1,2,1,0.5
u1363014095339806722,0.8591,1,1,1,1,1
u320219995,0,1,1,2,1,0.5
u1025091171855544320,0.6124,1,2,4,0.5,0.5
u1177295372668022786,0.4927,1,1,2,1,0.5
u155170104,0,1,3,7,0.333333333,0.428571429
u1039063178804527104,-0.2023,1,2,2,0.5,1
u36272124,0.8955,1,9,15,0.111111111,0.6
u2739667932,0.975,1,10,16,0.1,0.625
u33435210,0,1,6,8,0.166666667,0.75
u905771178,0.6467,1,1,2,1,0.5
u17584415,0.3222,1,1,2,1,0.5
u494176799,-0.3612,1,3,6,0.333333333,0.5
u1156147235240812545,0.2401,1,4,5,0.25,0.8
u1355910299421995008,0.7263,1,7,15,0.142857143,0.466666667
u1097473675974963206,0.6597,1,3,6,0.333333333,0.5
u1256368018172469249,0,1,1,1,1,1
u33549586,0.4724,1,1,2,1,0.5
u1052643524,0.4215,1,1,1,1,1
u59352420,-0.9149,1,2,3,0.5,0.666666667
u1315927470302879744,0,1,2,2,0.5,1
u470182339,0.1431,1,4,6,0.25,0.666666667
u2386483705,0.1779,1,2,2,0.5,1
u138101468,-0.8074,1,3,8,0.333333333,0.375
u1380437820,0.7906,1,2,2,0.5,1
u1344603788,0.8818,1,2,2,0.5,1
u892789626758324225,0.9928,1,2,3,0.5,0.666666667
u1149069317557895169,0,1,1,2,1,0.5
u630416435,-0.9872,1,1,1,1,1
u11581462,0.0258,1,5,9,0.2,0.555555556
u2417211164,0.9967,1,1,2,1,0.5
u706108149174939650,0.5994,1,3,4,0.333333333,0.75
u745747580210970624,-0.4019,1,4,5,0.25,0.8
u1372926024019804165,-0.659,1,9,25,0.111111111,0.36
u1039933993406345216,0.6486,1,3,5,0.333333333,0.6
u781055625270878208,0.8173,1,1,2,1,0.5
u78549627,0.7512,2,10,28,0.2,0.357142857
u19355455,-0.5096,1,6,16,0.166666667,0.375
u399486769,0,1,8,9,0.125,0.888888889
u154130126,0.882,1,3,7,0.333333333,0.428571429
u1353525707826229250,0.8395,1,1,2,1,0.5
u2389110612,0.3818,1,5,6,0.2,0.833333333
u98505623,-0.9791,1,2,2,0.5,1
u44841207,0.743,1,3,4,0.333333333,0.75
u132895840,-0.8948,1,1,2,1,0.5
u1433160361973268484,0.2878,1,2,2,0.5,1
u14819424,-0.8555,1,2,3,0.5,0.666666667
u997474184778403840,0.4981,1,2,3,0.5,0.666666667
u212126858,0.6361,1,8,12,0.125,0.666666667
u2940930983,-0.5837,1,3,5,0.333333333,0.6
u2739951901,0,1,3,3,0.333333333,1
u1158989498606391296,0,1,1,1,1,1
u1128339962,-0.5859,1,4,7,0.25,0.571428571
