id,my_sent,num_inf_source,num_following,num_ego_edge,inf_s_rate,ego_rate
u1292760397007802368,-0.8879,118,335,1106,0.352238806,0.302893309
u232396491,-0.1511,79,227,445,0.348017621,0.51011236
u15032122,-0.128,23,132,191,0.174242424,0.691099476
u1633142401,0,9,56,84,0.160714286,0.666666667
u1194208970728263680,-0.9908,3,4,9,0.75,0.444444444
u2343398881,-0.9455,1,1,1,1,1
u1480423084838506496,0.8577,1,3,3,0.333333333,1
u66369181,0.9989,58,178,397,0.325842697,0.44836272
u22362095,-0.9946,143,246,392,0.581300813,0.62755102
u2652379146,-0.1027,39,151,219,0.258278146,0.689497717
u151209088,0.3451,78,281,619,0.277580071,0.453957997
u98247788,-0.4215,145,408,1071,0.355392157,0.380952381
u11141212,0,1,1,1,1,1
u3363584909,-0.955,16,32,33,0.5,0.96969697
u1241855324061122563,0.8213,1,1,1,1,1
u607698782,-0.9996,175,444,579,0.394144144,0.766839378
u233981200,-0.975,1,1,1,1,1
u521747968,0.4215,231,468,981,0.493589744,0.47706422
u20449650,-0.5848,26,94,133,0.276595745,0.706766917
u1121799138239111168,-0.9977,2,7,11,0.285714286,0.636363636
u1953117589,-0.9971,181,449,601,0.40311804,0.747088186
u25531757,0.7047,91,269,366,0.338289963,0.734972678
u40854900,0.7248,49,193,275,0.25388601,0.701818182
u1030528615,-0.5626,84,287,678,0.292682927,0.423303835
u329818631,-0.8122,218,493,776,0.442190669,0.635309278
u115210837,-0.7906,33,79,169,0.417721519,0.467455621
u1343328824914812931,0.4847,1,2,4,0.5,0.5
u473431649,-0.9744,72,154,242,0.467532468,0.636363636
u1230462958020460544,0.0772,62,242,574,0.256198347,0.421602787
u355157275,0.2481,22,84,148,0.261904762,0.567567568
u1336339632011657224,0.9931,175,342,1496,0.511695906,0.228609626
u36035454,-0.5609,1,1,1,1,1
u458580088,0.2045,74,285,628,0.259649123,0.453821656
u10266432,0.886,1,1,1,1,1
u823083,-0.9973,73,278,366,0.262589928,0.759562842
u1388270448652193796,0.6049,25,185,229,0.135135135,0.807860262
u1131643030442795008,-0.8481,1,1,1,1,1
u865549909381890048,-0.9595,119,155,247,0.767741935,0.627530364
u1102052803638255617,0,28,167,296,0.167664671,0.564189189
u1001875491043889152,-0.0356,29,153,263,0.189542484,0.581749049
u998242627123376128,-0.5574,20,111,195,0.18018018,0.569230769
u786293766,0.4466,32,150,334,0.213333333,0.449101796
u1301625199843061762,0.8885,78,249,517,0.313253012,0.481624758
u2306974591,0.6597,17,81,108,0.209876543,0.75
u702264372115038208,0,38,114,175,0.333333333,0.651428571
u1484931838372155404,-0.9588,3,4,4,0.75,1
u42843031,-0.296,35,153,205,0.22875817,0.746341463
u196077348,0.765,1,1,1,1,1
u576694434,-0.9859,1,2,3,0.5,0.666666667
u29617597,-0.1154,2,2,4,1,0.5
u2850181816,0.7906,3,3,5,1,0.6
u2922928743,-0.9894,136,456,1175,0.298245614,0.388085106
u130496027,-0.9967,166,509,2220,0.326129666,0.229279279
u63147879,-0.9565,282,606,1741,0.465346535,0.348075818
u767657490842615808,-0.4215,1,1,2,1,0.5
u23152767,-0.9895,1,1,1,1,1
u2836451415,-0.3182,3,11,17,0.272727273,0.647058824
u819991243073712133,-0.9431,71,166,218,0.427710843,0.76146789
u858690583220674561,-0.6746,72,269,590,0.267657993,0.455932203
u369085369,-0.6486,58,216,329,0.268518519,0.656534954
u29896200,0.7378,25,133,193,0.187969925,0.689119171
u312629257,0.7736,1,1,2,1,0.5
u73310442,0.0516,93,330,855,0.281818182,0.385964912
u1716121,-0.5228,85,322,566,0.263975155,0.568904594
u156611885,0.8999,77,237,479,0.324894515,0.494780793
u2418383227,0.0516,41,168,284,0.244047619,0.591549296
u338221257,0.9555,1,2,3,0.5,0.666666667
u426754478,-0.9958,1,1,1,1,1
u48036604,-0.9952,195,356,413,0.547752809,0.861985472
u897060827316072448,-0.0258,4,32,152,0.125,0.210526316
u25178222,0.0222,125,333,620,0.375375375,0.537096774
u479577685,-0.7189,134,389,599,0.344473008,0.649415693
u2336873018,-0.2762,6,22,22,0.272727273,1
u447342992,0.6124,120,353,430,0.339943343,0.820930233
u31552610,0.3818,33,153,316,0.215686275,0.484177215
u552621458,-0.9567,1,1,1,1,1
u108977933,-0.9994,31,77,133,0.402597403,0.578947368
u2222400148,-0.0258,2,2,3,1,0.666666667
u1543764128,0.2023,7,20,29,0.35,0.689655172
u1418602813442174987,-0.999,1,3,6,0.333333333,0.5
u22385548,0.5023,36,140,851,0.257142857,0.164512338
u334470578,0.3612,16,100,721,0.16,0.138696255
u756129,0.6676,36,183,374,0.196721311,0.489304813
u189068159,0.9697,23,89,111,0.258426966,0.801801802
u266468422,-0.9709,1,1,1,1,1
u321596887,-0.7003,25,94,128,0.265957447,0.734375
u94267642,0.128,1,1,1,1,1
u760219193195302912,-0.9994,178,426,735,0.417840376,0.579591837
u28657802,0.972,138,457,1196,0.301969365,0.382107023
u1254097248855699458,0.9813,1,1,1,1,1
u7450112,-0.8836,51,182,237,0.28021978,0.767932489
u161455525,0,4,12,19,0.333333333,0.631578947
u142012757,0.7184,23,95,151,0.242105263,0.629139073
u40281983,0.5423,52,242,455,0.214876033,0.531868132
u1899161,-0.9979,307,654,2821,0.46941896,0.231832683
u1104480552323899399,0.2023,51,180,230,0.283333333,0.782608696
u1207908390543822850,0,2,2,3,1,0.666666667
u2434191967,-0.9995,231,446,512,0.51793722,0.87109375
u103106629,-0.5391,2,3,5,0.666666667,0.6
u468759217,-0.608,211,464,682,0.454741379,0.680351906
u14344402,0.807,1,2,3,0.5,0.666666667
u2280672794,-0.8779,54,213,375,0.253521127,0.568
u1334544132694568962,-0.9868,1,1,2,1,0.5
u1326817712895627265,0.8996,2,26,47,0.076923077,0.553191489
u1909261734,0,4,16,27,0.25,0.592592593
u3430269892,-0.1779,63,147,287,0.428571429,0.512195122
u284778611,-0.126,1,1,1,1,1
u37564255,0.4939,45,126,155,0.357142857,0.812903226
u49979157,0.9913,1,1,1,1,1
u1199686509328289793,0.8553,18,110,674,0.163636364,0.163204748
u60768243,0,1,1,2,1,0.5
u935750757751640066,-0.8588,31,113,276,0.274336283,0.40942029
u3079463050,0.1179,52,201,314,0.258706468,0.640127389
u351118967,0.6013,1,3,4,0.333333333,0.75
u2431419187,0.9636,11,97,101,0.113402062,0.96039604
u725639768663576576,-0.9667,2,12,20,0.166666667,0.6
u3082871337,-0.5994,18,70,166,0.257142857,0.421686747
u75338122,0.4019,52,233,986,0.223175966,0.236308316
u2333045815,0.1343,6,59,329,0.101694915,0.179331307
u2385884246,-0.25,35,230,1084,0.152173913,0.212177122
u14986849,-0.6705,6,24,52,0.25,0.461538462
u45827605,-0.807,30,160,533,0.1875,0.300187617
u24080232,-0.4019,40,181,556,0.220994475,0.325539568
u983780245768757250,0.949,10,83,410,0.120481928,0.202439024
u225054090,0,15,107,628,0.140186916,0.170382166
u1088089771631669248,0.7003,40,199,408,0.201005025,0.487745098
u2706720373,0.7906,30,160,227,0.1875,0.704845815
u949778836048277504,0.9252,50,241,327,0.20746888,0.737003058
u515925766,-0.7579,1,1,2,1,0.5
u15608380,-0.9938,74,248,638,0.298387097,0.388714734
u33150951,-0.5994,33,158,188,0.208860759,0.840425532
u138529583,0.9423,15,70,160,0.214285714,0.4375
u795649,0.9822,81,293,599,0.276450512,0.489148581
u1017060577712201729,0.4217,1,2,4,0.5,0.5
u463810564,-0.4019,21,117,145,0.179487179,0.806896552
u443288053,-0.9834,97,225,527,0.431111111,0.426944972
u1226935161398398976,-0.0258,16,90,176,0.177777778,0.511363636
u288873285,0.9029,1,1,1,1,1
u1069198051,-0.0754,88,310,1307,0.283870968,0.237184392
u1389232927154884610,-0.6114,153,460,769,0.332608696,0.598179454
u1326145610374844416,-0.9135,1,7,17,0.142857143,0.411764706
u376618837,0.4404,89,302,847,0.294701987,0.356552538
u2232848496,-0.34,14,97,131,0.144329897,0.740458015
u1548721730,0.4939,12,88,304,0.136363636,0.289473684
u890000028,0,1,3,4,0.333333333,0.75
u3054361064,-0.8225,74,252,357,0.293650794,0.705882353
u2875350654,0,29,87,102,0.333333333,0.852941176
u405680863,0.5859,1,1,1,1,1
u1277959379426226180,-0.9136,2,7,16,0.285714286,0.4375
u39822897,-0.729,1,1,1,1,1
u20708202,-0.8324,109,355,824,0.307042254,0.430825243
u847801154473996288,-0.984,7,80,159,0.0875,0.503144654
u2312262702,0.7579,131,410,812,0.319512195,0.504926108
u16227629,0.4404,83,268,361,0.309701493,0.742382271
u36549444,0.2593,7,27,72,0.259259259,0.375
u500026501,-0.4404,69,187,353,0.368983957,0.529745042
u165247460,-0.7993,1,1,2,1,0.5
u31599039,-0.9921,104,269,561,0.3866171,0.479500891
u119521385,0.296,44,131,249,0.335877863,0.526104418
u562585357,0.6207,81,301,386,0.26910299,0.779792746
u14989146,-0.25,31,145,313,0.213793103,0.463258786
u14299324,0.4019,29,248,364,0.116935484,0.681318681
u1129822272234106881,-0.5047,103,233,427,0.442060086,0.545667447
u1317141761689485312,-0.0811,2,13,19,0.153846154,0.684210526
u379923901,0.8658,43,218,631,0.197247706,0.34548336
u24345965,0,19,113,296,0.168141593,0.381756757
u47359057,-0.9271,85,234,490,0.363247863,0.47755102
u1113245091102175232,0,41,153,287,0.267973856,0.533101045
u18435068,0.5622,14,36,38,0.388888889,0.947368421
u873847190,0,36,106,178,0.339622642,0.595505618
u53544165,-0.8687,2,4,7,0.5,0.571428571
u258965523,-0.8779,133,356,701,0.373595506,0.507845934
u59912689,-0.6524,25,78,144,0.320512821,0.541666667
u780627243110236160,-0.4404,1,1,2,1,0.5
u50275521,0.9677,84,208,327,0.403846154,0.636085627
u1915100918,-0.2023,1,3,4,0.333333333,0.75
u36258301,-0.2732,56,166,249,0.337349398,0.666666667
u3429057748,0.4767,35,164,684,0.213414634,0.239766082
u1450477844,0.7269,29,102,165,0.284313725,0.618181818
u1040489439540047874,-0.5994,2,2,2,1,1
u1398183481616732161,-0.9949,18,47,72,0.382978723,0.652777778
u23102054,-0.7184,128,331,487,0.386706949,0.679671458
u4845501492,-0.9306,2,2,3,1,0.666666667
u1220671426262253568,-0.9374,121,342,577,0.35380117,0.592720971
u50085192,-0.0516,35,143,203,0.244755245,0.704433498
u1299149097597890561,-0.2484,1,2,4,0.5,0.5
u1267125789709012992,0.8748,1,1,1,1,1
u110326494,-0.9944,130,403,1075,0.322580645,0.374883721
u38528124,-0.8635,1,1,2,1,0.5
u1425147589847142406,-0.5803,1,1,1,1,1
u17102182,0.3612,1,1,1,1,1
u1254907514841432070,-0.5719,1,2,3,0.5,0.666666667
u92152953,-0.9353,40,227,342,0.176211454,0.66374269
u76115927,-0.8687,2,4,7,0.5,0.571428571
u15474568,0.9403,150,383,1002,0.391644909,0.382235529
u97550403,-0.9818,1,1,1,1,1
u1094290240985092097,-0.9661,1,1,1,1,1
u332185953,-0.9879,152,275,338,0.552727273,0.813609467
u272498598,-0.984,1,1,1,1,1
u20267484,-0.9668,259,448,690,0.578125,0.649275362
u33629621,0.4168,22,125,163,0.176,0.766871166
u912187569961611264,-0.9976,3,6,11,0.5,0.545454545
u1331049750,0.6377,269,543,825,0.495395948,0.658181818
u12366502,-0.3455,61,261,373,0.233716475,0.699731903
u102708234,0.5859,99,392,1357,0.25255102,0.288872513
u1181284826,-0.2207,88,259,341,0.33976834,0.759530792
u71156555,0.8738,214,557,1116,0.384201077,0.499103943
u1001829608449302530,0,1,1,1,1,1
u2654306088,-0.9865,57,157,221,0.363057325,0.71040724
u1453320862824808452,-0.6154,94,159,280,0.591194969,0.567857143
u1110991404791226369,-0.9637,1,1,1,1,1
u1038814091371012096,-0.8628,51,171,231,0.298245614,0.74025974
u105232607,-0.0258,1,2,4,0.5,0.5
u19968025,-0.4804,127,391,614,0.324808184,0.636807818
u20405474,0.9315,158,470,947,0.336170213,0.496304118
u1452291888036384779,0.7351,1,1,1,1,1
u284870222,-0.9317,75,260,388,0.288461538,0.670103093
u103699065,0.5719,1,2,2,0.5,1
u21513512,-0.9615,41,145,202,0.282758621,0.717821782
u12425912,0.3595,85,248,312,0.342741935,0.794871795
u252397899,0.8805,181,401,799,0.451371571,0.501877347
u14337607,0.5994,14,50,52,0.28,0.961538462
u2156874201,0.7223,4,22,81,0.181818182,0.271604938
u75882028,0.296,13,70,181,0.185714286,0.386740331
u1097337516053544960,0.8013,41,230,507,0.17826087,0.453648915
u870676588622340100,0.6369,22,163,366,0.134969325,0.445355191
u114940732,-0.9209,5,13,99,0.384615385,0.131313131
u1307070289952608258,-0.3851,91,312,436,0.291666667,0.71559633
u217900950,0,8,36,68,0.222222222,0.529411765
u52172745,-0.8693,1,3,4,0.333333333,0.75
u26596723,-0.9865,3,3,5,1,0.6
u858310695389200384,-0.9877,1,2,3,0.5,0.666666667
u960459029058375682,0.9704,62,195,249,0.317948718,0.78313253
u763052115392593920,0.9352,16,52,86,0.307692308,0.604651163
u2956797953,-0.2422,38,182,353,0.208791209,0.515580737
u104604540,0.9617,74,254,422,0.291338583,0.601895735
u35521239,0.623,7,41,61,0.170731707,0.672131148
u847162226914013185,-0.1759,1,3,6,0.333333333,0.5
u60994120,-0.8271,1,3,5,0.333333333,0.6
u485621128,0.5106,3,3,5,1,0.6
u48008938,-0.9623,44,203,1113,0.216748768,0.182389937
u258972661,-0.9548,40,171,494,0.233918129,0.346153846
u333354504,0.2542,1,1,2,1,0.5
u268177755,-0.8625,47,143,185,0.328671329,0.772972973
u166683827,0.3182,1,1,2,1,0.5
u68530022,-0.9403,8,28,46,0.285714286,0.608695652
u271554485,0.6486,1,1,1,1,1
u105224782,0.2263,112,352,523,0.318181818,0.673040153
u14585409,0.626,1,1,1,1,1
u14726803,0.7579,67,296,438,0.226351351,0.675799087
u875322158,-0.5994,36,136,188,0.264705882,0.723404255
u2540794650,-0.9837,3,4,4,0.75,1
u18055737,0.8513,32,153,198,0.209150327,0.772727273
u37723353,-0.9985,208,596,1876,0.348993289,0.317697228
u19638751,0.9926,1,1,1,1,1
u47128513,0.8316,18,94,139,0.191489362,0.676258993
u1120219494,0.5562,47,105,140,0.447619048,0.75
u29532455,-0.2263,46,167,341,0.275449102,0.48973607
u2856963192,0.6369,101,274,399,0.368613139,0.686716792
u39610093,-0.3578,101,296,687,0.341216216,0.430858806
u24696786,0,144,315,513,0.457142857,0.614035088
u937027385505058822,-0.4404,59,223,778,0.264573991,0.286632391
u15160540,0,49,194,426,0.25257732,0.455399061
u179588796,-0.0516,1,1,1,1,1
u789974427098165248,-0.743,44,198,330,0.222222222,0.6
u1427665851096907782,0.743,1,2,2,0.5,1
u15552773,-0.0258,20,51,123,0.392156863,0.414634146
u902926941413453824,0.9808,42,270,487,0.155555556,0.554414784
u50393960,-0.6249,49,170,527,0.288235294,0.322580645
u34743251,0.4019,3,36,65,0.083333333,0.553846154
u245552796,0.6597,13,116,154,0.112068966,0.753246753
u1478811353074786305,-0.4588,1,1,1,1,1
u1475197857884000258,-0.607,2,4,10,0.5,0.4
u824721411579269126,0.1531,5,22,28,0.227272727,0.785714286
u27048570,-0.1779,45,237,401,0.189873418,0.591022444
u366502149,-0.9549,104,334,468,0.311377246,0.713675214
u771102358243860480,-0.1027,73,250,575,0.292,0.434782609
u20831552,-0.9426,32,150,633,0.213333333,0.236966825
u268940970,-0.6662,60,324,650,0.185185185,0.498461538
u246911714,-0.9506,76,232,301,0.327586207,0.77076412
u718724923930316800,-0.9897,44,115,127,0.382608696,0.905511811
u772876897613189121,0.5228,46,145,160,0.317241379,0.90625
u18618007,-0.5574,94,294,584,0.319727891,0.503424658
u1337330555919224832,0.6369,1,1,1,1,1
u1647629312,-0.6985,2,6,8,0.333333333,0.75
u567192377,0.9081,69,194,232,0.355670103,0.836206897
u268607372,0.6478,7,12,22,0.583333333,0.545454545
u867966382700240896,0.6444,1,1,2,1,0.5
u28023025,-0.8738,56,198,356,0.282828283,0.556179775
u37989905,-0.6341,1,2,3,0.5,0.666666667
u182043558,-0.7706,28,96,310,0.291666667,0.309677419
u719663099,0.9266,2,8,17,0.25,0.470588235
u1195196910744694785,0,1,1,1,1,1
u1204487975914082304,0.7626,1,4,7,0.25,0.571428571
u1291784927705354240,-0.8475,8,16,16,0.5,1
u145766841,0,29,142,388,0.204225352,0.365979381
u23989927,0.8625,8,31,40,0.258064516,0.775
u221938964,0.1027,28,118,516,0.237288136,0.228682171
u1479591349817155590,0.6249,3,4,6,0.75,0.666666667
u84035041,-0.9934,132,321,817,0.411214953,0.392900857
u180962804,-0.9918,2,2,2,1,1
u36232215,-0.8953,172,351,671,0.49002849,0.523099851
u1230996345231683585,-0.9969,1,1,1,1,1
u443290756,0.7526,11,50,93,0.22,0.537634409
u1285113658620747778,-0.8011,4,10,22,0.4,0.454545455
u20195435,-0.7213,2,4,7,0.5,0.571428571
u1026622212407611392,-0.9477,17,51,83,0.333333333,0.614457831
u841385187049132033,-0.1383,1,2,2,0.5,1
u17366048,-0.9866,13,58,125,0.224137931,0.464
u3906531,0.6369,28,142,520,0.197183099,0.273076923
u45649387,0,2,3,4,0.666666667,0.75
u51023770,0.9022,58,201,249,0.288557214,0.807228916
u710606442143883265,0.6608,79,347,1330,0.227665706,0.260902256
u2193100156,0.9436,38,250,795,0.152,0.314465409
u1142890104853106688,-0.9816,25,129,287,0.19379845,0.449477352
u3075845932,0.9924,1,2,4,0.5,0.5
u17866318,-0.9789,149,405,749,0.367901235,0.540720961
u951985987,0,1,1,1,1,1
u877714558063964166,0.6111,44,145,236,0.303448276,0.61440678
u1282482058179358725,-0.296,27,182,520,0.148351648,0.35
u1402070244080820225,0,9,70,157,0.128571429,0.445859873
u1397311540399800328,-0.296,13,76,131,0.171052632,0.580152672
u80232110,0.4019,1,1,1,1,1
u2985654401,-0.9714,52,246,475,0.211382114,0.517894737
u266463103,0.6249,56,200,358,0.28,0.558659218
u14173930,0.8388,2,7,10,0.285714286,0.7
u28093810,-0.9855,182,476,1353,0.382352941,0.351810791
u26853,0,36,146,206,0.246575342,0.708737864
u47220472,0.3182,34,122,174,0.278688525,0.701149425
u1690132748,0.99,1,1,1,1,1
u449186485,-0.9557,69,223,324,0.30941704,0.688271605
u1021136726151098369,-0.6705,1,1,1,1,1
u823669734,-0.9521,221,414,1547,0.533816425,0.267614738
u307540110,-0.7223,115,305,338,0.37704918,0.902366864
u1298413938057633792,-0.4389,3,5,9,0.6,0.555555556
u75885708,0.4238,168,448,710,0.375,0.630985915
u18159548,-0.6364,63,169,267,0.372781065,0.632958801
u106364904,0.9747,11,74,92,0.148648649,0.804347826
u1023722115470688257,-0.2481,1,3,3,0.333333333,1
u9274272,0.128,36,134,225,0.268656716,0.595555556
u3146243356,-0.2263,2,3,5,0.666666667,0.6
u546832231,-0.5423,46,234,303,0.196581197,0.772277228
u379953676,0.9278,62,167,173,0.371257485,0.965317919
u4541049797,-0.975,1,2,2,0.5,1
u16536844,0.2732,59,180,560,0.327777778,0.321428571
u3836199688,-0.9669,55,148,194,0.371621622,0.762886598
u984569639593218053,0.5719,2,5,9,0.4,0.555555556
u311956171,0.9616,11,82,112,0.134146341,0.732142857
u2238505946,-0.9407,30,152,252,0.197368421,0.603174603
u2481141,0.1027,1,2,3,0.5,0.666666667
u1002899059705810944,0.3164,60,271,524,0.221402214,0.517175573
u20659868,-0.8268,38,116,128,0.327586207,0.90625
u1400363969043329028,0,1,2,4,0.5,0.5
u1726066843,-0.7269,23,86,139,0.26744186,0.618705036
u17350250,0.0516,39,193,646,0.202072539,0.29876161
u339476278,0.5642,1,1,1,1,1
u2545759886,-0.8491,141,350,526,0.402857143,0.66539924
u231559493,-0.4939,71,248,507,0.286290323,0.489151874
u1124171894402486272,0.2481,42,151,362,0.278145695,0.417127072
u578643142,-0.9963,2,3,3,0.666666667,1
u793931776045576192,0,14,45,47,0.311111111,0.957446809
u626131422,-0.999,241,474,1160,0.508438819,0.40862069
u2713954545,0.4404,5,31,43,0.161290323,0.720930233
u20015311,0.25,95,321,648,0.295950156,0.49537037
u14532620,0.3254,84,317,386,0.264984227,0.821243523
u1238454418040860672,0.6486,41,112,154,0.366071429,0.727272727
u49969533,0.9493,1,1,1,1,1
u1318408266,-0.8225,1,2,3,0.5,0.666666667
u588308841,-0.8221,55,184,237,0.298913043,0.776371308
u1280957126031138816,-0.5994,1,2,4,0.5,0.5
u1089159225148882949,0.802,28,99,201,0.282828283,0.492537313
u522580345,-0.4215,2,3,5,0.666666667,0.6
u117554842,0.34,33,103,137,0.32038835,0.751824818
u247476364,-0.9835,139,402,530,0.345771144,0.758490566
u63875612,-0.9843,1,2,2,0.5,1
u1375392201161719815,-0.4215,2,3,4,0.666666667,0.75
u417053258,-0.9904,33,136,212,0.242647059,0.641509434
u1114620344424435713,0.9724,5,12,54,0.416666667,0.222222222
u636241070,0,66,293,453,0.225255973,0.646799117
