id,my_sent,num_inf_source,num_following,num_ego_edge,inf_s_rate,ego_rate
u965674672988852225,-0.8932,32,110,419,0.2909090909090909,0.26252983293556087
u1169879005408817153,0.7574,37,159,722,0.23270440251572327,0.22022160664819945
u225895485,0.9602,50,162,1008,0.30864197530864196,0.16071428571428573
u114412574,-0.98,105,316,501,0.3322784810126582,0.6307385229540918
u15640653,0.9217,1,1,1,1.0,1.0
u14368074,0.9695,88,339,621,0.25958702064896755,0.5458937198067633
u1359485184261820420,-0.91,3,3,3,1.0,1.0
u278020492,0.9966,28,149,182,0.18791946308724833,0.8186813186813187
u16975270,0.9259,128,485,1498,0.2639175257731959,0.32376502002670227
u5408622,0.0516,18,38,135,0.47368421052631576,0.2814814814814815
u1140667771518423040,-0.9971,55,251,644,0.21912350597609562,0.38975155279503104
u1523390311,0.2815,1,1,2,1.0,0.5
u14789042,0.9911,72,264,469,0.2727272727272727,0.5628997867803838
u2372331948,0.25,1,2,3,0.5,0.6666666666666666
u548264245,0.8622,21,86,127,0.2441860465116279,0.6771653543307087
u921039918,0.7351,16,184,294,0.08695652173913043,0.6258503401360545
u902136640352776192,0.8885,1,1,2,1.0,0.5
u18794294,0.5994,1,1,1,1.0,1.0
u210820145,0.9983,63,332,486,0.1897590361445783,0.6831275720164609
u785739140,0.6124,25,75,190,0.3333333333333333,0.39473684210526316
u7025662,0.8623,9,40,47,0.225,0.851063829787234
u48453720,0.3182,2,2,3,1.0,0.6666666666666666
u5402612,0.9992,1,3,6,0.3333333333333333,0.5
u150285998,0.7845,17,69,105,0.2463768115942029,0.6571428571428571
u1389961515705454597,-0.9454,39,199,804,0.19597989949748743,0.24751243781094528
u1093527024726089728,0.9554,1,1,2,1.0,0.5
u442213499,0.2695,46,152,172,0.3026315789473684,0.8837209302325582
u484379538,0.0772,1,1,2,1.0,0.5
u5514192,0.7941,15,30,48,0.5,0.625
u14914101,-0.7506,39,243,514,0.16049382716049382,0.4727626459143969
u1298143076,0.8831,157,403,711,0.38957816377171217,0.5668073136427567
u126376603,-0.9169,5,76,115,0.06578947368421052,0.6608695652173913
u19264039,-0.9094,28,108,144,0.25925925925925924,0.75
u71006041,-0.0258,22,130,435,0.16923076923076924,0.2988505747126437
u298433909,-0.9311,2,74,110,0.02702702702702703,0.6727272727272727
u250881564,0.836,16,75,116,0.21333333333333335,0.646551724137931
u393643881,-0.8254,4,37,39,0.10810810810810811,0.9487179487179487
u2302407500,0.982,27,86,169,0.313953488372093,0.5088757396449705
u19782081,0.128,16,287,344,0.05574912891986063,0.8343023255813954
u3006318438,0.9451,17,51,103,0.3333333333333333,0.49514563106796117
u369843229,0.6415,106,245,1021,0.4326530612244898,0.23996082272282077
u139070457,0.3306,1,1,2,1.0,0.5
u21694354,0.8126,1,1,1,1.0,1.0
u7119702,0.948,26,102,129,0.2549019607843137,0.7906976744186046
u16417874,0.9911,13,66,97,0.19696969696969696,0.6804123711340206
u721826174733684736,0.5423,74,247,616,0.29959514170040485,0.400974025974026
u214144369,-0.796,21,60,90,0.35,0.6666666666666666
u34466573,-0.9468,1,2,3,0.5,0.6666666666666666
u1682312826,0.9865,88,380,618,0.23157894736842105,0.6148867313915858
u37700619,-0.9961,58,349,739,0.166189111747851,0.4722598105548038
u2686017342,-0.0516,1,3,5,0.3333333333333333,0.6
u613132191,0.6004,23,66,117,0.3484848484848485,0.5641025641025641
u180882136,0.3257,68,226,526,0.3008849557522124,0.4296577946768061
u211288514,0.7506,1,3,3,0.3333333333333333,1.0
u339873203,0.5267,47,144,209,0.3263888888888889,0.6889952153110048
u794194936740646912,0.9129,3,19,33,0.15789473684210525,0.5757575757575758
u1233122764212637696,-0.2732,1,6,14,0.16666666666666666,0.42857142857142855
u205569142,0.1354,85,215,1021,0.3953488372093023,0.21057786483839372
u15857116,0.3612,2,3,3,0.6666666666666666,1.0
u16630098,0.9957,64,235,419,0.2723404255319149,0.5608591885441527
u24001655,-0.997,37,199,401,0.18592964824120603,0.49625935162094764
u712012171031420928,1.0,138,222,869,0.6216216216216216,0.2554660529344074
u1183382935,-0.7875,1,1,1,1.0,1.0
u275454299,0.4329,1,5,8,0.2,0.625
u821122178888384517,-0.9839,138,530,1157,0.26037735849056604,0.4580812445980985
u159222433,0.9705,37,309,1455,0.11974110032362459,0.21237113402061855
u749640763059933184,-0.997,53,382,985,0.1387434554973822,0.38781725888324875
u1214475126315634689,-0.9831,27,303,1220,0.0891089108910891,0.2483606557377049
u848193493,-0.8608,21,81,136,0.25925925925925924,0.5955882352941176
u27321426,0.1027,43,126,794,0.3412698412698413,0.15869017632241814
u2973472576,0.5267,1,1,2,1.0,0.5
u114516774,0.0,1,5,5,0.2,1.0
u1222751,-0.9278,18,98,131,0.1836734693877551,0.7480916030534351
u1410319974242177029,0.0,1,5,20,0.2,0.25
u1453437063118868484,-0.9884,27,282,1708,0.09574468085106383,0.16510538641686182
u3158280662,0.5707,3,5,6,0.6,0.8333333333333334
u15032122,-0.9788,77,224,355,0.34375,0.6309859154929578
u1633142401,0.9865,34,117,214,0.2905982905982906,0.5467289719626168
u442568068,0.4939,1,2,2,0.5,1.0
u1085641282175741952,0.8908,27,108,162,0.25,0.6666666666666666
u1194208970728263680,0.0772,1,4,9,0.25,0.4444444444444444
u176087555,-0.9245,43,305,562,0.14098360655737704,0.5427046263345195
u92922681,-0.163,77,260,995,0.29615384615384616,0.2613065326633166
u968192848205172736,0.0,2,7,9,0.2857142857142857,0.7777777777777778
u1317138095347826689,-0.508,41,196,846,0.20918367346938777,0.23167848699763594
u14341961,0.6129,60,276,522,0.21739130434782608,0.5287356321839081
u432748384,-0.5994,28,207,507,0.13526570048309178,0.40828402366863903
u89770192,0.3094,98,264,543,0.3712121212121212,0.4861878453038674
u19352314,0.9224,1,2,4,0.5,0.5
u49567800,0.9552,2,3,8,0.6666666666666666,0.375
u24080232,0.7135,81,263,1052,0.30798479087452474,0.25
u4851525172,0.0,1,4,5,0.25,0.8
u27570528,0.7269,99,361,862,0.2742382271468144,0.41879350348027844
u278506592,0.9945,103,313,544,0.329073482428115,0.5753676470588235
u1031283188,-0.8477,18,162,258,0.1111111111111111,0.627906976744186
u1962626484,0.7148,95,379,531,0.25065963060686014,0.7137476459510358
u1241855324061122563,0.4848,1,1,1,1.0,1.0
u67903014,0.0,1,1,1,1.0,1.0
u348591850,0.9311,3,10,29,0.3,0.3448275862068966
u1330462951090900994,0.8726,33,269,965,0.12267657992565056,0.2787564766839378
u877185623697879040,-0.5574,1,1,1,1.0,1.0
u521747968,0.9996,134,430,1064,0.3116279069767442,0.4041353383458647
u3228486315,0.8831,75,249,1923,0.30120481927710846,0.1294851794071763
u71759409,0.2623,5,29,42,0.1724137931034483,0.6904761904761905
u718779366134648834,0.4019,41,120,516,0.3416666666666667,0.23255813953488372
u857722144809246722,0.9463,94,334,3227,0.281437125748503,0.10350170436938333
u2905559096,0.9447,24,66,155,0.36363636363636365,0.4258064516129032
u1121799138239111168,-0.9217,3,7,11,0.42857142857142855,0.6363636363636364
u1953117589,-0.9938,73,390,516,0.18717948717948718,0.7558139534883721
u109589477,-0.8616,61,321,510,0.19003115264797507,0.6294117647058823
u56135375,-0.6227,113,461,1293,0.24511930585683298,0.3565351894818252
u329818631,-0.8346,100,424,682,0.2358490566037736,0.6217008797653959
u270301354,0.2732,1,1,1,1.0,1.0
u943095194,0.0,1,1,2,1.0,0.5
u967510573746339840,0.7184,13,50,78,0.26,0.6410256410256411
u609303309,-0.5057,1,1,2,1.0,0.5
u1923377256,0.0,1,1,1,1.0,1.0
u934825391616937986,-0.2748,5,13,36,0.38461538461538464,0.3611111111111111
u115210837,0.7783,24,108,233,0.2222222222222222,0.463519313304721
u625097729,0.4767,47,145,508,0.32413793103448274,0.2854330708661417
u700806184182239233,-0.8109,58,172,300,0.3372093023255814,0.5733333333333334
u1293444795394924544,0.3182,1,2,3,0.5,0.6666666666666666
u1336339632011657224,-0.9645,99,333,1640,0.2972972972972973,0.2030487804878049
u14310733,0.704,105,436,1183,0.2408256880733945,0.36855452240067627
u36035454,0.0,1,1,1,1.0,1.0
u2182641,0.9979,52,176,491,0.29545454545454547,0.35845213849287166
u1313391357487050752,0.4545,2,6,10,0.3333333333333333,0.6
u1271337451299106817,-0.6801,2,9,16,0.2222222222222222,0.5625
u31235299,-0.9032,111,309,1585,0.3592233009708738,0.1949526813880126
u1148051807274508288,0.0,1,1,2,1.0,0.5
u2211715123,0.0,1,2,2,0.5,1.0
u18014546,-0.7484,1,3,5,0.3333333333333333,0.6
u528898231,0.8208,1,2,2,0.5,1.0
u1072244070,0.5563,1,3,4,0.3333333333333333,0.75
u1278520653063294977,-0.4628,1,2,2,0.5,1.0
u940486459856949248,-0.8732,2,4,10,0.5,0.4
u1012176842,0.5423,1,5,12,0.2,0.4166666666666667
u1070298837384876033,-0.5241,6,49,71,0.12244897959183673,0.6901408450704225
u1237923963650498560,-0.9968,1,2,2,0.5,1.0
u1334599365453758469,0.9749,6,6,12,1.0,0.5
u634076028,0.7088,65,122,512,0.5327868852459017,0.23828125
u2577154123,0.9458,2,8,11,0.25,0.7272727272727273
u167676641,0.0,35,170,312,0.20588235294117646,0.5448717948717948
u1060796083260047362,-0.9882,42,131,516,0.32061068702290074,0.25387596899224807
u1303151450462334977,0.8757,1,2,4,0.5,0.5
u2591005166,-0.7649,31,133,249,0.23308270676691728,0.5341365461847389
u4401379345,0.1984,1,1,2,1.0,0.5
u702264372115038208,0.85,22,101,201,0.21782178217821782,0.5024875621890548
u2931918900,-0.4215,2,2,3,1.0,0.6666666666666666
u48518416,0.4911,37,238,517,0.15546218487394958,0.46034816247582205
u2378713202,-0.9931,2,7,10,0.2857142857142857,0.7
u3225863298,0.0,61,139,310,0.43884892086330934,0.4483870967741935
u16620874,-0.9743,48,286,408,0.16783216783216784,0.7009803921568627
u143022188,0.3939,17,55,102,0.3090909090909091,0.5392156862745098
u919166336,0.977,33,81,134,0.4074074074074074,0.6044776119402985
u123204019,0.9225,2,3,5,0.6666666666666666,0.6
u42843031,0.9992,159,363,532,0.4380165289256198,0.6823308270676691
u15377918,0.9972,80,286,464,0.27972027972027974,0.6163793103448276
u469926002,0.0,15,48,80,0.3125,0.6
u25001675,0.6114,29,89,173,0.3258426966292135,0.5144508670520231
u106203272,0.4334,3,4,4,0.75,1.0
u296391169,0.9962,108,313,598,0.3450479233226837,0.5234113712374582
u4777814309,0.9992,105,222,890,0.47297297297297297,0.24943820224719102
u2225963280,0.9914,17,65,291,0.26153846153846155,0.22336769759450173
u309653373,0.0,1,1,1,1.0,1.0
u497785860,0.8343,1,1,2,1.0,0.5
u1260212055468105730,0.9381,100,285,572,0.3508771929824561,0.4982517482517482
u1458864701866221576,0.0,1,3,4,0.3333333333333333,0.75
u975735690498596864,0.7506,44,164,267,0.2682926829268293,0.6142322097378277
u17217640,-0.6597,6,25,52,0.24,0.4807692307692308
u2850181816,-0.2263,2,3,5,0.6666666666666666,0.6
u2922928743,-0.8854,127,453,1349,0.2803532008830022,0.33580429948109713
u130496027,0.865,176,522,2365,0.3371647509578544,0.22071881606765328
u63147879,0.8236,126,570,1779,0.22105263157894736,0.32040472175379425
u1344811431322148864,0.0,1,1,2,1.0,0.5
u2461968937,0.9542,3,42,54,0.07142857142857142,0.7777777777777778
u75528474,-0.3763,43,128,173,0.3359375,0.7398843930635838
u2570770229,0.6956,38,104,171,0.36538461538461536,0.6081871345029239
u811708455102726144,-0.1259,1,2,4,0.5,0.5
u62929874,0.989,20,76,120,0.2631578947368421,0.6333333333333333
u207534677,-0.6037,3,5,6,0.6,0.8333333333333334
u78406161,-0.9583,28,150,381,0.18666666666666668,0.3937007874015748
u739560109,0.648,1,1,1,1.0,1.0
u1154220907,0.9324,8,14,19,0.5714285714285714,0.7368421052631579
u597969900,0.0,98,396,1614,0.2474747474747475,0.24535315985130113
u29896200,-0.2263,27,111,186,0.24324324324324326,0.5967741935483871
u1543538496,0.802,1,1,2,1.0,0.5
u961286905882140672,0.4926,2,10,13,0.2,0.7692307692307693
u135218064,-0.842,39,211,371,0.1848341232227488,0.568733153638814
u123427141,0.8488,67,229,869,0.2925764192139738,0.26352128883774456
u741647832415756292,0.9694,26,74,321,0.35135135135135137,0.23052959501557632
u353307210,0.0,3,4,4,0.75,1.0
u73310442,0.9998,209,489,1432,0.4274028629856851,0.3414804469273743
u15312631,0.9944,13,74,77,0.17567567567567569,0.961038961038961
u87707239,0.986,1,3,3,0.3333333333333333,1.0
u1301128855042822144,-0.25,1,2,2,0.5,1.0
u897060827316072448,0.9864,14,49,359,0.2857142857142857,0.13649025069637882
u19700387,-0.3187,123,420,854,0.29285714285714287,0.4918032786885246
u225041726,0.5574,2,3,4,0.6666666666666666,0.75
u479577685,-0.7058,62,329,517,0.1884498480243161,0.6363636363636364
u2336873018,0.9761,3,17,17,0.17647058823529413,1.0
u18978553,0.6124,1,1,1,1.0,1.0
u447342992,0.9042,83,331,419,0.25075528700906347,0.7899761336515513
u7626982,-0.9789,53,245,412,0.2163265306122449,0.5946601941747572
u31552610,0.6729,44,164,385,0.2682926829268293,0.42597402597402595
u91334387,0.9557,37,172,236,0.21511627906976744,0.7288135593220338
u1170962538047184898,-0.9161,1,8,15,0.125,0.5333333333333333
u1418602813442174987,0.0258,3,5,14,0.6,0.35714285714285715
u3363584909,0.9436,5,19,21,0.2631578947368421,0.9047619047619048
u15040978,-0.9409,48,208,423,0.23076923076923078,0.491725768321513
u705457285640884224,0.9902,1,1,2,1.0,0.5
u23886144,0.9322,44,153,230,0.2875816993464052,0.6652173913043479
u614033323,0.0,1,1,2,1.0,0.5
u1374402131281678344,0.8316,12,89,100,0.1348314606741573,0.89
u1046562319902240768,-0.1943,1,1,1,1.0,1.0
u189068159,0.9827,21,62,87,0.3387096774193548,0.7126436781609196
u14176770,-0.9618,64,327,497,0.19571865443425077,0.6579476861167002
u817734338,0.4404,1,1,2,1.0,0.5
u561297215,0.6167,2,5,17,0.4,0.29411764705882354
u865926956,0.0,16,68,404,0.23529411764705882,0.16831683168316833
u56307752,-0.296,1,1,2,1.0,0.5
u1925199355,-0.9186,1,1,1,1.0,1.0
u940421518017916933,-0.0908,4,9,23,0.4444444444444444,0.391304347826087
u1266438804082229249,-0.5916,39,178,439,0.21910112359550563,0.4054669703872437
u94267642,0.0,1,2,2,0.5,1.0
u43939164,0.985,62,205,679,0.3024390243902439,0.3019145802650957
u546427546,0.9699,12,50,180,0.24,0.2777777777777778
u7450112,0.7964,26,142,217,0.18309859154929578,0.6543778801843319
u26492903,-0.1531,1,2,3,0.5,0.6666666666666666
u19576639,0.8338,35,189,324,0.18518518518518517,0.5833333333333334
u161455525,0.8606,13,26,72,0.5,0.3611111111111111
u142012757,-0.8758,29,112,198,0.25892857142857145,0.5656565656565656
u2344076851,0.8108,112,508,2006,0.2204724409448819,0.25324027916251246
u39451990,0.9916,89,225,779,0.39555555555555555,0.2888318356867779
u1899161,-0.9988,180,626,2841,0.28753993610223644,0.22034494896163323
u304856046,0.8467,86,414,1285,0.20772946859903382,0.32217898832684827
u1228785206976483328,-0.4753,15,84,207,0.17857142857142858,0.4057971014492754
u33746386,-0.6787,31,267,381,0.11610486891385768,0.7007874015748031
u14344402,0.1027,2,2,3,1.0,0.6666666666666666
u144090338,0.9294,53,286,397,0.1853146853146853,0.7204030226700252
u2280672794,0.9239,43,212,408,0.2028301886792453,0.5196078431372549
u1133921778588241920,0.7495,29,92,203,0.31521739130434784,0.45320197044334976
u2497110548,-0.7088,12,137,226,0.08759124087591241,0.6061946902654868
u93135635,0.8478,1,2,4,0.5,0.5
u1312326659089985536,0.5267,43,146,553,0.2945205479452055,0.2640144665461121
u3430269892,-0.8611,23,142,291,0.1619718309859155,0.4879725085910653
u718220293546897409,0.6083,10,44,106,0.22727272727272727,0.41509433962264153
u284778611,-0.1655,1,1,1,1.0,1.0
u738450294628028416,0.4738,1,2,2,0.5,1.0
u37564255,0.8773,45,143,176,0.3146853146853147,0.8125
u49979157,-0.3722,1,2,3,0.5,0.6666666666666666
u2466548929,-0.0908,23,211,517,0.10900473933649289,0.4081237911025145
u25786620,-0.9548,52,346,456,0.15028901734104047,0.7587719298245614
u3267675074,0.0,3,5,6,0.6,0.8333333333333334
u60768243,0.2714,3,5,12,0.6,0.4166666666666667
u935750757751640066,0.3595,50,158,481,0.31645569620253167,0.3284823284823285
u870835010,0.0,1,1,2,1.0,0.5
u3082871337,-0.9839,25,78,186,0.32051282051282054,0.41935483870967744
u75338122,-0.946,93,337,2493,0.27596439169139464,0.13517849979943844
u780633771829669888,0.3134,49,127,607,0.3858267716535433,0.20922570016474465
u27460251,-0.5994,17,52,200,0.3269230769230769,0.26
u983780245768757250,-0.6249,24,122,1074,0.19672131147540983,0.11359404096834265
u2178213013,0.0,1,1,1,1.0,1.0
u1124180280229683200,0.4389,1,1,1,1.0,1.0
u2357514375,0.9971,16,23,34,0.6956521739130435,0.6764705882352942
u818455148271964160,0.6329,1,2,3,0.5,0.6666666666666666
u1058971,0.9597,1,3,5,0.3333333333333333,0.6
u764546769015361536,0.7269,48,120,507,0.4,0.23668639053254437
u826483833344294913,0.4017,4,8,13,0.5,0.6153846153846154
u1192145896710066177,0.8475,40,111,216,0.36036036036036034,0.5138888888888888
u500301641,0.5848,2,3,8,0.6666666666666666,0.375
u1297135268961513478,-0.9205,1,1,1,1.0,1.0
u751225243,0.9908,11,32,49,0.34375,0.6530612244897959
u515925766,-0.3612,1,1,2,1.0,0.5
u156881708,-0.6249,20,94,153,0.2127659574468085,0.6143790849673203
u375008433,-0.5994,41,240,472,0.17083333333333334,0.5084745762711864
u22543735,0.296,2,2,2,1.0,1.0
u1356033723494400002,-0.9334,1,1,2,1.0,0.5
u17051310,0.97,1,2,2,0.5,1.0
u1165240801,-0.6997,1,2,3,0.5,0.6666666666666666
u818401525882036224,-0.9894,36,343,1485,0.10495626822157435,0.23097643097643097
u1050477648546168832,0.9508,25,57,239,0.43859649122807015,0.2384937238493724
u1050744221714460672,0.9606,63,221,478,0.2850678733031674,0.46234309623430964
u2198738964,0.8928,5,11,17,0.45454545454545453,0.6470588235294118
u2232848496,0.976,46,152,328,0.3026315789473684,0.4634146341463415
u65804498,0.6369,1,1,1,1.0,1.0
u225882083,0.9941,26,115,152,0.22608695652173913,0.756578947368421
u305213013,0.0,20,70,103,0.2857142857142857,0.6796116504854369
u1014178538,0.9164,2,2,3,1.0,0.6666666666666666
u309525127,0.9003,23,80,173,0.2875,0.4624277456647399
u1370326026,0.9517,58,178,417,0.3258426966292135,0.42685851318944845
u1277959379426226180,-0.296,2,7,16,0.2857142857142857,0.4375
u131053564,-0.9985,83,256,595,0.32421875,0.43025210084033616
u39822897,-0.5446,1,1,1,1.0,1.0
u20708202,0.9998,179,429,1225,0.4172494172494173,0.35020408163265304
u847801154473996288,0.8165,24,104,265,0.23076923076923078,0.39245283018867927
u3317513744,0.0,45,174,334,0.25862068965517243,0.5209580838323353
u16027090,-0.6808,1,1,1,1.0,1.0
u428441121,-0.946,54,225,410,0.24,0.5487804878048781
u422667071,-0.1511,26,188,253,0.13829787234042554,0.7430830039525692
u87909658,-0.5499,2,2,2,1.0,1.0
u21724904,0.9341,81,309,461,0.2621359223300971,0.6702819956616052
u155869974,0.0,10,17,37,0.5882352941176471,0.4594594594594595
u852533458668748804,0.7126,47,136,1117,0.34558823529411764,0.12175470008952552
u928301283034914817,0.9928,52,197,727,0.2639593908629442,0.27097661623108665
u44771048,0.9965,20,43,109,0.46511627906976744,0.3944954128440367
u38254620,0.8876,97,300,486,0.3233333333333333,0.6172839506172839
u871561667686965248,0.4019,1,2,2,0.5,1.0
u36549444,-0.5574,19,39,190,0.48717948717948717,0.20526315789473684
u500026501,0.7503,31,180,329,0.17222222222222222,0.547112462006079
u1108105806640222209,-0.3252,1,1,2,1.0,0.5
u19344825,-0.8271,67,243,532,0.2757201646090535,0.4567669172932331
u2786900559,0.5522,1,1,1,1.0,1.0
u378643551,-0.5204,3,7,10,0.42857142857142855,0.7
u562585357,-0.079,64,339,451,0.1887905604719764,0.7516629711751663
u14150274,0.9963,14,79,96,0.17721518987341772,0.8229166666666666
u14989146,-0.4497,46,161,432,0.2857142857142857,0.3726851851851852
u14299324,0.9918,20,104,149,0.19230769230769232,0.697986577181208
u55872623,-0.2263,1,1,1,1.0,1.0
u525474737,0.9995,44,140,190,0.3142857142857143,0.7368421052631579
u220864374,0.5848,1,5,7,0.2,0.7142857142857143
u46347027,0.5007,15,123,249,0.12195121951219512,0.4939759036144578
u1484529711900499968,0.0,6,7,12,0.8571428571428571,0.5833333333333334
u2502019975,0.9937,32,78,346,0.41025641025641024,0.2254335260115607
u10078,0.9979,100,322,1457,0.3105590062111801,0.22100205902539466
u596347378,0.0,1,1,1,1.0,1.0
u527323539,-0.0772,1,1,1,1.0,1.0
u1111325763809304578,0.8129,12,22,82,0.5454545454545454,0.2682926829268293
u59886644,0.8065,54,146,209,0.3698630136986301,0.6985645933014354
u722750684827758592,0.9558,72,240,1038,0.3,0.23121387283236994
