id,my_sent,num_inf_source,num_following,num_ego_edge,inf_s_rate,ego_rate
u273036671,-0.862,9,149,204,0.060402685,0.730392157
u2753232592,0.8904,4,139,169,0.028776978,0.822485207
u113502611,0.9709,31,184,531,0.168478261,0.346516008
u15811955,-0.7579,39,226,326,0.172566372,0.693251534
u18499709,0.9955,15,209,350,0.071770335,0.597142857
u1124677233145028608,0.5106,18,133,362,0.135338346,0.367403315
u1063589010,-0.6908,7,92,349,0.076086957,0.263610315
u4424685134,-0.4767,13,159,305,0.081761006,0.521311475
u1367168905010053121,0,15,134,272,0.111940299,0.492647059
u1250977807,-0.9196,11,93,115,0.11827957,0.808695652
u106789873,0.886,3,72,99,0.041666667,0.727272727
u2821451759,0.9913,9,213,406,0.042253521,0.524630542
u2192666827,-0.765,19,235,510,0.080851064,0.460784314
u1227635429500948483,0.9712,2,35,56,0.057142857,0.625
u422041712,0,3,87,351,0.034482759,0.247863248
u1466829387601375233,0.9217,2,21,41,0.095238095,0.512195122
u96149284,0.8288,2,22,58,0.090909091,0.379310345
u112479899,0.9916,8,51,58,0.156862745,0.879310345
u43879159,0.9294,3,69,114,0.043478261,0.605263158
u120024640,0.8553,1,57,128,0.01754386,0.4453125
u860079234,-0.8225,1,3,4,0.333333333,0.75
u2173030009,0.9993,61,364,1253,0.167582418,0.290502793
u201379948,0.4588,3,45,77,0.066666667,0.584415584
u1145412069866364928,0.803,24,175,292,0.137142857,0.599315068
u14341961,-0.1134,14,129,237,0.108527132,0.544303797
u376618837,0.8226,24,163,533,0.147239264,0.305816135
u818892614,0.9698,6,84,186,0.071428571,0.451612903
u174622103,-0.4404,15,177,679,0.084745763,0.260677467
u905399486,0.9672,12,185,305,0.064864865,0.606557377
u63211739,-0.0516,9,91,156,0.098901099,0.583333333
u311107295,0,10,79,235,0.126582278,0.336170213
u855482971868069890,0.872,17,167,431,0.101796407,0.387470998
u21163279,0,8,112,343,0.071428571,0.326530612
u380776958,0.9565,4,95,170,0.042105263,0.558823529
u389562551,0.7227,16,141,304,0.113475177,0.463815789
u385185222,0.5232,23,211,443,0.109004739,0.476297968
u309826120,-0.6833,4,40,48,0.1,0.833333333
u952426744253853696,0,8,58,88,0.137931034,0.659090909
u319941318,0.9378,21,165,612,0.127272727,0.269607843
u3352671022,0.4215,2,112,230,0.017857143,0.486956522
u37492261,0.9312,8,118,398,0.06779661,0.296482412
u839492111603019776,0.743,8,136,383,0.058823529,0.355091384
u858792753945341952,-0.3818,1,4,6,0.25,0.666666667
u435105622,-0.9894,54,273,604,0.197802198,0.451986755
u1228785206976483328,0.5267,3,45,92,0.066666667,0.489130435
u1713511512,0.9992,33,184,275,0.179347826,0.669090909
u93957809,0.9915,5,69,236,0.072463768,0.292372881
u1408727533,0,8,91,272,0.087912088,0.334558824
u745309291326865408,0.5093,11,80,141,0.1375,0.567375887
u1169501036568088577,0.128,6,73,217,0.082191781,0.33640553
u1221402746399662082,-0.5423,27,154,264,0.175324675,0.583333333
u1450005594,0,4,44,75,0.090909091,0.586666667
u1448966033600024576,0.4404,26,153,321,0.169934641,0.476635514
u821301248,0.964,27,314,941,0.085987261,0.333687566
u1252787354177122304,0,1,1,2,1,0.5
u121895573,0.9983,27,244,314,0.110655738,0.777070064
u1036741169533747201,0,2,32,66,0.0625,0.484848485
u1972539134,0.8271,10,92,158,0.108695652,0.582278481
u3064320599,0.4927,8,94,282,0.085106383,0.333333333
u71543212,-0.6808,14,122,148,0.114754098,0.824324324
u1229413054456254465,0.9929,1,28,54,0.035714286,0.518518519
u636241070,0.9998,19,306,512,0.062091503,0.59765625
u114412574,0.3612,18,145,247,0.124137931,0.587044534
u1086252662050320385,0,6,63,83,0.095238095,0.759036145
u145766841,-0.6705,5,84,326,0.05952381,0.257668712
u2327805276,0.889,1,1,1,1,1
u112407655,0.7157,7,97,186,0.072164948,0.521505376
u856568999047561216,-0.6249,1,1,1,1,1
u1453320862824808452,-0.968,27,87,160,0.310344828,0.54375
u1903560060,0.9682,21,202,393,0.103960396,0.513994911
u1211712586778955777,0.8176,1,2,3,0.5,0.666666667
u1141468930646650881,-0.9876,11,252,434,0.043650794,0.580645161
u1503171794,-0.2263,27,192,513,0.140625,0.374269006
u851935440,0.905,4,105,161,0.038095238,0.652173913
u211846493,0.34,10,146,275,0.068493151,0.530909091
u2856963192,0.9913,45,375,567,0.12,0.661375661
u89213111,-0.5423,19,158,386,0.120253165,0.409326425
u165055196,-0.3412,3,30,46,0.1,0.652173913
u54804436,-0.1275,29,200,333,0.145,0.600600601
u326560581,0.7717,12,72,115,0.166666667,0.626086957
u49263611,0.5859,10,163,517,0.061349693,0.315280464
u819991243073712133,-0.7717,8,65,90,0.123076923,0.722222222
u21127724,-0.296,43,185,636,0.232432432,0.290880503
u369843229,-0.6249,34,177,746,0.192090395,0.237265416
u71006041,0.8678,15,92,250,0.163043478,0.368
u268328453,-0.5927,20,191,451,0.104712042,0.423503326
u7119702,0.9792,13,149,182,0.087248322,0.818681319
u15078456,-0.4753,17,206,498,0.082524272,0.413654618
u119837224,0.7269,9,143,1023,0.062937063,0.139784946
u2919151,0.5907,10,186,323,0.053763441,0.575851393
u1708383414,0.9964,19,174,288,0.109195402,0.604166667
u450184256,0.9968,23,272,585,0.084558824,0.464957265
u15066958,0.8519,10,110,158,0.090909091,0.696202532
u2815285896,0.4215,15,120,370,0.125,0.324324324
u28219278,0.4696,23,217,648,0.105990783,0.334876543
u562585357,0.9993,45,352,449,0.127840909,0.783964365
u322531105,0.8539,43,310,516,0.138709677,0.600775194
u112733139,0.9885,7,69,103,0.101449275,0.669902913
u9953752,0.9776,4,90,222,0.044444444,0.405405405
u25102481,-0.5411,2,17,42,0.117647059,0.404761905
u21724904,-0.5399,20,217,313,0.092165899,0.693290735
u1960370958,0.9999,9,161,254,0.055900621,0.633858268
u87657446,0.9976,14,174,286,0.08045977,0.608391608
u129019903,0.9183,1,7,9,0.142857143,0.777777778
u43300047,-0.7927,43,267,1221,0.161048689,0.218673219
u881650677797330944,0.5327,7,117,371,0.05982906,0.315363881
u2462436602,0.8398,6,104,296,0.057692308,0.351351351
u883159967162707969,-0.9971,46,178,229,0.258426966,0.777292576
u49735209,-0.5532,3,35,45,0.085714286,0.777777778
u2240601558,0,7,199,534,0.035175879,0.372659176
u1121705838773710849,0.4404,39,211,675,0.184834123,0.312592593
u795890560884244480,0.9992,17,198,397,0.085858586,0.498740554
u3079387254,0.8286,6,138,458,0.043478261,0.301310044
u177035298,-0.765,1,1,1,1,1
u25178222,-0.9138,24,157,356,0.152866242,0.441011236
u521747968,0.7783,29,252,642,0.115079365,0.392523364
u1121799138239111168,-0.994,2,7,11,0.285714286,0.636363636
u109589477,0.224,12,154,223,0.077922078,0.69058296
u25531757,0.7669,19,184,251,0.10326087,0.733067729
u40854900,-0.5106,9,83,121,0.108433735,0.685950413
u329818631,0.9697,17,205,366,0.082926829,0.56010929
u250495841,0.5023,24,191,246,0.12565445,0.776422764
u374264205,0.0258,22,108,309,0.203703704,0.349514563
u1882066740,-0.3182,6,126,376,0.047619048,0.335106383
u3191417549,-0.6249,1,1,1,1,1
u2829932277,0.6249,2,6,9,0.333333333,0.666666667
u161399566,0.0258,6,88,527,0.068181818,0.166982922
u48461211,0.6114,7,123,225,0.056910569,0.546666667
u1364265588,-0.0772,7,168,1410,0.041666667,0.119148936
u602142693,0.5528,9,140,385,0.064285714,0.363636364
u246773759,0.4019,24,132,288,0.181818182,0.458333333
u115210837,0.2323,9,78,171,0.115384615,0.456140351
u625097729,-0.596,22,105,353,0.20952381,0.297450425
u700806184182239233,-0.872,20,134,225,0.149253731,0.595555556
u2182641,0.9343,12,122,355,0.098360656,0.343661972
u23227706,0.714,3,22,51,0.136363636,0.431372549
u710606442143883265,0.6476,22,209,1049,0.105263158,0.199237369
u1040184649056747520,-0.9439,8,119,399,0.067226891,0.298245614
u3995717735,0.9538,29,420,1703,0.069047619,0.246623605
u790736502049439744,-0.9136,8,80,414,0.1,0.193236715
u122369320,0,15,115,238,0.130434783,0.483193277
u85601670,0.4184,21,293,1249,0.071672355,0.23458767
u411988864,-0.9313,15,155,443,0.096774194,0.349887133
u2385884246,0.7096,7,128,557,0.0546875,0.229802513
u68568856,0.7001,4,59,256,0.06779661,0.23046875
u3167778757,0,8,133,293,0.060150376,0.453924915
u139598778,0.5994,2,71,198,0.028169014,0.358585859
u876991383093075972,-0.296,7,77,187,0.090909091,0.411764706
u10285352,0.2732,5,110,205,0.045454545,0.536585366
u2424151074,0.6249,7,103,346,0.067961165,0.297687861
u1142890104853106688,0.7269,3,50,119,0.06,0.420168067
u310026299,0.813,13,165,361,0.078787879,0.457063712
u338660808,0.9044,6,105,126,0.057142857,0.833333333
u4777814309,0,8,59,117,0.13559322,0.504273504
u724912754,-0.34,13,121,391,0.107438017,0.309462916
u796974685288157184,0.9852,17,104,267,0.163461538,0.389513109
u24750798,0,24,177,347,0.13559322,0.510086455
u2194124415,0.9655,11,75,81,0.146666667,0.925925926
u144553035,-0.8857,3,78,306,0.038461538,0.254901961
u18373451,0,8,94,155,0.085106383,0.606451613
u919166336,0.4215,3,49,78,0.06122449,0.628205128
u2910350817,0.4019,5,52,75,0.096153846,0.693333333
u556379155,0,3,65,108,0.046153846,0.601851852
u1411619089,-0.631,7,239,394,0.029288703,0.606598985
u3439471,0.9366,13,137,177,0.094890511,0.774011299
u1106906338704150528,0.9854,16,151,198,0.105960265,0.762626263
u48518416,-0.7964,11,89,148,0.123595506,0.601351351
u169014021,0.837,1,1,2,1,0.5
u206777415,0.7717,6,72,107,0.083333333,0.672897196
u84035041,0.9199,20,181,524,0.110497238,0.345419847
u142368496,0.9336,15,135,313,0.111111111,0.431309904
u15377918,0.2287,19,150,247,0.126666667,0.607287449
u985020698,-0.0772,3,43,75,0.069767442,0.573333333
u4833056519,0.8157,5,60,147,0.083333333,0.408163265
u14259237,-0.3612,7,37,49,0.189189189,0.755102041
u22069326,0.6249,3,108,140,0.027777778,0.771428571
u19307505,0.8861,22,178,405,0.123595506,0.439506173
u275567659,0.3818,1,12,26,0.083333333,0.461538462
u106203272,-0.25,1,2,2,0.5,1
u296391169,-0.9171,6,155,291,0.038709677,0.532646048
u1260212055468105730,0.6705,19,224,578,0.084821429,0.387543253
u14592271,-0.7717,8,72,177,0.111111111,0.406779661
u843280014,0.7154,16,212,597,0.075471698,0.355108878
u18885806,0.6597,22,174,379,0.126436782,0.459102902
u1072742542980988928,-0.765,10,114,283,0.087719298,0.402826855
u34907260,0.8957,16,225,399,0.071111111,0.563909774
u2238505946,-0.4228,10,98,179,0.102040816,0.547486034
u733729083599794176,0.6249,12,108,238,0.111111111,0.453781513
u1304250335209246720,-0.1531,28,153,545,0.183006536,0.280733945
u274832868,0.9098,5,125,247,0.04,0.506072874
u62640737,0.1624,5,168,222,0.029761905,0.756756757
u19405351,0.989,21,204,410,0.102941176,0.497560976
u912098329,0,7,46,78,0.152173913,0.58974359
u1400564856,0.1779,1,1,2,1,0.5
u2667389023,-0.9246,21,143,444,0.146853147,0.322072072
u871748613260673024,0.9962,3,97,186,0.030927835,0.521505376
u20562637,0.2732,10,67,107,0.149253731,0.626168224
u23989927,0.875,2,38,53,0.052631579,0.716981132
u66327572,-0.0516,43,206,396,0.208737864,0.52020202
u84626947,0.4019,9,83,280,0.108433735,0.296428571
u1912665331,-0.9201,23,156,328,0.147435897,0.475609756
u879374013688147970,0.9983,13,141,156,0.092198582,0.903846154
u1185382400,0.25,5,42,61,0.119047619,0.68852459
u19700387,0,40,264,544,0.151515152,0.485294118
u894982813853863938,-0.6588,44,161,303,0.273291925,0.531353135
u357606935,0.9988,23,170,633,0.135294118,0.268562401
u76656451,0.6555,13,78,303,0.166666667,0.257425743
u7626982,0.6705,16,118,213,0.13559322,0.55399061
u31552610,0.5106,16,93,239,0.172043011,0.389121339
u16417874,0.5095,2,27,35,0.074074074,0.771428571
u91334387,0.296,2,67,81,0.029850746,0.827160494
u2496656412,0.0772,23,208,312,0.110576923,0.666666667
u30107910,0.9886,5,73,135,0.068493151,0.540740741
u14176770,0.9913,37,258,369,0.143410853,0.699186992
u1255403444241862656,-0.3182,4,85,243,0.047058824,0.349794239
u10264542,0.8891,4,125,356,0.032,0.351123596
u865926956,0,1,16,48,0.0625,0.333333333
u908799213227659266,0,2,7,19,0.285714286,0.368421053
u2196199453,0.9123,16,80,199,0.2,0.40201005
u21385636,-0.8689,13,130,345,0.1,0.376811594
u406583979,0,13,98,231,0.132653061,0.424242424
u23076743,-0.6059,12,77,247,0.155844156,0.311740891
u432581070,0.25,11,105,159,0.104761905,0.660377358
u14839109,0.8522,19,250,925,0.076,0.27027027
u974381223291142144,-0.2732,1,1,1,1,1
u28657802,1,52,419,1146,0.124105012,0.365619546
u19344825,0.9915,41,334,691,0.122754491,0.483357453
u7450112,-0.7239,5,58,81,0.086206897,0.716049383
u252618624,0.5346,32,244,1037,0.131147541,0.235294118
u891077171673931776,0,2,57,536,0.035087719,0.106343284
u232294292,-0.7845,16,227,555,0.070484581,0.409009009
u2492917412,0.9695,29,223,493,0.130044843,0.452332657
u161455525,0.25,3,18,39,0.166666667,0.461538462
u1045748604,0.7096,26,293,1665,0.088737201,0.175975976
u36515907,0.5379,13,198,946,0.065656566,0.209302326
u40281983,-0.9822,15,262,904,0.057251908,0.289823009
u492808309,-0.1027,20,173,820,0.115606936,0.21097561
u2888895350,0.9742,5,85,255,0.058823529,0.333333333
u192589318,-0.9442,30,298,560,0.100671141,0.532142857
u1899161,-0.943,46,386,1873,0.119170984,0.206086492
u57744357,-0.5994,1,1,1,1,1
u23760802,-0.7579,20,168,270,0.119047619,0.622222222
u1184539123,0.4027,10,135,211,0.074074074,0.639810427
u144090338,0.5615,21,161,236,0.130434783,0.68220339
u227364434,1,9,58,116,0.155172414,0.5
u1920720745,0,5,62,119,0.080645161,0.521008403
u60089839,0,4,95,185,0.042105263,0.513513514
u3063892619,0.7114,3,64,99,0.046875,0.646464646
u755877821671702528,0.9976,13,203,810,0.064039409,0.250617284
u994300581291282432,0.7351,10,142,840,0.070422535,0.169047619
u48354230,0.8118,2,86,168,0.023255814,0.511904762
u833587995928178692,0.9081,9,202,1380,0.044554455,0.146376812
u138054922,-0.4019,3,31,31,0.096774194,1
u1088089771631669248,0.9987,2,198,554,0.01010101,0.357400722
u447342992,-0.6408,14,155,196,0.090322581,0.790816327
u31339831,0,11,82,255,0.134146341,0.321568627
u329260641,0,3,55,70,0.054545455,0.785714286
u387900968,0.9701,10,192,322,0.052083333,0.596273292
u2543888244,0.7351,3,49,105,0.06122449,0.466666667
u19671793,0.7095,8,122,148,0.06557377,0.824324324
u116845797,0.7096,12,120,169,0.1,0.710059172
u114875442,0.4754,51,305,1144,0.167213115,0.266608392
u107770718,-0.0772,6,194,731,0.030927835,0.265389877
u115472158,0.8342,19,207,289,0.09178744,0.716262976
u260685403,0.983,5,141,248,0.035460993,0.568548387
u228040559,0.8202,6,71,108,0.084507042,0.657407407
u1092850839574769664,0.0772,3,33,61,0.090909091,0.540983607
u4693655024,0.2023,6,82,108,0.073170732,0.759259259
u37860248,-0.7724,21,199,322,0.105527638,0.618012422
u67949052,0.3182,14,167,1203,0.083832335,0.138819618
u19264383,0,5,109,152,0.04587156,0.717105263
u1095841166,-0.2732,1,27,240,0.037037037,0.1125
u915239533,0.8074,3,42,449,0.071428571,0.093541203
u761182689277927424,-0.6249,7,85,207,0.082352941,0.410628019
u83757924,0.8832,3,16,16,0.1875,1
u24939988,0.7845,2,42,59,0.047619048,0.711864407
u20708202,0.96,40,340,986,0.117647059,0.344827586
u26865069,0.2714,5,55,78,0.090909091,0.705128205
u225073760,0.9621,6,72,103,0.083333333,0.699029126
u402121040,0.9735,1,25,34,0.04,0.735294118
u372044361,0.9971,9,163,308,0.055214724,0.529220779
u3979056023,0.9563,12,225,474,0.053333333,0.474683544
u296316503,-0.3513,4,82,200,0.048780488,0.41
u71544226,0.9549,16,180,1031,0.088888889,0.174587779
u225895485,-0.7003,4,84,514,0.047619048,0.163424125
u1148681431,0.9957,15,138,206,0.108695652,0.669902913
u2836111214,-0.4019,1,8,8,0.125,1
u14150274,0.7236,5,54,69,0.092592593,0.782608696
u14989146,0.9989,17,166,372,0.102409639,0.446236559
u161913667,0.9996,25,257,316,0.097276265,0.813291139
u14299324,0.914,3,50,73,0.06,0.684931507
u42938393,0.9719,14,196,521,0.071428571,0.376199616
u901975027,0.9447,1,1,1,1,1
u52044072,-0.8271,13,115,168,0.113043478,0.68452381
u71156555,0.6059,14,188,385,0.074468085,0.488311688
u873847190,0.9999,14,147,254,0.095238095,0.578740157
u170354385,0.9835,19,170,242,0.111764706,0.702479339
u17670329,0.8742,8,145,227,0.055172414,0.63876652
u1352348858580402181,-0.3818,1,3,5,0.333333333,0.6
u421577499,0.5267,4,63,91,0.063492063,0.692307692
u1067866914406440961,0.5267,11,82,169,0.134146341,0.485207101
u13678962,-0.8115,15,124,200,0.120967742,0.62
u634042666,0,2,7,15,0.285714286,0.466666667
u55285564,-0.7269,1,1,2,1,0.5
u2509208611,-0.932,37,260,653,0.142307692,0.398162328
u29469782,-0.4729,9,92,290,0.097826087,0.317241379
u613132191,0.3164,2,37,63,0.054054054,0.587301587
u10973822,-0.1531,15,123,137,0.12195122,0.897810219
u743581754120888320,-0.1531,5,89,482,0.056179775,0.184647303
u937027385505058822,0.956,23,187,834,0.122994652,0.224220624
u25776739,-0.3612,4,95,253,0.042105263,0.375494071
u744613,0.1027,10,55,124,0.181818182,0.443548387
u772864608,-0.7764,3,28,57,0.107142857,0.49122807
u925907616,-0.4949,4,61,183,0.06557377,0.333333333
u1480746038,0.7783,3,33,78,0.090909091,0.423076923
u76115927,0.128,1,5,8,0.2,0.625
u3054361064,-0.0258,20,133,220,0.15037594,0.604545455
u15474568,0.2566,32,242,671,0.132231405,0.360655738
u223346768,-0.1926,19,120,147,0.158333333,0.816326531
u1000524625892212742,-0.8807,5,59,74,0.084745763,0.797297297
u33629621,0.4939,13,156,222,0.083333333,0.702702703
u912187569961611264,-0.2289,2,4,9,0.5,0.444444444
u1292760397007802368,0.7436,3,68,122,0.044117647,0.557377049
u1331049750,-0.992,50,247,385,0.20242915,0.641558442
u382020443,-0.9723,72,245,436,0.293877551,0.561926606
u2475151315,-0.8802,1,1,2,1,0.5
u743696568939753475,0.7691,4,94,535,0.042553191,0.175700935
u24261232,0.8436,21,200,419,0.105,0.477326969
u257642411,0.7039,4,79,457,0.050632911,0.172866521
u1469724830,0.296,20,188,379,0.106382979,0.496042216
u1252321826841210880,0.4404,1,1,1,1,1
u1170995112324870144,0.9417,1,22,36,0.045454545,0.611111111
u960459029058375682,0.9915,13,176,235,0.073863636,0.74893617
u631218485,0.9779,14,174,261,0.08045977,0.666666667
u13448172,0.3818,1,1,1,1,1
u88632878,-0.5828,1,1,2,1,0.5
u3074142448,-0.8675,15,44,65,0.340909091,0.676923077
u992132818439290880,-0.128,9,148,338,0.060810811,0.437869822
u46854930,0.5106,4,76,88,0.052631579,0.863636364
u2253206665,0.9997,10,209,229,0.04784689,0.912663755
u2203237903,0.9348,7,123,283,0.056910569,0.434628975
u777531503186018304,0.989,7,163,274,0.042944785,0.594890511
u552985513,1,13,201,437,0.064676617,0.459954233
u58717544,0.4939,1,4,6,0.25,0.666666667
u1141427897246371840,0.2695,1,1,2,1,0.5
u194207046,-0.9934,16,56,90,0.285714286,0.622222222
u56382058,-0.7003,3,9,13,0.333333333,0.692307692
u21513512,-0.4033,9,91,132,0.098901099,0.689393939
u699204595650863104,-0.9885,21,113,147,0.185840708,0.768707483
u23102054,1,74,355,530,0.208450704,0.669811321
u3386978961,0,9,66,119,0.136363636,0.554621849
u59221014,0.4118,11,128,224,0.0859375,0.571428571
u1048648559728496649,0.4319,3,42,73,0.071428571,0.575342466
u4699633495,-0.6771,1,5,7,0.2,0.714285714
u50010864,0.9261,3,26,30,0.115384615,0.866666667
u3309110927,-0.8011,7,139,612,0.050359712,0.227124183
u763052115392593920,0.9969,4,47,99,0.085106383,0.474747475
u104604540,0.9961,8,205,381,0.03902439,0.538057743
u220057455,0.5994,4,100,1071,0.04,0.093370682
u841370824544251904,0.3382,9,193,1348,0.046632124,0.143175074
u2956797953,0.5859,6,110,380,0.054545455,0.289473684
u240815049,0.9183,17,237,474,0.071729958,0.5
u28093810,-0.34,27,236,910,0.11440678,0.259340659
u4783690002,0.9641,3,72,634,0.041666667,0.113564669
u15865677,-0.5423,24,313,1914,0.076677316,0.16353187
u3134039644,0.3182,8,174,483,0.045977011,0.360248447
u2540794650,0.8435,1,4,4,0.25,1
u18055737,0.2136,12,81,141,0.148148148,0.574468085
u37723353,-0.5653,26,326,1065,0.079754601,0.306103286
u6958,0,7,61,78,0.114754098,0.782051282
u80179442,0.4336,16,143,258,0.111888112,0.554263566
u972092072898347010,0.8225,1,52,84,0.019230769,0.619047619
u963424322516856832,0.5434,5,196,445,0.025510204,0.440449438
u735115007399170050,-0.9172,1,6,10,0.166666667,0.6
u711923017375473664,0.9835,18,145,222,0.124137931,0.653153153
u571558761,0.4767,11,92,128,0.119565217,0.71875
u25222394,-0.3786,10,111,162,0.09009009,0.685185185
u46963846,0.6486,16,180,580,0.088888889,0.310344828
u9283012,0,8,126,320,0.063492063,0.39375
u3092582488,0.4466,8,41,69,0.195121951,0.594202899
u2240302784,0.6808,5,89,167,0.056179775,0.532934132
u1260578233336111106,0.8687,17,215,783,0.079069767,0.27458493
u18577043,0.4404,1,1,1,1,1
u14863134,-0.8225,15,128,247,0.1171875,0.518218623
u2608768125,0.2263,11,76,166,0.144736842,0.457831325
u3117671981,0.97,8,126,386,0.063492063,0.32642487
u930227405997801472,-0.4672,2,34,51,0.058823529,0.666666667
u707484470392332288,-0.7845,12,134,266,0.089552239,0.503759398
u1478811353074786305,0.69,1,1,1,1,1
u1184537212303630336,-0.9867,38,162,225,0.234567901,0.72
