id,followers,follower_sent,retweet,retweeted,membership,mentioned,post,like,pinned
u1369370183211626497,0,,0,0,0,0,113,0,1
u1446597521673895940,0,,1,0,0,1,48,0,1
u1148445235,0,,0,0,1,0,238,0,0
u49648631,0,,0,0,0,9,88,0,0
u574414667,1,-0.8074,1,0,0,7,45,0,1
u538462470,2,0.3454,0,0,0,0,114,0,0
u1468278818590838792,0,,0,0,0,0,121,0,0
u1352244321672720384,1,-0.4391,0,0,0,8,90,0,0
u717356505150930945,7,0.2258,1,0,1,1,111,0,0
u172134257,0,,0,0,0,0,199,0,0
u795563074665246720,0,,0,0,0,1,65,0,0
u1017768025003618304,1,0.9349,16,0,0,18,119,0,0
u866040719278059521,1,-0.9553,0,0,0,0,80,0,0
u1457705535378178050,0,,0,0,0,0,61,0,1
u1186268144068898819,3,-0.05773333333333334,0,0,2,2,56,0,1
u1314208195913547776,0,,0,0,0,0,80,0,0
u3527298737,3,-0.22203333333333333,1,0,4,3,258,0,1
u737854279810056192,1,-0.9871,2,0,2,9,47,0,1
u1268805305846181891,1,0.0,0,0,1,0,365,0,0
u1278833591980642304,1,0.8898,0,0,1,1,145,0,1
u1307433502196076546,3,-0.6587999999999999,0,0,0,0,228,0,1
u1398220312588730370,0,,0,0,0,0,102,0,0
u497541118,0,,0,0,0,0,105,0,1
u1373597254678945793,2,0.3416,2,0,0,11,95,0,0
u1481555074551799809,1,-0.9997,1,0,0,1,170,0,1
u1418318882503372802,0,,0,0,0,0,87,0,0
u975572363331878918,14,-0.14197857142857145,0,0,4,0,230,0,0
u998315067308478465,0,,0,0,0,0,40,0,0
u3046748387,1,0.7345,2,0,0,3,41,0,0
u2739710038,0,,0,0,0,0,151,0,0
u1106238403778088960,7,0.19628571428571423,4,0,2,6,205,0,1
u1418211416587128841,1,0.0,0,0,0,0,96,0,0
u1127292136439808000,0,,0,0,0,0,84,0,1
u1423261937291481091,0,,0,0,0,0,41,0,1
u2300995555,0,,0,0,1,0,56,0,0
u1367471801610215425,1,0.875,0,0,0,0,96,0,0
u1176290715963449344,0,,0,0,0,0,40,0,1
u886032877011558400,5,-0.03424,0,0,0,2,127,0,1
u1462923561643954179,0,,0,0,0,0,42,0,1
u745822007502180352,0,,0,0,0,0,42,0,0
u853797348,2,0.68415,1,0,0,7,121,0,0
u1480720294306361351,0,,0,0,0,0,96,0,0
u1467509396263559168,1,-0.9992,0,0,0,0,201,0,0
u935445678490374144,1,0.9977,0,0,0,0,83,0,1
u1397844518330904579,7,0.1540571428571429,0,0,0,0,40,0,0
u1315873617012555777,1,0.7247,0,0,0,0,281,0,0
u1222124274745577473,2,0.1588,0,0,2,7,103,0,1
u2910002392,0,,0,0,1,8,129,0,0
u1439166911988715521,0,,0,0,0,0,129,0,0
u313299737,2,-0.021100000000000008,0,0,0,0,302,0,0
u3178125462,0,-0.7702,1,0,0,1,142,0,0
u1449684254884044807,0,,0,0,0,0,96,0,0
u1452096092,3,0.003999999999999966,0,0,0,4,298,0,0
u1427220816349995013,0,,0,0,0,0,57,0,0
u1412487172041568256,0,,0,0,0,0,41,0,1
u986913917791326208,7,-0.18415714285714285,6,0,0,6,191,0,1
u106062993,1,-0.9762,1,0,0,1,130,0,0
u1449512167708012548,1,0.4404,0,0,0,1,123,0,0
u1399107248425668618,0,-0.0708,0,0,0,0,85,0,1
u1104003790888468480,0,,0,0,0,0,123,0,1
u1111247717005750272,0,,0,0,0,0,133,0,1
u19443178,1,0.8013,0,0,0,8,55,0,0
u361925170,1,-0.5551,1,0,0,1,64,0,1
u50301574,7,-0.07152857142857143,0,253,0,0,638,87,0
u762530951738036224,0,-0.9921,0,0,0,0,139,0,1
u1229542577252126720,1,-0.9762,1,0,1,13,102,0,1
u175846115,0,,0,0,0,0,38,0,0
u951190568876625921,0,,0,0,0,2,84,0,0
u2172516447,11,-0.004333333333333346,0,0,0,1,45,0,0
u1232329389205065728,4,0.26144,0,0,2,4,247,0,0
u1478365577173372928,0,,0,0,0,0,90,0,0
u1082727108642779137,2,0.7042999999999999,0,0,0,0,230,0,1
u1445660148077240324,2,-0.8336,0,0,0,0,45,0,1
u3874485862,3,-0.5577,8,0,18,10,208,0,0
u216212166,0,,0,0,0,0,76,0,0
u774951268867538945,11,0.20412727272727277,0,0,1,0,280,0,0
u3755000294,1,-0.9387,1,0,0,3,59,0,0
u2797776226,0,,1,0,0,1,102,0,0
u1430804322351304708,8,-0.7286874999999999,18,0,2,21,263,0,1
u868637460,7,-0.302925,0,0,18,0,158,0,0
u4731316813,5,-0.18752,2,0,2,6,86,0,1
u1290290872819515393,0,,1,0,0,3,189,0,1
u1458648751170535427,3,0.3020333333333333,4,0,1,6,78,0,0
u1456480214368735232,0,,0,0,2,0,95,0,1
u983474999574048769,1,-0.9434,0,0,0,0,238,0,0
u1250909932385382408,1,0.1245,0,0,0,0,196,0,0
u880082753789857792,0,,1,0,4,0,61,0,1
u1158129717515472896,1,-0.9948,0,0,1,0,317,0,1
u1478543639315898370,1,0.4404,0,0,1,2,65,0,0
u781584454884159488,1,-0.8779,0,0,0,0,252,0,1
u334678896,0,,0,0,0,1,98,0,1
u1430068428178665473,0,,0,0,0,1,119,0,1
u51103569,0,,2,0,0,2,64,0,0
u407630317,1,0.783,4,0,1,7,215,0,1
u1067968702400876544,3,0.38375000000000004,7,0,4,19,84,0,0
u1118318787319590912,0,,0,0,0,0,24,0,1
u1372143922915467267,1,-0.997,3,0,0,5,137,0,1
u1413805402190450693,2,-0.13984999999999997,0,0,0,1,53,0,0
u61599874,1,-0.617,0,0,2,2,49,0,0
u970309806857781248,4,0.296175,3,0,0,48,100,0,0
u1206250506,1,-0.9096,0,0,0,0,80,0,1
u230967933,0,,0,0,0,0,149,0,0
u1158663157046317056,0,,0,0,0,0,84,0,0
u772935946106994688,0,,1,0,0,2,167,0,1
u205689913,2,-0.0398,0,0,2,0,82,0,0
u1375127026840039424,4,0.12052,12,0,0,19,177,0,1
u1374668031322886144,0,,0,0,0,0,101,0,0
u1351573551174791176,7,-0.04108571428571423,3,0,1,3,100,0,0
u336298191,0,,0,0,0,0,121,0,1
u1303601998911221760,0,,2,0,0,6,147,0,0
u532798356,0,,0,0,0,0,92,0,0
u1439912131961425922,7,-0.2327142857142857,0,0,0,0,328,0,0
u1318667236220063745,1,-0.9412,0,0,0,0,241,0,1
u376291394,0,0.0,5,0,0,3,124,0,0
u1090770003153092609,0,,0,0,0,0,39,0,0
u892059194240532480,13,-0.1833076923076923,22,0,14,43,57,0,1
u1098611071705931779,1,0.9041,0,0,0,0,154,0,0
u1368901725470396419,1,0.8902,0,0,0,0,84,0,0
u137840123,2,-0.03610000000000002,0,0,0,0,111,0,1
u1477674434567700480,0,,0,0,0,0,250,0,1
u136289773,2,-0.37025,0,0,0,1,231,0,0
u102957958,1,0.8097,0,0,7,3,95,0,0
u1186425639261200384,0,-0.999,3,0,1,9,213,0,0
u1470354316590419971,0,,0,0,0,0,52,0,0
u1067060759992156160,0,,0,0,0,6,75,0,0
u16440383,1,-0.2263,0,0,0,0,83,0,0
u2774062997,3,0.06383333333333337,0,0,3,0,210,0,1
u2888870716,0,,0,0,0,7,123,0,1
u1316006508136525825,0,,0,0,0,0,40,0,0
u1299630642683088896,0,,0,0,0,0,81,0,0
u388416838,8,-0.24372500000000002,3,0,1,9,212,0,1
u1477662388342210560,0,,0,0,0,0,137,0,0
u801372548940398593,6,0.12238333333333336,6,0,5,17,81,0,1
u1483887758771130368,1,0.8651,0,0,0,0,302,0,0
u1433534281,0,,0,0,0,6,55,0,0
u49961286,3,0.5629,0,0,0,6,56,0,1
u766456892,7,0.07220000000000001,0,0,0,2,204,0,1
u879152492558372865,1,-0.4404,0,0,0,0,41,0,1
u999901183639629825,1,0.37395,0,0,1,0,41,0,0
u1546196082,0,,0,0,1,0,148,0,0
u69507253,2,0.4454,1,0,2,7,76,0,0
u176198814,1,-0.4588,2,0,0,8,139,0,0
u622691806,0,,0,0,0,1,238,0,0
u3297699646,1,-0.7964,0,0,0,0,200,0,0
u1287419475885776896,0,,0,0,0,1,305,0,0
u2242321034,5,0.44038000000000005,10,0,2,23,94,0,0
u1385354377905508352,1,0.6369,0,0,0,1,171,0,0
u1455695056317386755,0,,1,0,0,1,177,0,0
u1438991863466233857,1,-0.9225,0,0,1,5,259,0,1
u229878700,0,,0,0,0,0,86,0,0
u1034942951850369024,0,,0,0,0,2,98,0,0
u998458613046882305,1,0.957,1,0,0,4,124,0,1
u149569647,1,0.0,1,0,2,2,130,0,0
u1133452542271262720,6,-0.5149333333333334,6,0,0,2,127,0,0
u39306174,0,,0,0,4,1,63,0,1
u1066044967372685312,6,-0.3864166666666667,7,0,1,7,61,0,1
u1231229637205819392,3,0.43315000000000003,1,0,2,11,92,0,1
u1213632913943621632,0,,0,0,0,1,149,0,0
u1463626984139931650,1,-0.2406,1,0,0,1,127,0,0
u1478196698992152577,0,,0,0,0,0,281,0,0
u2807937698,5,-0.55746,0,0,0,2,130,0,0
u310075065,0,,0,0,2,0,213,0,0
u4851364665,0,,0,0,0,0,41,0,1
u1110188167909556226,4,-0.2336,1,0,0,15,72,0,1
u4366791,1,-0.3182,0,0,1,0,114,0,0
u1368211850165424134,3,-0.561275,0,0,0,2,320,0,0
u1480315253594406912,0,,0,0,0,0,82,0,1
u1381836553467613186,17,-0.13606666666666672,0,0,1,5,122,0,0
u3423769102,0,,0,0,0,0,93,0,1
u718789665831198720,1,-0.9371,0,0,0,0,40,0,0
u1372261752457543686,0,,0,0,0,1,250,0,0
u1455620415783686146,1,-0.9808,0,0,0,0,99,0,0
u199670065,3,-0.7438333333333333,5,0,0,8,83,0,0
u1444084307530641415,0,-0.7702,0,0,0,0,130,0,0
u1436713759888842754,1,0.7309,0,0,0,0,122,0,1
u1383110153877196808,1,0.0772,0,0,0,0,40,0,0
u957852912390234112,3,-0.1303333333333333,0,0,3,1,89,0,1
u1283694529,1,-0.2023,2,0,0,4,53,0,1
u1196437380967870467,0,,0,0,0,1,42,0,0
u1107974486056468481,1,-0.1644,0,0,0,9,120,0,1
u64479226,7,0.3170857142857143,1,0,1,10,280,0,1
u56363520,1,0.9729,2,0,2,6,406,0,1
u224739356,1,-0.998,0,0,0,14,131,0,1
u1297836513103720448,2,0.1439,1,0,0,4,47,0,0
u1080721335091834880,3,-0.07850000000000001,9,0,3,22,222,0,0
u739350957046259712,0,,0,0,0,0,38,0,0
u1448010620171796486,0,,0,0,0,0,82,0,1
u2998124923,1,0.0,0,0,0,2,206,0,0
u793767589,2,0.6590499999999999,1,0,0,1,123,0,0
u44122710,1,0.891,0,0,0,0,54,0,0
u520515635,0,,0,0,0,0,200,0,0
u266117223,0,,0,0,1,0,200,0,0
u909060166611558400,0,,0,0,0,0,46,0,0
u1214888606625484800,0,,0,0,0,0,102,0,0
u1196822845,4,0.189725,0,0,0,1,122,0,1
u1303653685004832768,1,-0.38584999999999997,0,0,0,0,280,0,0
u1163504525455572992,0,,0,0,0,0,96,0,0
u464405140,5,0.15039999999999998,4,0,2,6,171,0,1
u2370806378,0,,0,0,0,0,151,0,0
u2873834722,1,0.4215,1,0,0,1,87,0,0
u38055026,0,,0,0,0,1,145,0,1
u2503259915,1,0.5267,0,0,0,0,199,0,0
u1915277246,2,0.13899999999999996,0,0,0,2,278,0,1
u3002176044,0,,3,0,0,3,151,0,0
u1352596044299833344,0,,0,0,0,0,90,0,0
u18165124,22,-0.2570454545454545,8,0,8,33,342,0,1
u1300977248699404292,7,-0.23094285714285714,2,0,1,4,205,0,1
u800811486843047936,5,0.04807999999999997,1,0,3,5,51,0,0
u517004049,0,,0,0,0,7,139,0,1
u3101147444,0,,0,0,0,0,40,0,0
u30626499,0,,0,0,1,0,80,0,0
u18706826,1,-0.9902,1,0,0,5,77,0,1
u1359634852690227206,0,,0,0,1,0,323,0,1
u1455277635504939010,5,-0.62094,0,0,0,0,200,0,0
u1244272248040706050,0,,0,0,0,0,115,0,1
u1001222542856785922,1,0.8555,3,0,0,3,42,0,1
u992785798704451586,0,,0,0,0,0,200,0,1
u1384385655514357763,0,,0,0,0,0,51,0,0
u7385152,5,-0.22978,1,0,6,2,168,0,0
u1361692256848216071,17,0.08416842105263159,4,0,0,14,287,0,1
u253960702,1,0.765,0,0,0,0,50,0,0
u895948501288407040,5,0.11166000000000001,4,0,2,5,104,0,0
u779652608805965824,2,0.2152,0,0,1,0,40,0,1
u776416297148096513,1,0.972,0,0,3,3,94,0,0
u2351998788,7,0.10715714285714284,1,0,0,6,44,0,0
u1475098514451480581,1,0.9964,0,0,0,0,134,0,0
u2751095243,1,-0.7579,1,0,0,2,48,0,0
u186730888,1,0.34,0,0,0,0,138,0,0
u1033035008427151360,2,-0.4762,1,0,2,1,171,0,1
u1126574875664056326,1,-0.9653,0,0,0,1,178,0,0
u19193229,0,,0,0,0,0,98,0,0
u1260650625433513987,1,-0.8176,5,0,0,5,58,0,1
u1481323280741109765,0,,0,0,0,0,65,0,0
u1260915121657913344,0,,2,0,0,5,246,0,0
u1637250834,1,0.0,0,0,0,0,228,0,0
u13421162,0,,0,0,1,0,44,0,0
u1104986327089537024,2,0.43626666666666675,0,0,1,0,199,0,0
u1332520539773165569,0,,0,0,0,0,200,0,1
u2492974551,1,0.5859,0,0,3,0,49,0,1
u2829403235,0,,0,0,1,0,70,0,1
u803991183999594497,5,0.7359199999999999,0,0,0,4,324,0,0
u1435791627747045379,1,0.4353,0,0,0,14,118,0,0
u1449367693463736326,0,,0,0,0,0,238,0,0
u2324928444,2,-0.10206666666666668,0,726,0,1,1086,93,0
u1450459652945293334,0,,0,0,0,0,83,0,0
u1429731076503744513,3,-0.31393333333333334,0,0,0,0,164,0,1
u341657774,1,-0.7655,0,0,0,240,213,0,1
u286730338,1,0.34,0,0,0,2,47,0,1
u1735613618,1,0.0772,0,0,1,0,236,0,0
u891195427483267072,0,,0,0,0,0,64,0,1
u1399129319893438466,0,,0,0,0,0,94,0,1
u15644301,0,,0,0,0,2,51,0,0
u715725040248029185,0,,0,0,0,4,43,0,0
u1061981736157040640,0,,0,0,1,7,130,0,1
u26064366,1,-0.97975,0,0,3,0,91,0,0
u2976390747,0,,0,0,2,0,56,0,0
u1260808491804966912,1,-0.686,1,0,1,1,226,0,0
u266315980,4,0.007350000000000023,0,0,16,12,337,0,1
u3979009937,0,,0,0,2,20,156,0,1
u1266633564269031425,16,0.050437499999999996,0,0,1,0,215,0,1
u1062584896705556480,0,,1,0,0,5,92,0,0
u1350243407935881223,0,,3,0,2,11,172,0,1
u1299422790504906759,1,0.979,1,0,0,1,40,0,0
u1426321674614448128,0,,2,0,0,42,161,0,1
u1456422370412007430,0,,0,0,0,0,85,0,0
u1363926675059138560,1,-0.974,1,0,0,5,96,0,0
u1146183248751538176,2,-0.9076,2,0,2,7,206,0,0
u904249160387276800,0,,0,0,0,0,82,0,0
u853651248,0,,0,0,0,3,172,0,0
u1356832771197472768,0,,0,0,1,0,84,0,1
u1484235327065980931,0,,0,0,0,0,14,0,0
u1424690994654547968,0,,0,0,0,0,40,0,0
u946682578106503168,7,-0.36024285714285714,0,0,0,0,82,0,0
u427228137,0,,0,0,0,0,91,0,0
u88885709,0,,0,0,1,3,219,0,1
u761698437293281283,0,,1,0,1,1,122,0,1
u1432511719620988929,1,-0.9118,0,0,0,0,223,0,1
u282619516,3,-0.5814,8,0,1,20,289,0,1
u986734646443565059,1,-0.6174,0,0,0,1,85,0,1
u1007613708313513984,0,,0,0,3,0,46,0,1
u913203345053057024,4,-0.09906,1,0,0,3,324,0,1
u1297335965669883904,0,,0,0,0,0,76,0,0
u1319622065129951232,1,-0.1027,1,0,0,3,48,0,0
u1297078898727849990,0,,0,0,0,22,109,0,1
u1459590378714189825,0,,0,0,0,0,89,0,1
u23694258,2,-0.67995,0,0,0,5,284,0,1
u826892980804018177,0,,0,0,0,2,201,0,0
u727034538,0,-0.6978,0,0,0,0,49,0,0
u82593118,0,,0,0,0,0,81,0,1
u1272688973547102208,0,,0,0,0,3,164,0,0
u1470813507629330444,1,0.5983,1,0,0,1,153,0,0
u1084415933190418432,5,-0.008883333333333307,0,0,0,2,47,0,0
u49251887,0,,0,0,2,2,55,0,0
u373883201,8,-0.30885,14,0,18,19,235,0,1
u1176819441054748672,0,,0,0,1,0,95,0,1
u1346503308765229056,6,0.21801666666666664,0,0,0,3,199,0,0
u1322565828387213312,0,,2,0,0,5,189,0,1
u805803075260784640,3,0.2632,0,0,3,1,96,0,1
u2282703433,2,0.027749999999999997,0,0,1,0,257,0,1
u603115720,0,,0,0,0,0,77,0,0
u993302864708689920,2,0.53285,0,0,0,1,249,0,0
u1411548650451374080,0,,0,0,0,0,83,0,0
u1305567857099436034,0,,0,0,0,0,132,0,0
u1367081910120435716,0,,0,0,0,0,67,0,1
u153811959,1,0.7445,0,0,0,0,282,0,1
u1481681571459567620,0,,0,0,0,0,282,0,0
u1160662389911642120,0,,0,0,0,1,102,0,0
u594218007,0,-0.9993,0,0,0,1,281,0,0
u820342590,1,0.6808,0,0,0,0,66,0,1
u1116368043729285122,0,-0.9921,1,0,0,7,165,0,0
u1050392630922629121,1,0.0,5,0,1,7,173,0,1
u1251095580903985153,0,,0,0,0,0,113,0,0
u1456569631695646732,0,,0,0,0,0,95,0,0
u1481237608063979522,0,,0,0,0,0,106,0,0
u1264596866051846144,0,,0,0,0,0,140,0,0
u1362267245758480386,1,-0.9829,1,0,0,1,56,0,0
u823583381032226816,1,-0.9829,0,0,0,1,40,0,0
u1458888837019672584,0,,0,0,0,0,107,0,1
u409144421,3,-0.5272333333333333,0,0,4,10,158,0,1
u431515838,2,0.006199999999999983,0,0,0,1,168,0,0
u1383945500546633732,1,0.0,1,0,1,1,114,0,1
u1462757674718838788,1,0.8922,0,0,0,0,240,0,0
u1484732380825153540,0,,0,0,0,0,214,0,0
u2728500543,1,-0.3252,1,0,0,4,67,0,0
u1320412055816503296,0,,0,0,0,0,89,0,1
u3398494691,1,-0.3182,0,0,9,0,148,0,1
u1135769779761889280,1,0.8622,0,0,0,0,200,0,0
u1411180751966543876,0,,0,0,0,0,52,0,0
u1454476144850477060,2,-0.92345,1,0,0,1,123,0,0
u1336323472465690625,1,0.8481,0,0,0,0,46,0,0
u839021581632475136,1,0.0516,0,0,0,0,40,0,0
u959067026139447296,3,0.16046666666666665,12,0,1,14,69,0,1
u1374333420562653184,1,0.5696,0,0,1,0,97,0,1
u1106822457057521664,0,,1,0,1,1,145,0,0
u1479362955061960704,0,,0,0,0,0,91,0,1
u1387151657507692545,1,0.7096,0,0,0,0,72,0,1
u1483406646990753797,0,,0,0,0,0,40,0,0
u954198774691303424,0,,0,0,0,0,178,0,0
u754472079135678464,0,,0,0,0,0,40,0,0
u1272991981032046605,0,,1,0,0,1,239,0,1
u1380448457618558977,0,,0,0,0,1,327,0,0
u1060852075175665664,0,-0.7702,0,0,0,0,101,0,0
u1330988741696102415,8,-0.5259625,1,0,0,13,95,0,1
u15110410,3,0.2473,0,0,1,3,120,0,0
u42310629,1,-0.6114,0,0,0,0,230,0,0
u3320577485,0,-0.5513,0,0,14,0,143,0,0
u2440899283,1,0.0,0,0,0,0,80,0,0
u244960339,3,-0.1282,0,0,0,1,267,0,1
u12363792,0,,2,0,4,2,171,0,1
u1366051129470156806,0,,0,0,0,0,111,0,1
u1232111261522984960,1,-1.0,0,0,0,0,80,0,0
u35654959,5,0.16727999999999998,0,0,0,1,92,0,0
u2217424299,20,-0.3860190476190475,2,0,0,4,99,0,0
u1347164413426544640,2,-0.19434999999999997,0,0,0,0,82,0,0
u1246785716807401473,1,0.5423,0,0,0,2,88,0,0
u1044740163019132928,0,,0,0,0,0,93,0,1
u908025525570084864,2,0.8679,0,0,0,0,98,0,0
u45681723,1,-0.9371,0,0,2,0,42,0,0
u1066533260711403520,0,,0,0,0,0,81,0,0
u1251027477432057856,1,0.202,13,0,0,24,47,0,0
u1303998815347892224,3,-0.38563333333333333,0,0,0,17,175,0,1
u41589809,2,-0.8562,1,0,1,3,67,0,1
u1483827912528699394,0,,0,0,0,0,47,0,1
u3311733891,0,,0,0,2,1,105,0,0
u1369267719888060419,1,0.929,0,0,0,0,169,0,0
u271601706,14,-0.28401875,74,0,38,149,157,0,1
u260169484,2,0.45505,0,0,9,12,174,0,1
u2960483590,5,-0.521,2,0,1,2,221,0,0
u742672331500310528,0,-0.9598,0,0,0,0,70,0,1
u3113384088,0,,1,0,0,1,81,0,1
u1481000208649572357,0,,0,0,0,0,105,0,1
u786023140157591552,4,-0.65495,3,0,4,4,206,0,1
u4434634632,1,0.34,0,0,0,10,213,0,1
u1341809807733436417,3,-0.5569999999999999,3,0,0,4,98,0,1
u1415344770130587649,15,-0.10881764705882353,1,0,0,20,185,0,1
u800977580790779904,0,,0,0,0,0,136,0,0
u954746285873037313,0,,0,0,0,0,51,0,1
u226115677,0,,0,0,1,0,73,0,1
u2991948728,4,-0.03947499999999998,0,0,7,0,191,0,1
u842894179508371456,0,,0,0,0,0,41,0,1
u1249911847,0,,0,0,0,247,88,0,0
u1318934236821270529,0,,0,0,0,0,130,0,0
u1432186828581322756,1,0.0772,0,0,0,1,43,0,1
u714626289559281664,0,,0,0,0,0,82,0,0
u1262529759092903937,1,-0.998,1,0,0,2,75,0,1
u2236826372,2,-0.043166666666666687,0,0,2,0,253,0,1
u1445290655601864707,1,0.7884,0,0,0,14,74,0,1
u20630040,4,-0.33905,2,0,0,19,84,0,0
u3130261659,0,,0,0,0,0,200,0,0
u2893374218,1,-0.9952,0,0,0,5,51,0,1
u779406900097974272,0,,0,0,5,1,140,0,1
u15754037,0,,0,0,1,2,71,0,0
u148001355,0,,0,0,2,0,180,0,1
u1378239146968424450,0,,0,0,0,1,171,0,0
u1388383129568743424,2,-0.8466,0,0,0,22,83,0,0
u3306697306,0,,0,0,0,2,100,0,0
u2270905347,2,0.8801000000000001,1,0,1,2,324,0,1
u1371723607924109315,0,,0,0,0,0,263,0,1
u75089712,1,0.7822,1,0,0,6,49,0,1
u961682882916945925,1,-0.9789,0,0,0,1,62,0,0
u1466086972414472194,1,-0.6705,0,0,0,1,110,0,0
u3152617751,1,0.029500000000000026,8,0,1,20,320,0,0
u323179264,1,-0.9136,0,0,0,237,112,0,0
u1463237025042243587,0,,0,0,0,0,240,0,0
u1376149712806498312,2,-0.9933,1,0,0,19,207,0,0
u1363212171832877057,1,-0.9201,0,0,0,1,160,0,1
u1400596944242851842,2,0.23284999999999997,0,0,0,17,94,0,1
u241111030,0,0.0,23,0,0,40,185,0,1
u244850940,2,-0.027749999999999997,0,0,1,0,46,0,0
u1346747898525052930,8,-0.5243,1,0,0,5,71,0,1
