id,followers,follower_sent,retweet,retweeted,membership,mentioned,post,like,pinned
u1150762698692530177,1,0.1997,0,0,0,0,82,0,1
u3605210245,0,,0,0,1,0,50,0,0
u1273472168,0,,0,0,0,0,81,0,1
u1030852688756592641,0,,0,0,0,0,237,0,0
u1012471375674552321,0,,0,0,0,2,81,0,1
u1380320379445579779,7,-0.4618142857142858,2,0,0,21,360,0,1
u1477991181267181571,0,,0,0,0,0,246,0,1
u88320350,0,,0,0,0,0,133,0,0
u1273173749492219905,1,0.018450000000000022,22,0,1,32,459,0,1
u1370916576052998150,1,0.8902,0,0,0,0,40,0,0
u69765978,1,0.0,0,0,0,13,156,0,1
u3771249734,1,0.0,0,0,0,0,200,0,0
u1114962021089521664,0,,0,0,0,0,193,0,0
u1031597700628795392,0,,0,0,0,0,90,0,1
u1524621391,1,-0.9547,1,0,1,1,58,0,0
u17525132,1,0.6249,0,0,0,0,103,0,0
u1033096416263122946,0,,0,0,1,0,99,0,0
u1130090221163438080,0,,0,0,0,7,102,0,0
u490589514,0,,0,0,0,0,70,0,0
u1102449332693852162,0,,0,0,0,0,249,0,1
u1225073117963288576,1,0.4588,0,0,0,0,80,0,0
u1479114881949339666,0,,0,0,0,0,106,0,0
u1442873678673362944,0,,0,0,0,3,94,0,1
u1282902184636461056,0,,0,0,0,0,81,0,1
u1402281524586819592,0,,0,0,0,1,88,0,0
u1234489667380293632,0,,0,0,0,0,114,0,0
u1450391225371070464,1,0.8926,1,0,1,2,85,0,1
u531619099,1,-0.1316,0,0,2,0,43,0,1
u1484284368352792576,0,,0,0,0,0,84,0,0
u1448387414288912388,2,0.0353,4,0,0,5,106,0,0
u12141752,0,0.0,1,0,3,1,182,0,1
u1377898418161344512,0,,0,0,0,0,124,0,1
u902710527876407296,0,,0,0,0,0,89,0,1
u1480749120193118208,0,,0,0,0,0,81,0,0
u1169857017487355904,2,-0.5284,0,0,1,0,148,0,0
u806959261,1,-0.9881,3,0,0,8,81,0,0
u2537656317,0,,8,0,0,13,151,0,1
u1071766974571704320,0,,0,0,2,0,124,0,1
u1140240104272859140,13,-0.08344,18,0,2,33,401,0,1
u1430272929938481153,3,0.8515666666666667,0,0,0,1,92,0,0
u147432028,1,0.0,4,0,0,4,371,0,1
u1478510368695672832,0,,0,0,0,0,97,0,0
u941466202680983553,7,-0.43314285714285716,6,0,0,22,183,0,1
u1189941067765952512,4,-0.07444999999999999,0,0,0,0,234,0,0
u3425918409,0,,0,0,1,0,95,0,0
u819368504574869504,0,,0,0,0,0,159,0,0
u1424053365718360078,0,,0,0,0,0,94,0,0
u1535306870,1,0.6705,1,0,0,5,149,0,1
u1319155010903691264,0,,0,0,0,0,131,0,0
u770759270,1,0.9916,1,0,3,1,170,0,1
u1001173992689033217,4,-0.08314999999999997,0,0,5,0,202,0,0
u1285313685506920451,4,0.002666666666666669,0,0,0,0,261,0,0
u1430016319039197185,0,,0,0,0,0,281,0,0
u1477012303547707401,11,-0.8884846153846152,0,64,0,0,168,88,0
u1349146938114002946,7,0.36249999999999993,8,0,0,10,64,0,0
u27573850,1,0.0,0,0,0,0,96,0,1
u2362520036,2,-0.13495000000000001,6,0,0,20,76,0,0
u1461034599371493381,1,-0.9601,6,0,0,10,151,0,1
u60620405,1,-0.60355,2,0,6,2,100,0,0
u38720974,0,,0,0,1,0,102,0,1
u1465079368288452616,8,-0.027744444444444447,0,12,1,2,1364,82,0
u1256598249512763392,10,0.037,1,0,0,1,117,0,0
u137954229,0,,0,0,0,11,128,0,0
u1108024895760486401,0,,0,0,0,0,89,0,0
u703859024815529984,1,0.8514,2,0,0,7,73,0,1
u395303205,4,-0.49195,0,0,0,0,81,0,0
u824762326347706368,2,-0.4347,1,0,1,5,159,0,0
u3504575779,1,-0.3302,0,0,0,0,42,0,1
u752944875830509568,1,0.0258,0,0,0,0,200,0,1
u186753459,0,,0,0,0,0,56,0,0
u22354596,0,,0,0,1,0,150,0,1
u1098595332315844609,0,,0,0,0,0,48,0,0
u1200328847008423936,1,-0.9955,0,0,0,4,133,0,0
u1182295083397402624,2,0.6212,6,0,0,8,63,0,1
u1473980236643684353,1,-0.7574,0,0,0,0,241,0,0
u1383066485623492612,0,-0.9991,0,0,0,2,288,0,1
u1311007510338379776,0,,0,0,0,1,87,0,0
u1034324216324280321,0,-0.6753,28,0,0,0,125,0,1
u1259296737648422913,1,-0.0258,0,0,0,3,185,0,0
u816722707194740736,0,,0,0,0,1,39,0,0
u1036498434377703424,2,-0.07297500000000001,1,0,1,16,191,0,1
u942963521905553408,9,-0.2985111111111111,12,0,6,157,250,0,1
u1457684252,9,-0.17066000000000003,0,0,0,0,41,0,1
u906860329963069440,2,-1.0,1,0,0,24,321,0,1
u1302541012951236609,0,,0,0,0,0,81,0,0
u878036653,0,,0,0,0,0,122,0,0
u896572843000864768,3,-0.401,20,0,1,20,240,0,1
u1455061891034845186,0,,0,0,0,0,135,0,0
u1407168123464151049,1,0.4191,0,0,0,0,40,0,0
u47818264,0,,0,0,0,0,87,0,0
u41683462,3,-0.36236666666666667,0,0,0,2,85,0,1
u21773691,0,0.0,1,0,5,2,254,0,0
u2321421896,0,,2,0,0,2,45,0,1
u1406211366269198340,1,-0.9967,10,0,0,30,71,0,1
u4120187122,0,,0,0,0,0,327,0,0
u855236444322799616,1,0.2233,0,78,0,0,321,67,0
u25932795,1,-0.9517,0,0,1,2,254,0,1
u1181415558,0,-0.7702,0,0,0,0,109,0,0
u1465113137892442114,0,,0,0,0,0,101,0,0
u3307034565,0,,0,0,0,0,95,0,1
u100361060,1,-0.2331,0,0,3,0,204,0,0
u1032598812,0,,0,0,0,1,139,0,0
u862033999560151041,0,,0,0,0,0,80,0,0
u841321083110379521,0,,0,0,0,0,111,0,1
u1385113010696429570,1,-0.6492,0,0,0,1,103,0,0
u1459597306358026259,0,,0,0,0,0,97,0,0
u1387731222139445253,1,0.8651,1,0,0,6,322,0,0
u957465386915479552,0,,0,0,1,2,61,0,0
u1232161613899280384,0,,0,0,0,0,92,0,0
u1022550241437016065,0,,0,0,0,0,49,0,0
u827263157332692992,5,-0.05344,3,0,3,27,57,0,1
u795029,1,0.0772,0,0,5,2,61,0,0
u16219459,1,0.4003,0,0,0,0,80,0,0
u1456206210982551560,0,,0,0,0,0,90,0,0
u21970705,1,0.0772,3,0,0,5,79,0,1
u2577057019,0,,0,0,0,0,90,0,0
u1317891112359632897,0,,0,0,0,0,83,0,1
u1337239530378653697,1,-0.4019,0,0,2,0,43,0,0
u3176891234,1,-0.9992,0,0,0,0,56,0,0
u1465601911546171393,0,,0,0,0,0,146,0,0
u1266457663359135747,2,-0.20005,0,0,0,0,171,0,0
u338719357,0,,0,0,0,0,54,0,1
u1195752995763445766,0,,4,0,0,4,279,0,1
u1458187746145669120,0,,0,0,0,2,122,0,0
u608947384,1,-0.2263,1,0,0,4,43,0,0
u341327946,1,-0.71505,2,0,0,5,204,0,1
u3411549887,0,,0,0,0,1,77,0,0
u77945465,0,,0,0,0,1,85,0,1
u1459698156992708609,0,,0,0,0,0,40,0,0
u19769739,0,,0,0,1,0,227,0,0
u1101911092069060608,6,-0.43941666666666673,0,0,0,0,70,0,1
u1485069997940436992,0,,0,0,0,0,202,0,0
u1162398115212738561,14,0.038249999999999985,0,0,2,0,258,0,1
u1434697221967163393,0,,0,0,0,0,80,0,0
u2760917244,0,,0,0,0,0,51,0,0
u1460169999302238214,1,0.9512,0,0,0,0,261,0,0
u142037320,1,0.5851,4,0,0,10,97,0,0
u4419993470,0,-0.6753,1,0,2,1,124,0,1
u127050602,0,,0,0,1,0,199,0,1
u1480943888739315718,1,-0.9986,0,0,0,0,240,0,0
u1182148879334215681,1,-0.5209,0,0,0,0,239,0,0
u2263455456,0,0.0,11,0,0,17,134,0,0
u342621043,0,,0,0,0,0,131,0,0
u3011533340,4,-0.8366,6,0,0,12,95,0,1
u1483164954962374664,0,,0,0,0,0,94,0,0
u1039462942763372545,2,0.28585,0,0,0,3,103,0,0
u1422231111959138304,1,-0.3797,0,0,0,0,281,0,0
u1468871472827535360,1,0.9186,1,0,0,2,123,0,1
u1416308942788046851,1,0.5473,0,0,0,0,108,0,0
u2989123831,0,,0,0,0,0,60,0,0
u1437242551493332993,0,,0,0,0,0,89,0,0
u3676080196,1,-0.013500000000000012,4,0,1,6,136,0,1
u965971075191353344,0,,0,0,0,0,59,0,1
u1281924088269811718,3,-0.48713333333333325,0,0,1,0,80,0,0
u1470664383768367106,1,-0.9987,0,0,0,1,350,0,0
u1473379757915926532,0,,0,0,0,7,198,0,1
u1243941810088574976,1,-0.4406,0,0,1,0,64,0,0
u1293024092681940993,0,,0,0,0,0,279,0,0
u1004631063119974400,0,,0,0,0,0,277,0,0
u1176612345746878464,1,-0.5129,0,0,0,1,121,0,0
u887409090,1,0.7269,0,0,1,8,151,0,0
u1336610836450746370,1,-0.9974,0,0,0,0,281,0,0
u1272004689337466880,18,0.3482722222222223,1,0,5,3,281,0,1
u3953367365,0,,0,0,0,0,136,0,0
u1349201788663169024,2,-0.9715499999999999,0,0,1,9,146,0,0
u1433458968785915909,0,,0,0,0,0,125,0,1
u2922253582,0,,0,0,0,1,80,0,0
u1280159107383791617,1,0.9778,0,0,0,0,83,0,0
u49897512,2,-0.03425,0,0,0,0,42,0,1
u1355087298321289217,0,,0,0,0,0,85,0,0
u1422299354208014342,1,-0.9355,0,0,0,0,92,0,0
u18138768,0,0.0,0,0,0,56,169,0,1
u1417573570482421764,0,,0,0,0,2,125,0,0
u1470760100117766162,0,,0,0,0,0,142,0,0
u1345216403658436608,0,,2,0,0,2,177,0,1
u802535475810627584,21,0.1870304347826087,40,0,2,243,385,0,0
u810619093749559296,7,-0.07798571428571432,15,0,3,23,62,0,0
u1336757000202579969,1,-0.9201,2,0,0,4,181,0,0
u872181152429346817,2,-0.5788,0,0,3,0,78,0,0
u418725129,1,0.5859,0,0,3,0,75,0,0
u206790593,0,,0,0,0,0,91,0,0
u2481568951,1,0.8392,4,0,0,5,145,0,0
u2161875486,0,,0,0,0,0,90,0,0
u4411619021,0,,0,0,0,0,239,0,0
u3295552449,11,-0.24568333333333334,0,0,0,2,145,0,1
u1355594360348434436,0,,0,0,0,0,81,0,1
u1376221222413819906,1,0.128,2,0,0,7,101,0,0
u1433902353707675650,0,,0,0,0,0,98,0,0
u1369189153070530560,0,,0,0,0,0,96,0,1
u1037663718686031879,2,-0.04169999999999996,0,0,0,0,41,0,1
u484124996,0,,0,0,0,0,201,0,1
u451582836,0,,0,0,0,0,154,0,0
u23424617,4,-0.65722,3,0,5,11,392,0,0
u1278142959578382336,0,,0,0,0,0,160,0,0
u1325472345004400645,3,0.42090000000000005,5,0,0,8,105,0,0
u1371208200150773760,10,-0.10640000000000001,1,0,0,3,124,0,1
u1366826811578007554,1,0.0357,29,0,0,12,110,0,1
u1412740227802841088,0,,2,0,0,2,222,0,1
u857625949990301697,3,-0.3045333333333333,2,0,2,9,124,0,0
u1251176924849885185,1,-0.9967,1,0,1,2,91,0,0
u1372848357635416066,1,0.5411,0,0,1,1,161,0,0
u1385335813,1,0.0,0,0,9,0,233,0,0
u2781215254,6,-0.018133333333333317,0,0,0,1,80,0,0
u2496335227,9,0.007966666666666653,7,0,4,6,88,0,1
u1466113193332379660,0,,0,0,0,0,90,0,0
u1160107254009532417,0,,0,0,0,0,81,0,0
u1358242227227656193,0,,0,0,0,0,51,0,1
u262493732,1,0.4767,2,0,1,2,213,0,1
u1438263592915279873,1,-0.9986,0,0,0,0,94,0,0
u281237452,0,,0,0,0,2,163,0,0
u15430797,0,,0,0,1,0,51,0,0
u1727057478,0,,0,0,0,0,81,0,0
u15616564,12,-0.16775833333333334,9,0,6,23,362,0,1
u2902899879,0,,0,0,0,0,100,0,0
u4906690233,0,,0,0,0,0,40,0,0
u1352619965518647298,1,0.932,0,0,0,15,50,0,0
u37364756,2,-0.9238500000000001,0,0,2,0,90,0,1
u2598245976,0,,0,0,1,1,166,0,1
u1151773559879897089,3,-0.7393333333333333,9,0,7,1,155,0,1
u210765124,0,,0,0,0,0,79,0,0
u463939612,1,0.0,4,0,0,17,102,0,1
u1044599452864937985,1,-0.7579,0,0,0,0,254,0,0
u142773741,1,0.957,0,0,0,3,203,0,0
u1229502415369572352,0,,0,0,0,0,51,0,1
u1475856770484649986,0,,0,0,0,0,95,0,0
u91608548,10,-0.0032400000000000094,25,0,3,29,249,0,1
u1445810605345095681,1,0.9246,0,0,0,0,53,0,0
u1374061213588537348,1,-0.4939,0,45,0,0,74,83,0
u1455911,1,-0.8714,1,0,3,4,66,0,1
u172065212,5,0.026460000000000018,1,0,0,2,118,0,1
u1477611331838746625,0,,0,0,0,1,114,0,1
u106735855,0,,0,0,0,11,127,0,1
u2357835259,0,,0,0,2,2,346,0,1
u1144650807922626561,0,,0,0,2,0,75,0,0
u1145714246887596033,4,-0.11472500000000001,0,0,0,0,143,62,0
u3374008517,1,-0.9456,1,0,0,1,119,0,0
u1207755811163910146,0,,0,0,0,0,240,0,0
u1372095626469466112,0,,0,0,0,0,239,0,0
u33776074,0,,1,0,5,1,163,0,1
u1429216346689228800,3,-0.37343333333333334,0,0,0,0,148,0,1
u200810508,8,-0.191125,0,0,1,1,71,0,1
u18359715,0,,1,0,2,1,316,0,1
u3245873840,0,,0,0,0,2,47,0,1
u1393624395990589440,1,-0.9967,0,0,0,3,283,0,1
u54211950,0,,1,0,0,1,59,0,1
u727448358730797056,2,0.6597,1,0,0,2,176,0,0
u780119348,2,-0.4902,5,0,1,5,311,0,1
u1376857805995532288,1,-0.976,1,0,1,1,171,0,1
u1469570334454075393,0,,2,0,0,5,124,0,0
u921198433289101314,0,,0,0,0,3,82,0,0
u1093652530066796546,0,,0,0,0,1,50,0,1
u1437349769504952323,1,0.8902,1,0,0,1,136,0,0
u1322257169753034760,1,0.0,0,0,0,0,139,0,0
u1139952802178797570,0,,0,0,0,0,46,0,0
u1274455468719644672,2,0.0,67,0,0,70,238,0,0
u1418541864551075842,0,,0,0,0,0,124,0,1
u1287215592836083712,0,,0,0,0,0,40,0,0
u1138708550660714496,0,,0,0,0,0,93,0,0
u132697326,12,-0.007958333333333373,2,0,1,6,62,0,1
u1468555656806674435,0,,0,0,0,0,40,0,0
u1389804211664261122,1,-0.3687,0,0,0,0,97,0,0
u1480673284324610050,1,-0.9619,0,0,0,0,34,0,0
u42300159,2,-0.7225,3,0,10,5,364,0,0
u36464659,0,,0,0,0,0,46,0,0
u734845768184565760,2,-0.8715999999999999,1,0,0,5,49,0,1
u821867245395554304,0,,0,0,0,0,193,0,0
u2657110276,1,0.9056,2,0,0,5,114,0,1
u1168820130307960833,0,,0,0,0,0,108,0,0
u1976622337,0,,0,0,0,0,40,0,0
u1214738012673736705,0,,0,0,0,0,152,0,0
u1251947750272442372,0,,0,0,0,1,152,0,1
u1252633019480866817,2,-0.4757,6,0,0,1,170,0,1
u975320308851847169,0,-0.9921,0,0,0,0,238,0,0
u40083143,0,,1,0,0,4,86,0,1
u808602080751534080,4,-0.5163800000000001,0,0,1,6,109,0,0
u2860583242,0,,0,0,0,0,145,0,0
u1120779913617903617,1,-0.96105,0,0,2,0,49,0,0
u906944162,0,,0,0,0,1,107,0,0
u1144562638258626560,0,,0,0,0,0,127,0,0
u742810530482622464,0,,0,0,0,0,77,0,0
u220685344,1,-0.6249,0,0,0,0,222,0,0
u942456650014785536,0,,0,0,0,0,85,0,0
u988432946846576642,0,,0,0,0,0,80,0,0
u889460422033776640,0,,0,0,0,1,61,0,0
u833792125003243522,1,0.8268,0,0,0,31,119,0,0
u1474201600973492232,0,,0,0,0,0,83,0,0
u2207825829,1,-0.7155,0,0,0,6,73,0,1
u547789103,1,0.8505,0,0,0,0,39,0,0
u233069337,1,-0.34555,0,0,1,1,129,0,0
u1004442505839030272,0,,0,0,0,0,45,0,0
u2613691657,0,,0,0,2,0,257,0,0
u186482560,1,-0.9694,0,0,0,0,205,0,0
u1451603364270141444,0,,0,0,0,0,86,0,0
u375141940,0,,0,0,0,0,39,0,0
u1447930097026097158,0,,0,0,0,2,88,0,0
u1440826720152526848,1,0.0972,0,0,0,12,83,0,0
u38322361,0,,0,0,0,0,40,0,0
u2340764431,0,,0,0,0,1,82,0,0
u1468584107617787916,3,-0.1346333333333333,0,0,0,0,61,0,1
u1406296792094871560,0,,1,0,0,1,132,0,1
u1377656806244237318,1,0.7843,0,0,0,1,49,0,1
u814481469561327617,0,,0,0,0,1,162,0,0
u1479509832390610946,0,,0,0,0,1,129,0,1
u1478256472119291908,0,,0,0,0,0,93,0,0
u333091240,0,,0,0,0,0,83,0,0
u1401281469801185280,1,-0.9899,0,0,0,0,92,0,0
u1417747040856154112,1,0.0,1,0,1,1,130,0,0
u2414915378,0,,0,0,0,0,100,0,0
u993106415022682113,1,-0.9982,0,0,0,0,115,0,1
u80136183,1,0.6597,0,0,0,1,160,0,1
u97041528,1,-0.128,0,0,1,0,72,0,0
u1044357381516333057,2,-0.8145,6,0,1,0,55,0,1
u422969442,0,,0,0,0,0,40,0,0
u1323842840414347264,1,-0.9997,0,0,0,5,266,0,1
u1357048897785393152,0,,0,0,0,0,90,0,1
u20327576,4,0.47489999999999993,6,0,1,6,67,0,0
u1277024114948083715,2,-0.9702999999999999,0,0,1,0,236,0,1
u736106796406841344,1,0.4019,3,0,1,4,158,0,0
u74870747,0,,0,0,0,0,88,0,1
u159333574,0,,1,0,0,1,182,0,1
u38236592,0,,0,0,2,0,50,0,0
u3062265952,0,,0,0,0,0,200,0,0
u846860077969522692,1,0.0,3,0,0,7,122,0,1
u8039622,3,0.6393,9,0,6,12,251,0,1
u2949257061,0,,0,0,0,0,242,0,1
u37914813,0,,0,0,0,0,42,0,0
u31382825,0,,0,0,0,0,235,0,0
u2164368277,20,-0.142085,3,0,0,6,325,0,1
u963790885937995777,7,-0.060812499999999985,17,0,0,30,137,0,0
u2966884979,0,,0,0,1,0,53,0,0
u1345076849039331329,0,,0,0,1,0,97,0,1
u1263932082075492357,2,-0.12190000000000001,2,0,0,4,59,0,1
u21789755,1,-0.9992,0,0,3,0,124,0,0
u1388361090460000256,0,,1,0,0,1,168,0,1
u69955222,0,,2,0,0,4,56,0,1
u25152377,0,,4,0,1,9,91,0,0
u1270998235348434946,1,0.128,3,0,0,3,216,0,1
u526833016,0,,0,0,0,1,185,0,0
u1708059518,0,0.6808,0,0,0,0,84,0,0
u1305399012355268609,1,-0.9901,0,0,0,0,105,0,1
u46926921,3,-0.7128333333333333,2,0,5,4,187,0,1
u1275162533746429954,0,-0.9993,0,0,0,0,188,0,0
u1643966166,3,-0.06676666666666667,0,0,5,3,47,0,1
u1445757090035736586,0,,0,0,0,0,66,0,0
u751755895,0,,0,0,0,0,237,0,0
u27895855,2,0.5014,1,0,2,4,62,0,0
u3185628674,0,,0,0,0,0,40,0,0
u946452306,2,-0.06369999999999998,6,0,1,6,98,0,1
u220799051,0,,0,0,1,1,123,0,0
u1474276459279704091,1,-0.9055,0,0,0,1,279,0,0
u1468208337355485189,0,,0,0,0,15,111,0,0
u739773414316118017,3,0.25656666666666667,1,0,2,8,116,0,1
u3985722312,1,-0.963,0,0,0,3,181,0,0
u34398513,5,-0.7160599999999999,0,0,0,1,127,0,0
u1439921750171586562,0,,0,0,0,0,41,0,1
u718038180096638976,2,0.2349,0,0,0,2,56,0,0
u169014216,1,-0.7184,0,0,0,6,91,0,0
u2457740335,1,-0.4404,2,0,1,8,192,0,1
u146807248,3,0.4794,1,0,1,2,60,0,1
u3206510259,0,,0,0,0,0,81,0,0
u1146178637248565249,0,,0,0,0,0,115,0,0
u2309165462,1,0.6059,1,0,1,4,76,0,0
u1471292456339587075,0,,0,0,0,0,98,0,0
u98249394,1,-0.9055,0,0,0,0,280,0,0
u1103308065993097216,1,-0.9981,0,0,2,0,205,0,1
u1101528295714230280,2,0.19665,3,0,1,15,154,0,1
u1478082164491272194,1,-0.5388,3,0,1,7,170,0,1
u1334703391835103233,0,,0,0,0,0,96,0,1
u285259894,1,0.3888,0,0,2,1,63,0,0
u1297139964036210689,0,,0,0,0,0,97,0,0
u1362103982089531392,5,-0.18452000000000007,3,0,2,15,123,0,1
u1228541238845923328,3,-0.6338333333333334,2,0,1,2,179,0,1
u1322005235309572096,0,,0,0,0,0,196,0,0
u19536280,29,-0.27549696969696974,34,0,0,57,298,0,1
u2171027089,0,-0.7702,0,0,0,0,282,0,1
u1465853819003232260,3,0.356125,0,0,1,0,95,0,1
u1218883993124425730,2,-0.4679,3,0,0,2,130,0,1
u1384053916690571264,12,-0.20976153846153847,5,0,0,23,424,0,1
u1430505771578662915,1,-0.7143,0,0,0,0,60,0,0
u83127074,0,,0,0,1,0,80,0,0
u1480713465337565184,0,,0,0,0,0,85,0,0
